step,simulation_step,timestamp,soc,tes_avg_temp_c,tes_set_echo,ite_set_echo,chiller_t_set_echo,tes_use_avail_echo,tes_source_avail_echo,chiller_avail_echo,tes_use_side_kw,tes_source_side_kw,tes_tank_temp_c,zone_temp_c,outdoor_drybulb_c,outdoor_wetbulb_c,chiller_electricity_kw,chiller_cooling_kw,facility_electricity_kw,purchased_electricity_kw,pv_kw,grid_import_kw,pv_adjusted_cost,price_per_kwh,tes_set_command,controller,price_per_kwh_action,pv_kw_action,soc_action,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,tes_set_written
10,8650,2024-04-01 02:30:00,0.008484618479674222,11.954776983503336,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.955634947125732,25.16353431064789,7.175,6.721333373615715,2053.0434370945786,6827.7331385293255,10295.943770887752,10295.943770887754,0.0,10295.943770887752,74.64559233893621,0.029,0.0,no_mpc,0.029,0.0,0.008484618479674222,0.0,0.0,0.0,not_used,0.0,False,,0.0
11,8651,2024-04-01 02:45:00,0.008377304678231175,11.955348966065028,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.956206880963713,25.16335595461253,7.0,6.549457974769758,2053.0154722525917,6827.640136854398,10295.904870442831,10295.904870442831,0.0,10295.904870442831,74.64531031071053,0.029,0.0,no_mpc,0.029,0.0,0.008377304678231175,0.0,0.0,0.0,not_used,0.0,False,,0.0
12,8652,2024-04-01 03:00:00,0.008269996975239452,11.955920916121974,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.956778782440125,25.163199280943005,6.95,6.519034682698022,2052.9931379985833,6827.565860624552,10295.877332946788,10295.87733294679,0.0,10295.877332946788,74.64511066386422,0.029,0.0,no_mpc,0.029,0.0,0.008269996975239452,0.0,0.0,0.0,not_used,0.0,False,,0.0
13,8653,2024-04-01 03:15:00,0.008162695353073795,11.956492833768117,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.957350652504248,25.163058026772237,6.9,6.4885401579375666,2052.973410858981,6827.500254781852,10295.854593759921,10295.854593759923,0.0,10295.854593759921,74.64494580475943,0.029,0.0,no_mpc,0.029,0.0,0.008162695353073795,0.0,0.0,0.0,not_used,0.0,False,,0.0
14,8654,2024-04-01 03:30:00,0.008055399714240876,11.957064719523096,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.957922491823554,25.162931589572832,6.85,6.457976908304985,2052.955445438088,6827.440507824062,10295.834186675716,10295.834186675718,0.0,10295.834186675716,74.64479785339894,0.029,0.0,no_mpc,0.029,0.0,0.008055399714240876,0.0,0.0,0.0,not_used,0.0,False,,0.0
15,8655,2024-04-01 03:45:00,0.007948109903511767,11.957636574214282,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.958494301036048,25.162820003052758,6.8,6.427340341258614,2052.9391755785336,6827.386399733978,10295.815640079934,10295.815640079934,0.0,10295.815640079934,74.64466339057952,0.029,0.0,no_mpc,0.029,0.0,0.007948109903511767,0.0,0.0,0.0,not_used,0.0,False,,0.0
16,8656,2024-04-01 04:00:00,0.007840825800915396,11.958208398481121,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.959066080784954,25.16272769468828,6.8,6.427340341258614,2052.9268035069153,6827.345254377842,10295.802297627137,10295.80229762714,0.0,10295.802297627137,74.64456665779674,0.029,0.0,no_mpc,0.029,0.0,0.007840825800915396,0.0,0.0,0.0,not_used,0.0,False,,0.0
17,8657,2024-04-01 04:15:00,0.007733547283625851,11.958780192978274,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.959637831912405,25.16265002400537,6.8,6.427340341258614,2052.9166797173207,6827.3115860528305,10295.791750632863,10295.791750632863,0.0,10295.791750632863,74.64449019208826,0.029,0.0,no_mpc,0.029,0.0,0.007733547283625851,0.0,0.0,0.0,not_used,0.0,False,,0.0
18,8658,2024-04-01 04:30:00,0.007626274220696638,11.959351958403687,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.960209555053241,25.162587846947574,6.8,6.427340341258614,2052.9082295491444,6827.283483630718,10295.783043055308,10295.78304305531,0.0,10295.783043055308,74.64442706215098,0.029,0.0,no_mpc,0.029,0.0,0.007626274220696638,0.0,0.0,0.0,not_used,0.0,False,,0.0
19,8659,2024-04-01 04:45:00,0.007519006463230393,11.959923695550982,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.960781250881219,25.162536214507917,6.8,6.427340341258614,2052.901529857824,6827.261202706886,10295.776153735053,10295.776153735053,0.0,10295.776153735053,74.64437711457913,0.029,0.0,no_mpc,0.029,0.0,0.007519006463230393,0.0,0.0,0.0,not_used,0.0,False,,0.0
20,8660,2024-04-01 05:00:00,0.00741174389779357,11.96049540502476,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.961352919842172,25.16252114910303,7.074999999999999,6.641711974110561,2052.908175610354,6827.283304248414,10295.791327681647,10295.791327681647,0.0,10295.791327681647,74.64448712569194,0.029,0.0,no_mpc,0.029,0.0,0.00741174389779357,0.0,0.0,0.0,not_used,0.0,False,,0.0
21,8661,2024-04-01 05:15:00,0.007304486413254216,11.961067087417355,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.961924563531698,25.162522036045765,7.35,6.854820052190048,2052.9194377759572,6827.320758429807,10295.814547032278,10295.814547032278,0.0,10295.814547032278,74.64465546598402,0.029,0.0,no_mpc,0.029,0.0,0.007304486413254216,0.0,0.0,0.0,not_used,0.0,False,,0.0
22,8662,2024-04-01 05:30:00,0.007197233816710312,11.961638743756934,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.962496182639295,25.162532826475626,7.625000000000001,7.0666554470765455,2052.9326670527844,6827.36475456265,10295.840584421368,10295.84058442137,0.0,10295.840584421368,74.64484423705493,0.029,0.0,no_mpc,0.029,0.0,0.007197233816710312,0.0,0.0,0.0,not_used,0.0,False,,0.0
23,8663,2024-04-01 05:45:00,0.007089985898390779,11.962210375161577,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.963067777599845,25.16255216336189,7.9,7.277200824633132,2052.947071162962,6827.412657796752,10295.867996354544,10295.867996354544,0.0,10295.867996354544,74.64504297357044,0.029,0.0,no_mpc,0.029,0.0,0.007089985898390779,0.0,0.0,0.0,not_used,0.0,False,,0.0
24,8664,2024-04-01 06:00:00,0.006982742554124452,11.962781982186517,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.963639348770661,25.162525821094903,7.675000000000001,7.076489077024129,2052.940471204831,6827.39070855202,10295.857633413445,10295.857633413447,129.0,10166.857633413445,73.70971784224749,0.029,0.0,no_mpc,0.029,129.0,0.006982742554124452,0.0,0.0,0.0,not_used,0.0,False,,0.0
25,8665,2024-04-01 06:15:00,0.0068755037061685575,11.963353565246122,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.96421089418871,25.16248734115476,7.45,6.8754517431356446,2052.927917383612,6827.348958757739,10295.83481468216,10295.834814682165,0.0,10295.83481468216,74.64480240644566,0.029,0.0,no_mpc,0.029,0.0,0.0068755037061685575,0.0,0.0,0.0,not_used,0.0,False,,0.0
26,8666,2024-04-01 06:30:00,0.006768269506556244,11.963925123530055,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.964782413324782,25.162473926120576,7.225,6.674087812998755,2052.9137529141312,6827.301852488132,10295.80878624636,10295.808786246362,0.0,10295.80878624636,74.64461370028611,0.029,0.0,no_mpc,0.029,0.0,0.006768269506556244,0.0,0.0,0.0,not_used,0.0,False,,0.0
27,8667,2024-04-01 06:45:00,0.006661040185092099,11.96449665581346,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.965353907259638,25.16254597010302,7.0,6.472408726099015,2052.902182821143,6827.263374243646,10295.78496849998,10295.784968499982,0.0,10295.78496849998,74.64444102162486,0.029,0.0,no_mpc,0.029,0.0,0.006661040185092099,0.0,0.0,0.0,not_used,0.0,False,,0.0
28,8668,2024-04-01 07:00:00,0.006553815692978964,11.965068162356422,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.965925379699046,25.162808842433936,7.25,6.71741309287577,2052.920826864095,6827.325378070551,10295.809407451308,10295.80940745131,713.16,9582.649407451308,69.47420820402199,0.029,0.0,no_mpc,0.029,713.16,0.006553815692978964,0.0,0.0,0.0,not_used,0.0,False,,0.0
29,8669,2024-04-01 07:15:00,0.006446595584939838,11.96563964553227,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.96649683890949,25.16326555149077,7.5,6.9624074314305835,2052.9615668440338,6827.4608655649035,10295.863207274571,10295.863207274573,0.0,10295.863207274571,74.64500825274065,0.029,0.0,no_mpc,0.029,0.0,0.006446595584939838,0.0,0.0,0.0,not_used,0.0,False,,0.0
30,8670,2024-04-01 07:30:00,0.006339378729469074,11.96621111137193,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.967068293286836,25.16391463983681,7.75,7.20739750274012,2053.024296826223,6827.6694844233425,10295.941193109036,10295.941193109038,0.0,10295.941193109036,74.64557365004052,0.029,0.0,no_mpc,0.029,0.0,0.006339378729469074,0.0,0.0,0.0,not_used,0.0,False,,0.0
31,8671,2024-04-01 07:45:00,0.006232163575243918,11.96678256814395,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.967639751155273,25.164719346101585,8.0,7.452375669366796,2053.108921137975,6827.9509164706315,10296.042053953643,10296.042053953643,0.0,10296.042053953643,74.64630489116391,0.029,0.0,no_mpc,0.029,0.0,0.006232163575243918,0.0,0.0,0.0,not_used,0.0,False,,0.0
32,8672,2024-04-01 08:00:00,0.0061249485386269155,11.967354024289119,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.968211219255782,25.165670040446315,8.625,7.944264457935533,2053.227961041648,6828.346803221214,10296.188247182965,10296.188247182965,1879.98,8416.208247182965,315.6078092693612,0.15,0.0,no_mpc,0.15,1879.98,0.0061249485386269155,0.0,0.0,0.0,not_used,0.0,False,,0.0
33,8673,2024-04-01 08:15:00,0.006017732216982377,11.967925487283484,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.968782703915373,25.166712642585935,9.25,8.430364093142968,2053.364479216905,6828.8008168345505,10296.356355961692,10296.356355961694,0.0,10296.356355961692,74.64858358072227,0.029,0.0,no_mpc,0.029,0.0,0.006017732216982377,0.0,0.0,0.0,not_used,0.0,False,,0.0
34,8674,2024-04-01 08:30:00,0.0059105133855845825,11.968496963654834,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.96935420910738,25.167809258329743,9.875,8.910567506658337,2053.511794218057,6829.290737065653,10296.53643706393,10296.536437063933,0.0,10296.53643706393,74.6498891687135,0.029,0.0,no_mpc,0.029,0.0,0.0059105133855845825,0.0,0.0,0.0,not_used,0.0,False,,0.0
35,8675,2024-04-01 08:45:00,0.0058032910732085975,11.969068458579798,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.969925737169456,25.168925801481706,10.5,9.384779133293565,2053.6655419133704,6829.802050277686,10296.72339029785,10296.72339029785,0.0,10296.72339029785,74.65124457965942,0.029,0.0,no_mpc,0.029,0.0,0.0058032910732085975,0.0,0.0,0.0,not_used,0.0,False,,0.0
36,8676,2024-04-01 09:00:00,0.0056960646900113005,11.96963997520224,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.970497288964346,25.170035602367445,11.125,9.647157631570192,2053.8219069872885,6830.322068012144,10296.912836062713,10296.912836062715,2754.72,7542.1928360627135,282.83223135235176,0.15,0.0,no_mpc,0.15,2754.72,0.0056960646900113005,0.0,0.0,0.0,not_used,0.0,False,,0.0
37,8677,2024-04-01 09:15:00,0.005588833933607766,11.97021151513387,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.97106886420164,25.171122728612833,11.75,9.889863667900686,2053.977659629268,6830.840049003606,10275.63734597595,10275.63734597595,0.0,10275.63734597595,74.49837075832565,0.029,0.0,no_mpc,0.029,0.0,0.005588833933607766,0.0,0.0,0.0,not_used,0.0,False,,0.0
38,8678,2024-04-01 09:30:00,0.005481598750350018,11.970783078660634,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.97164046189489,25.172169117851407,12.375,10.112063968879623,2054.130923321469,6831.349752583796,10257.025465516615,10257.025465516617,0.0,10257.025465516615,74.36343462499546,0.029,0.0,no_mpc,0.029,0.0,0.005481598750350018,0.0,0.0,0.0,not_used,0.0,False,,0.0
39,8679,2024-04-01 09:45:00,0.005374359264573371,11.971354665119824,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.972212080279407,25.173158229119615,13.0,10.312861802174861,2054.2796559116464,6831.844387240026,10242.07826869759,10242.07826869759,0.0,10242.07826869759,74.25506744805753,0.029,0.0,no_mpc,0.029,0.0,0.005374359264573371,0.0,0.0,0.0,not_used,0.0,False,,0.0
40,8680,2024-04-01 10:00:00,0.005267115734055862,11.971926273137482,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.972783716880032,25.174044906313316,13.25,9.874537366510582,2054.4054419257154,6832.2627092887005,10297.55960827645,10297.559608276451,1582.62,8714.93960827645,326.81023531036686,0.15,0.0,no_mpc,0.15,1582.62,0.005267115734055862,0.0,0.0,0.0,not_used,0.0,False,,0.0
41,8681,2024-04-01 10:15:00,0.005159868548327552,11.972497900637414,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.97335536725445,25.174860752977303,13.5,9.408977059372447,2054.518741810856,6832.639506664922,10297.63432987868,10297.634329878681,0.0,10297.63432987868,74.65784889162043,0.029,0.0,no_mpc,0.029,0.0,0.005159868548327552,0.0,0.0,0.0,not_used,0.0,False,,0.0
42,8682,2024-04-01 10:30:00,0.005052618359499035,11.97306954414387,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.973927028334765,25.175615068650213,13.75,8.914574009516352,2054.6234663813643,6832.987785423938,10297.701153790647,10297.70115379065,0.0,10297.701153790647,74.6583333649822,0.029,0.0,no_mpc,0.029,0.0,0.005052618359499035,0.0,0.0,0.0,not_used,0.0,False,,0.0
43,8683,2024-04-01 10:45:00,0.004945365881550112,11.973641199851338,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.974498697458332,25.17630694920964,14.0,8.389598820356705,2054.7207322200497,6833.311258945268,10297.76945847248,10297.76945847248,0.0,10297.76945847248,74.65882857392548,0.029,0.0,no_mpc,0.029,0.0,0.004945365881550112,0.0,0.0,0.0,not_used,0.0,False,,0.0
44,8684,2024-04-01 11:00:00,0.0048381116370016485,11.974212864974781,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.975070371919445,25.17695502550282,14.375,8.407929673870495,2054.8159736293496,6833.627999894187,10297.857744199167,10297.857744199167,1845.0,8452.857744199167,175.39679819213274,0.083,0.0,no_mpc,0.083,1845.0,0.0048381116370016485,0.0,0.0,0.0,not_used,0.0,False,,0.0
45,8685,2024-04-01 11:15:00,0.0047308561461788905,11.974784536740867,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.975642049822824,25.177550676814374,14.75,8.41551607303855,2054.9062711771303,6833.928299219652,10297.948454337224,10297.948454337227,0.0,10297.948454337224,74.66012629394487,0.029,0.0,no_mpc,0.029,0.0,0.0047308561461788905,0.0,0.0,0.0,not_used,0.0,False,,0.0
46,8686,2024-04-01 11:30:00,0.004623599821773856,11.975356212949945,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.976213728896072,25.178092875801937,15.125,8.411988368634832,2054.9905488391983,6834.208578426483,10298.034312527676,10298.034312527678,0.0,10298.034312527676,74.66074876582566,0.029,0.0,no_mpc,0.029,0.0,0.004623599821773856,0.0,0.0,0.0,not_used,0.0,False,,0.0
47,8687,2024-04-01 11:45:00,0.004516343074635888,11.97592789141219,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.976785406822628,25.178583233762488,15.5,8.396963629839277,2055.0686462645945,6834.468304241229,10298.113613190913,10298.113613190915,0.0,10298.113613190913,74.66132369563412,0.029,0.0,no_mpc,0.029,0.0,0.004516343074635888,0.0,0.0,0.0,not_used,0.0,False,,0.0
48,8688,2024-04-01 12:00:00,0.004409086316706468,11.976499569931955,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.977357081366634,25.179027710990876,15.875,8.958298600076342,2055.140689933919,6834.707897295902,10298.210864197627,10298.210864197627,1579.44,8718.770864197626,63.21108876543279,0.029,0.0,no_mpc,0.029,1579.44,0.004409086316706468,0.0,0.0,0.0,not_used,0.0,False,,0.0
49,8689,2024-04-01 12:15:00,0.0043018299898232,11.977071246154242,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.977928750532111,25.17942757092172,16.25,9.52576992029704,2055.207809975864,6834.931116019076,10287.307982258502,10287.307982258504,0.0,10287.307982258502,74.58298287137414,0.029,0.0,no_mpc,0.029,0.0,0.0043018299898232,0.0,0.0,0.0,not_used,0.0,False,,0.0
50,8690,2024-04-01 12:30:00,0.004194574483536139,11.977642918002752,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.978500412388494,25.179778944794734,16.625,10.09923755085612,2055.2701315859904,6835.13837676915,10219.48832097024,10219.488320970238,0.0,10219.48832097024,74.09129032703424,0.029,0.0,no_mpc,0.029,0.0,0.004194574483536139,0.0,0.0,0.0,not_used,0.0,False,,0.0
51,8691,2024-04-01 12:45:00,0.004087320165561482,11.978214583517557,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.9790720648385,25.18007797353329,17.0,10.678552122134237,2055.3273037501544,6835.32851219094,10171.530443182657,10171.530443182659,0.0,10171.530443182657,73.74359571307427,0.029,0.0,no_mpc,0.029,0.0,0.004087320165561482,0.0,0.0,0.0,not_used,0.0,False,,0.0
52,8692,2024-04-01 13:00:00,0.003980067416929105,11.978786240667768,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.979643705618257,25.18028075630255,17.0,10.32306320407181,2055.3622901382246,6835.444865170572,10298.58412888941,10298.584128889412,1591.74,8706.84412888941,180.66701567445526,0.083,0.0,no_mpc,0.083,1591.74,0.003980067416929105,0.0,0.0,0.0,not_used,0.0,False,,0.0
53,8693,2024-04-01 13:15:00,0.003872816641571555,11.979357887300424,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.98021533055555,25.180427259260732,17.0,9.963286007719486,2055.38559305074,6835.522362833377,10298.573208756521,10298.57320875652,0.0,10298.573208756521,74.66465576348479,0.029,0.0,no_mpc,0.029,0.0,0.003872816641571555,0.0,0.0,0.0,not_used,0.0,False,,0.0
54,8694,2024-04-01 13:30:00,0.0037655684497097316,11.979929520163047,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.980786937220165,25.180544123806172,17.0,9.599140116767202,2055.402086852544,6835.5772156801895,10298.555537478136,10298.555537478136,0.0,10298.555537478136,74.6645276467165,0.029,0.0,no_mpc,0.029,0.0,0.0037655684497097316,0.0,0.0,0.0,not_used,0.0,False,,0.0
55,8695,2024-04-01 13:45:00,0.0036583234614611434,11.980501135950412,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.981358524326494,25.180623449601587,17.0,9.230544065218385,2055.414867173499,6835.619718736543,10298.534313222479,10298.534313222479,0.0,10298.534313222479,74.66437377086298,0.029,0.0,no_mpc,0.029,0.0,0.0036583234614611434,0.0,0.0,0.0,not_used,0.0,False,,0.0
56,8696,2024-04-01 14:00:00,0.0035510820197979694,11.981072732834477,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.981930090247921,25.18067821318297,17.15,9.008572593846656,2055.429804270047,6835.669394504359,10298.528581944678,10298.528581944678,757.38,9541.148581944679,197.9788330753521,0.083,0.0,no_mpc,0.083,757.38,0.0035510820197979694,0.0,0.0,0.0,not_used,0.0,False,,0.0
57,8697,2024-04-01 14:15:00,0.0034438444019251934,11.981644309337739,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.98250163392007,25.180698858109213,17.3,8.779422665752723,2055.4419732072456,6835.70986430362,10298.526380797672,10298.526380797672,0.0,10298.526380797672,74.66431626078312,0.029,0.0,no_mpc,0.029,0.0,0.0034438444019251934,0.0,0.0,0.0,not_used,0.0,False,,0.0
58,8698,2024-04-01 14:30:00,0.003336610856545438,11.982215864134613,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.983073153870322,25.1806842171593,17.450000000000003,8.542899396697958,2055.450144437976,6835.737039073443,10298.520252896666,10298.520252896666,0.0,10298.520252896666,74.66427183350083,0.029,0.0,no_mpc,0.029,0.0,0.003336610856545438,0.0,0.0,0.0,not_used,0.0,False,,0.0
59,8699,2024-04-01 14:45:00,0.003229381619462908,11.982787395968263,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.983644648576222,25.18063446631768,17.6,8.298768717665425,2055.4541039305172,6835.750207016187,10298.509523337767,10298.509523337767,0.0,10298.509523337767,74.66419404419881,0.029,0.0,no_mpc,0.029,0.0,0.003229381619462908,0.0,0.0,0.0,not_used,0.0,False,,0.0
60,8700,2024-04-01 15:00:00,0.0031221569824123863,11.983358903283742,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.984216116510442,25.180553242118634,17.700000000000003,8.57516213159071,2055.451733094412,6835.742322411337,10298.514022198293,10298.514022198295,813.12,9485.394022198292,196.82192596061458,0.083,0.0,no_mpc,0.083,813.12,0.0031221569824123863,0.0,0.0,0.0,not_used,0.0,False,,0.0
61,8701,2024-04-01 15:15:00,0.0030149372238896317,11.983930384596668,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.984787556314492,25.180449625319692,17.8,8.85223137727403,2055.4458105418994,6835.722625990246,10298.522552240664,10298.522552240665,0.0,10298.522552240664,74.66428850374481,0.029,0.0,no_mpc,0.029,0.0,0.0030149372238896317,0.0,0.0,0.0,not_used,0.0,False,,0.0
62,8702,2024-04-01 15:30:00,0.002907722610110212,11.984501838488113,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.98535896701872,25.180322647216485,17.9,9.129960865061538,2055.437467973378,6835.694881408459,10298.530562320891,10298.530562320893,0.0,10298.530562320891,74.66434657682646,0.029,0.0,no_mpc,0.029,0.0,0.002907722610110212,0.0,0.0,0.0,not_used,0.0,False,,0.0
63,8703,2024-04-01 15:45:00,0.0028005133716182498,11.985073263729275,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.985930347616709,25.180162663947907,18.0,9.408319183760742,2055.4266768513057,6835.658993759692,10298.538302600906,10298.538302600908,0.0,10298.538302600906,74.66440269385657,0.029,0.0,no_mpc,0.029,0.0,0.0028005133716182498,0.0,0.0,0.0,not_used,0.0,False,,0.0
64,8704,2024-04-01 16:00:00,0.002693309682589032,11.9856446593918,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.986501696673553,25.17996273932704,18.0,9.408319183760742,2055.4079012472716,6835.596552404802,10298.527222536197,10298.527222536199,815.7,9482.827222536196,196.7686648676261,0.083,0.0,no_mpc,0.083,815.7,0.002693309682589032,0.0,0.0,0.0,not_used,0.0,False,,0.0
65,8705,2024-04-01 16:15:00,0.0025861117829267155,11.986216024197,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.987073012463442,25.179712998717005,18.0,9.408319183760742,2055.384453078806,6835.518571669481,10298.505170037024,10298.505170037028,0.0,10298.505170037024,74.66416248276843,0.029,0.0,no_mpc,0.029,0.0,0.0025861117829267155,0.0,0.0,0.0,not_used,0.0,False,,0.0
66,8706,2024-04-01 16:30:00,0.0024789199539265705,11.986787356645571,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.987644292836398,25.179408463056937,18.0,9.408319183760742,2055.355425750924,6835.422036523209,10298.475968292423,10298.475968292423,0.0,10298.475968292423,74.66395077012007,0.029,0.0,no_mpc,0.029,0.0,0.0024789199539265705,0.0,0.0,0.0,not_used,0.0,False,,0.0
67,8707,2024-04-01 16:45:00,0.0023717345749794255,11.98735865471536,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.988215535416332,25.17902841139804,18.0,9.408319183760742,2055.3202105790665,6835.304922685515,10298.440099882033,10298.440099882035,0.0,10298.440099882033,74.66369072414474,0.029,0.0,no_mpc,0.029,0.0,0.0023717345749794255,0.0,0.0,0.0,not_used,0.0,False,,0.0
68,8708,2024-04-01 17:00:00,0.0022645560630578858,11.987929916183901,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.988786736930303,25.178579133851716,18.025,9.575456167152518,2055.277695674084,6835.1635323864175,10298.407636350852,10298.407636350854,258.06,10040.347636350853,376.51303636315697,0.15,0.0,no_mpc,0.15,258.06,0.0022645560630578858,0.0,0.0,0.0,not_used,0.0,False,,0.0
69,8709,2024-04-01 17:15:00,0.0021573849488977156,11.988501138222375,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.989357894389586,25.17807168703385,18.05,9.741916590321242,2055.2274176224037,6834.99632446797,10298.371027620486,10298.371027620487,0.0,10298.371027620486,74.66318995024852,0.029,0.0,no_mpc,0.029,0.0,0.0021573849488977156,0.0,0.0,0.0,not_used,0.0,False,,0.0
70,8710,2024-04-01 17:30:00,0.0020502218179694657,11.989072317710223,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.989929005276004,25.17750368450567,18.075000000000003,9.907710219904539,2055.170640238239,6834.807501951906,10287.081609504155,10287.081609504155,0.0,10287.081609504155,74.58134166890513,0.029,0.0,no_mpc,0.029,0.0,0.0020502218179694657,0.0,0.0,0.0,not_used,0.0,False,,0.0
71,8711,2024-04-01 17:45:00,0.001943067185636914,11.989643451900555,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.990500066964774,25.176873952504103,18.1,10.072832133445942,2055.107078260811,6834.596116156656,10268.970783986482,10268.970783986484,0.0,10268.970783986482,74.450038183902,0.029,0.0,no_mpc,0.029,0.0,0.001943067185636914,0.0,0.0,0.0,not_used,0.0,False,,0.0
72,8712,2024-04-01 18:00:00,0.0018359215417229602,11.990214538182617,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.991071076787845,25.176106682148664,17.325000000000003,9.963454760044556,2055.001364017596,6834.244546078511,10298.171207626945,10298.171207626947,0.0,10298.171207626945,386.18142028601045,0.15,0.0,no_mpc,0.15,0.0,0.0018359215417229602,0.0,0.0,0.0,not_used,0.0,False,,0.0
73,8713,2024-04-01 18:15:00,0.0017287853753499601,11.990785573949385,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.991642028796052,25.17525905949193,16.55,9.819077606577029,2054.8789477604882,6833.837430710055,10298.034023072809,10298.034023072809,0.0,10298.034023072809,74.66074666727786,0.029,0.0,no_mpc,0.029,0.0,0.0017287853753499601,0.0,0.0,0.0,not_used,0.0,False,,0.0
74,8714,2024-04-01 18:30:00,0.0016216595035067497,11.991356554846309,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.992212919507162,25.17437565347173,15.775,9.64169701167688,2054.747280440335,6833.399549412063,10297.883762218646,10297.883762218646,0.0,10297.883762218646,74.65965727608518,0.029,0.0,no_mpc,0.029,0.0,0.0016216595035067497,0.0,0.0,0.0,not_used,0.0,False,,0.0
75,8715,2024-04-01 18:45:00,0.0015145447993640331,11.99192747621939,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,11.992783747374556,25.173516579528673,15.0,9.433093478713761,2054.6114276457397,6832.947748631396,10297.726285460554,10297.726285460556,0.0,10297.726285460554,74.65851556958903,0.029,0.0,no_mpc,0.029,0.0,0.0015145447993640331,0.0,0.0,0.0,not_used,0.0,False,,0.0
