timestamp,step,scenario_id,controller_type,outdoor_temp_c,wet_bulb_c,it_load_kw,pv_actual_kw,pv_forecast_kw,price_currency_per_mwh,demand_charge_rate,demand_charge_basis,peak_cap_kw,base_facility_kw,base_cooling_kw_th,q_chiller_kw_th,q_load_kw_th,q_ch_tes_kw_th,q_dis_tes_kw_th,u_ch,u_dis,u_signed,du_ch,du_dis,signed_du,du_signed_max,mode_index,selected_mode_q_min_kw_th,selected_mode_q_max_kw_th,mode_specific_plr,instant_chiller_cop,plant_power_kw,cold_station_power_kw,grid_import_kw,pv_spill_kw,cold_station_proxy_grid_import_kw,cold_station_proxy_pv_spill_kw,episode_peak_grid_so_far_kw,predicted_peak_grid_kw,peak_slack_kw,room_temp_c,predicted_room_temp_c,soc,predicted_soc,facility_power_kw,pue,fallback_used,z_mode_0,z_mode_1,z_mode_2
2025-07-03 08:00:00,224,attribution_7day_no_tes_direct,no_tes,23.20444504226559,19.20444504226559,18000.0,1447.14,1447.14,165.0,0.0,per_day_proxy,,21110.720043043122,2160.0,9528.333781699417,9528.333781699417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.680595270121387,6.283833216060304,1516.3250605294195,1516.3250605294195,18069.18506052942,0.0,69.18506052941939,0.0,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19516.32506052942,1.0842402811405234,False,0,1,0
2025-07-03 08:15:00,225,attribution_7day_no_tes_direct,no_tes,23.115288317580617,19.115288317580617,18000.0,1447.14,1447.14,165.0,0.0,per_day_proxy,,21104.300758865804,2160.0,9461.466238185305,9461.466238185305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.6758190170132361,6.277104196571805,1507.2979421550174,1507.2979421550174,18060.15794215502,0.0,60.15794215501728,0.0,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19507.29794215502,1.0837387745641678,False,0,1,0
2025-07-03 08:30:00,226,attribution_7day_no_tes_direct,no_tes,23.051330831757138,19.051330831757138,18000.0,1447.14,1447.14,165.0,0.0,per_day_proxy,,21099.69581988651,2160.0,9413.49812381797,9413.49812381797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.672392723129855,6.272227203734201,1500.8222467154249,1500.8222467154249,18053.682246715427,0.0,53.68224671542475,0.0,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19500.822246715426,1.0833790137064125,False,0,1,0
2025-07-03 08:45:00,227,attribution_7day_no_tes_direct,no_tes,23.01284646056838,19.01284646056838,18000.0,1447.14,1447.14,165.0,0.0,per_day_proxy,,21096.92494516092,2160.0,9384.634845426377,9384.634845426377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.6703310603875984,6.269272295557643,1496.9257041325602,1496.9257041325602,18049.785704132562,0.0,49.78570413256011,0.0,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19496.92570413256,1.0831625391184756,False,0,1,0
2025-07-03 09:00:00,228,attribution_7day_no_tes_direct,no_tes,23.0,19.0,18000.0,2133.12,2133.12,165.0,0.0,per_day_proxy,,21096.0,2160.0,9375.0,9375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.6696428571428571,6.268282490597576,1495.625,1495.625,17362.505,0.0,0.0,637.4949999999999,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19495.625,1.0830902777777778,False,0,1,0
2025-07-03 09:15:00,229,attribution_7day_no_tes_direct,no_tes,23.01284646056838,19.01284646056838,18000.0,2133.12,2133.12,165.0,0.0,per_day_proxy,,21096.92494516092,2160.0,9384.634845426377,9384.634845426377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.6703310603875984,6.269272295557643,1496.9257041325602,1496.9257041325602,17363.805704132563,0.0,0.0,636.1942958674397,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19496.92570413256,1.0831625391184756,False,0,1,0
2025-07-03 09:30:00,230,attribution_7day_no_tes_direct,no_tes,23.051330831757138,19.051330831757138,18000.0,2133.12,2133.12,165.0,0.0,per_day_proxy,,21099.69581988651,2160.0,9413.49812381797,9413.49812381797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.672392723129855,6.272227203734201,1500.8222467154249,1500.8222467154249,17367.702246715427,0.0,0.0,632.297753284575,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19500.822246715426,1.0833790137064125,False,0,1,0
2025-07-03 09:45:00,231,attribution_7day_no_tes_direct,no_tes,23.115288317580617,19.115288317580617,18000.0,2133.12,2133.12,165.0,0.0,per_day_proxy,,21104.300758865804,2160.0,9461.466238185305,9461.466238185305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.6758190170132361,6.277104196571805,1507.2979421550174,1507.2979421550174,17374.17794215502,0.0,0.0,625.8220578449825,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19507.29794215502,1.0837387745641678,False,0,1,0
2025-07-03 10:00:00,232,attribution_7day_no_tes_direct,no_tes,23.20444504226559,19.20444504226559,18000.0,2572.5,2572.5,165.0,0.0,per_day_proxy,,21110.720043043122,2160.0,9528.333781699417,9528.333781699417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.680595270121387,6.283833216060304,1516.3250605294195,1516.3250605294195,16943.82506052942,0.0,0.0,1056.1749394705805,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19516.32506052942,1.0842402811405234,False,0,1,0
2025-07-03 10:15:00,233,attribution_7day_no_tes_direct,no_tes,23.318419223029366,19.318419223029366,18000.0,2572.5,2572.5,165.0,0.0,per_day_proxy,,21118.926184058113,2160.0,9613.81441727222,9613.81441727222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.6867010298051586,6.2923195144662705,1527.8649463317483,1527.8649463317483,16955.36494633175,0.0,0.0,1044.6350536682517,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19527.86494633175,1.0848813859073194,False,0,1,0
2025-07-03 10:30:00,234,attribution_7day_no_tes_direct,no_tes,23.45672280493228,19.45672280493228,18000.0,2572.5,2572.5,165.0,0.0,per_day_proxy,,21128.884041955123,2160.0,9717.542103699374,9717.542103699374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.6941101502642409,6.302446736071354,1541.8681839994142,1541.8681839994142,16969.368183999413,0.0,0.0,1030.6318160005858,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19541.868183999413,1.085659343555523,False,0,1,0
2025-07-03 10:45:00,235,attribution_7day_no_tes_direct,no_tes,23.61876355080387,19.61876355080387,18000.0,2572.5,2572.5,165.0,0.0,per_day_proxy,,21140.550975657876,2160.0,9839.072663102874,9839.072663102874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.7027909045073482,6.314080547923798,1558.2748095188883,1558.2748095188883,16985.774809518887,0.0,0.0,1014.2251904811117,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19558.274809518887,1.0865708227510493,False,0,1,0
2025-07-03 11:00:00,236,attribution_7day_no_tes_direct,no_tes,23.803847577293368,19.803847577293368,18000.0,3192.48,3192.48,83.0,0.0,per_day_proxy,,21153.87702556512,2160.0,9977.885682970113,9977.885682970113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.7127061202121509,6.32707261587305,1577.0145672009646,1577.0145672009646,16384.534567200964,0.0,0.0,1615.4654327990354,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19577.014567200964,1.0876119204000536,False,0,1,0
2025-07-03 11:15:00,237,attribution_7day_no_tes_direct,no_tes,24.01118232618473,20.01118232618473,18000.0,3192.48,3192.48,83.0,0.0,per_day_proxy,,21168.8051274853,2160.0,10133.386744638528,10133.386744638528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.723813338902752,6.341264718888061,1598.0072105262016,1598.0072105262016,16405.5272105262,0.0,0.0,1594.4727894737985,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19598.0072105262,1.0887781783625667,False,0,1,0
2025-07-03 11:30:00,238,attribution_7day_no_tes_direct,no_tes,24.239879958252587,20.239879958252587,18000.0,3192.48,3192.48,83.0,0.0,per_day_proxy,,21185.271356994184,2160.0,10304.90996868944,10304.90996868944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.7360649977635315,6.35649280734373,1621.1628457730744,1621.1628457730744,16428.682845773073,0.0,0.0,1571.3171542269256,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19621.162845773073,1.0900646025429486,False,0,1,0
2025-07-03 11:45:00,239,attribution_7day_no_tes_direct,no_tes,24.488961155126134,20.488961155126134,18000.0,3192.48,3192.48,83.0,0.0,per_day_proxy,,21203.20520316908,2160.0,10491.72086634466,10491.72086634466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.7494086333103328,6.372590836458605,1646.3823169565285,1646.3823169565285,16453.90231695653,0.0,0.0,1546.0976830434715,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19646.38231695653,1.0914656842753627,False,0,1,0
2025-07-03 12:00:00,240,attribution_7day_no_tes_direct,no_tes,24.757359312880716,20.757359312880716,18000.0,3089.94,3089.94,29.0,0.0,per_day_proxy,,21222.52987052741,2160.0,10693.01948466072,10693.01948466072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.7637871060471942,6.389394240291814,1673.5576304291956,1673.5576304291956,16583.6176304292,0.0,0.0,1416.3823695708045,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19673.557630429197,1.0929754239127332,False,0,1,0
2025-07-03 12:15:00,241,attribution_7day_no_tes_direct,no_tes,25.043925109399588,21.043925109399588,18000.0,3089.94,3089.94,29.0,0.0,per_day_proxy,,21243.16260787677,2160.0,10907.943832049701,10907.943832049701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.7791388451464072,6.4067429502803686,1702.5724173267095,1702.5724173267095,16612.63241732671,0.0,0.0,1387.3675826732906,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19702.572417326708,1.0945873565181505,False,0,1,0
2025-07-03 12:30:00,242,attribution_7day_no_tes_direct,no_tes,25.347431425947676,21.347431425947676,18000.0,3089.94,3089.94,29.0,0.0,per_day_proxy,,21265.01506266823,2160.0,11135.573569460652,11135.573569460652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.7953981121043323,6.424483901173947,1733.3024318771888,1733.3024318771888,16643.36243187719,0.0,0.0,1356.6375681228112,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19733.30243187719,1.0962945795487327,False,0,1,0
