step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th
755,9395,2024-04-08 20:45:00,default_mpc,0.029,0.0,0.3847175541124755,-0.7633346770085536,0.0,10297.768525580605,optimal_relaxed_modes,0.0016608999867457896,False,,3435.0060465384913
756,9396,2024-04-08 21:00:00,default_mpc,0.15,0.0,0.428979176889873,1.0,0.0,2266.6852017283436,optimal_relaxed_modes,0.001611600018804893,False,,-4500.0
757,9397,2024-04-08 21:15:00,default_mpc,0.029,0.0,0.3165643435349345,-0.7672184999257254,0.0,10297.768525580605,optimal_relaxed_modes,0.0012425000022631139,False,,3452.4832496657646
758,9398,2024-04-08 21:30:00,default_mpc,0.029,0.0,0.10534942082134384,-0.7635173062527556,0.0,10297.768525580605,optimal_relaxed_modes,0.001178500009700656,False,,3435.8278781374
759,9399,2024-04-08 21:45:00,default_mpc,0.029,0.0,0.11207867606191055,-0.7621965162794643,0.0,10297.768525580605,optimal_relaxed_modes,0.0010935000027529895,False,,3429.884323257589
760,9400,2024-04-08 22:00:00,default_mpc,0.083,0.0,0.19346442860724158,-0.7626332598635084,0.0,10297.768525580605,optimal_relaxed_modes,0.0013856000150553882,False,,3431.849669385788
761,9401,2024-04-08 22:15:00,default_mpc,0.029,0.0,0.23254492307439267,-0.7628630443066357,0.0,10297.768525580605,optimal_relaxed_modes,0.0013886999804526567,False,,3432.8836993798604
762,9402,2024-04-08 22:30:00,default_mpc,0.029,0.0,0.2878449664806378,-0.7629693613954571,0.0,10297.768525580605,optimal_relaxed_modes,0.0011617999989539385,False,,3433.362126279557
763,9403,2024-04-08 22:45:00,default_mpc,0.029,0.0,0.3391336993361844,-0.7630320548056233,0.0,10297.768525580605,optimal_relaxed_modes,0.0014156000106595457,False,,3433.6442466253047
764,9404,2024-04-08 23:00:00,default_mpc,0.083,0.0,0.3867021032059623,1.0,0.0,2363.3476357234294,optimal_relaxed_modes,0.0010514000023249537,False,,-4500.0
765,9405,2024-04-08 23:15:00,default_mpc,0.029,0.0,0.2796325301706863,-0.7633279908603691,0.0,10297.768525580605,optimal_relaxed_modes,0.001129699987359345,False,,3434.9759588716606
766,9406,2024-04-08 23:30:00,default_mpc,0.029,0.0,0.06979030267984007,-0.7634267382329732,0.0,10297.768525580605,optimal_relaxed_modes,0.0011729999969247729,False,,3435.4203220483796
767,9407,2024-04-08 23:45:00,default_mpc,0.029,0.0,0.07776873465505663,-0.7635159859624194,0.0,10297.768525580605,optimal_relaxed_modes,0.0010785000049509108,False,,3435.8219368308874
768,9408,2024-04-09 00:00:00,default_mpc,0.029,0.0,0.16231445528837252,-0.763377399592506,0.0,10297.768525580605,optimal_relaxed_modes,0.0010051999997813255,False,,3435.198298166277
769,9409,2024-04-09 00:15:00,default_mpc,0.029,0.0,0.21782150648429954,-0.7633340617569405,0.0,10297.768525580605,optimal_relaxed_modes,0.0011081999982707202,False,,3435.003277906232
770,9410,2024-04-09 00:30:00,default_mpc,0.029,0.0,0.2603629360806526,-0.7633404090799166,0.0,10297.768525580605,optimal_relaxed_modes,0.0014261000033002347,False,,3435.031840859625
771,9411,2024-04-09 00:45:00,default_mpc,0.029,0.0,0.31364558500489004,-0.7633647743182049,0.0,10297.768525580605,optimal_relaxed_modes,0.0011789999844040722,False,,3435.1414844319224
772,9412,2024-04-09 01:00:00,default_mpc,0.029,0.0,0.3630631569790906,0.5358879868988715,0.0,4450.566246131275,optimal_relaxed_modes,0.001058999972883612,False,,-2411.495941044922
773,9413,2024-04-09 01:15:00,default_mpc,0.029,0.0,0.260906153127768,-0.7635642834511065,0.0,10297.768525580605,optimal_relaxed_modes,0.001117300009354949,False,,3436.039275529979
774,9414,2024-04-09 01:30:00,default_mpc,0.029,0.0,0.05348370230791348,-0.7636112223710825,0.0,10297.768525580605,optimal_relaxed_modes,0.0013506000104825944,False,,3436.250500669871
775,9415,2024-04-09 01:45:00,default_mpc,0.029,0.0,0.062178841277783746,-0.7636472015958049,0.0,10297.768525580605,optimal_relaxed_modes,0.0015414999797940254,False,,3436.412407181122
776,9416,2024-04-09 02:00:00,default_mpc,0.029,0.0,0.15082332874782092,-0.7640843560263321,0.0,10297.768525580605,optimal_relaxed_modes,0.0010848999954760075,False,,3438.3796021184944
