scenario_id,controller_type,closed_loop_steps,dt_hours,total_cost,energy_cost,demand_charge_cost,cold_station_proxy_total_cost,cold_station_proxy_energy_cost,cold_station_proxy_grid_import_kwh,cold_station_proxy_pv_spill_kwh,grid_import_kwh,peak_grid_kw,peak_slack_max_kw,peak_slack_step_count,pv_actual_kwh,pv_used_kwh,pv_spill_kwh,pv_spill_reduction_vs_no_tes,tes_charge_during_pv_surplus_kwh_th,soc_headroom_before_pv_hours,pv_self_consumption_ratio,pv_load_coverage_ratio,it_energy_kwh,facility_energy_kwh,cold_station_energy_kwh,pue_avg,pue_p95,temp_violation_count,temp_violation_degree_hours,max_temp_c,soc_min,soc_max,soc_violation_count,initial_soc,final_soc_after_last_update,soc_delta,soc_inventory_delta_kwh_th,tes_charge_kwh_th,tes_discharge_kwh_th,tes_equivalent_cycles,tes_charge_weighted_avg_price,tes_discharge_weighted_avg_price,tes_arbitrage_price_spread,charge_steps,discharge_steps,idle_steps,charge_discharge_switch_count,first_discharge_step,first_discharge_timestamp,avg_chiller_plr,avg_mode_specific_plr,weighted_avg_chiller_cop,time_in_high_plr_region,low_plr_hours,high_plr_hours,time_in_each_mode,mode_switch_count,max_signed_du,signed_valve_violation_count,physical_consistency_violation_count,max_chiller_supply_deficit_kw_th,max_signed_valve_du,tes_discharge_during_peak_cap_violation_kwh_th,dr_event_count,dr_requested_reduction_kwh,dr_served_reduction_kwh,dr_response_rate_avg,dr_revenue_cny,solve_time_avg_s,solve_time_p95_s,optimal_rate,feasible_rate,fallback_count,has_nan,run_dir,peak_cap_reference_source,peak_cap_reference_kw
tou_full_highspread_cp20_hot_mpc_tes,mpc,96,0.25,46620.53393633368,46620.53393633368,0.0,2040.924232717236,2040.924232717236,30917.34032678485,6579.45,456337.89032678487,21090.0,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4553026286995799,432000.0,476681.4903267848,44681.49032678486,1.1034293757564464,1.1716666666666666,0,0.0,27.0,0.15,0.5037999499301742,0,0.5,0.1558749999999999,-0.344125,-6194.25,347.55319148936064,5643.42041076756,0.3135233561537533,31.272478206724628,271.5637241896083,240.29124598288368,9,15,72,2,74.0,2025-07-01 18:30:00,0.959872302231478,0.959872302231478,7.089241147055103,15.0,0.0,15.0,"{'-1': 9.0, '2': 15.0}",7,0.1000000000000004,0,0,0.0,0.1000000000000004,0.0,0,0.0,0.0,0.0,0.0,0.0527941947910524,0.1989922749926336,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_full_highspread_cp20_hot_mpc_tes,,
tou_full_highspread_cp20_mild_direct_no_tes,no_tes,96,0.25,48111.69133149294,48111.69133149294,0.0,3099.084466973783,3099.084466973783,16287.880422676357,9154.233287044215,439133.6471356321,20255.25000000003,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.7403798458987065,432000.0,459477.24713563215,27477.24713563214,1.0636047387398893,1.1247703471995116,0,0.0,26.5,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,96,0,,,0.7596460880205096,0.7596460880205096,6.694833056514627,8.0,0.0,8.0,"{'-1': 7.5, '0': 5.0, '1': 5.25, '2': 6.25}",3,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_full_highspread_cp20_mild_direct_no_tes,,
tou_full_highspread_cp20_mild_mpc_no_tes,mpc_no_tes,96,0.25,44774.08265427459,44774.08265427459,0.0,561.4517860554221,561.4517860554221,16709.212380781188,10608.419999999998,438100.7923807812,21090.0,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.7692973129072529,432000.0,458444.3923807812,26444.392380781188,1.0612138712518082,1.1716666666666666,0,2.664535259100376e-15,27.00000000000001,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,96,0,,,0.8444441826695949,0.8444441826695949,6.979423219072045,10.0,0.0,10.0,"{'-1': 13.5, '0': 0.75, '2': 9.75}",6,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0680020510417307,0.2129020749962364,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_full_highspread_cp20_mild_mpc_no_tes,,
tou_full_highspread_cp20_mild_rbc_tes,rbc,96,0.25,48044.16495028109,48044.16495028109,0.0,3053.365273765992,3053.365273765992,20352.33939580776,8427.636119581617,443924.7032762262,20198.55000000003,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.630451493710494,432000.0,464268.30327622616,32268.303276226143,1.0746951464727457,1.1216203471995116,0,0.0,26.5,0.4921193101414513,0.6786119497862622,0,0.5,0.4918732504863806,-0.0081267495136193,-146.28149124514843,4950.0,3937.5,0.21875,18.934246575342463,223.16978473581213,204.23553816046967,44,35,17,3,33.0,2025-07-01 08:15:00,0.6832801912223788,0.6832801912223788,6.6343046408058575,7.0,0.0,7.0,"{'0': 12.0, '1': 6.25, '2': 5.75}",2,0.1,0,0,0.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_full_highspread_cp20_mild_rbc_tes,,
tou_full_highspread_cp20_mild_mpc_tes,mpc,96,0.25,44704.52319189561,44704.52319189561,0.0,613.3378979641125,613.3378979641125,17456.154037428925,12197.505,437258.6490374289,21090.0,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.7946020668051037,432000.0,457602.2490374289,25602.249037428923,1.0592644653644188,1.1716666666666666,0,0.0,27.0,0.1612335097860739,0.5,0,0.5,0.1611528930311809,-0.3388471069688191,-6099.247925438744,112.5,5342.0710972385,0.2967817276243611,5.799999999999999,201.0035004016252,195.2035004016252,1,15,80,1,79.0,2025-07-01 19:45:00,0.8574940775206549,0.8574940775206549,7.0000202693057805,9.5,0.0,9.5,"{'-1': 14.5, '2': 9.5}",15,0.1,0,0,0.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.13670859166632,0.3999076750078529,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_full_highspread_cp20_mild_mpc_tes,,
peakcap_r1_eta5_mpc_no_tes,mpc_no_tes,96,0.25,42039.62708382218,42039.62708382218,0.0,2322.057458222185,2322.057458222185,31376.57732698151,6455.04,456921.5373269816,21090.0,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4494319735085315,432000.0,477265.1373269815,45265.13732698152,1.104780410479124,1.1716666666666666,0,0.0,27.0,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,96,0,,,0.973909026622932,0.973909026622932,7.10016577358298,15.0,0.0,15.0,"{'-1': 9.0, '2': 15.0}",7,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0400426312504957,0.0978950249955232,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\peakcap_r1_eta5_mpc_no_tes,peakcap_reference_hot_mpc_no_tes,21090.0
peakcap_r1_eta5_mpc_tes,mpc,96,0.25,41913.5306748658,41913.5306748658,0.0,2209.339070465792,2209.339070465792,30663.62260730631,6579.45,456084.1726073063,21090.0,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4579027668079497,432000.0,476427.7726073063,44427.77260730631,1.1028420662206164,1.1716666666666666,0,0.0,27.0,0.1499999999999999,0.570042049726764,0,0.5,0.1558749999999999,-0.344125,-6194.25,1585.0531914893584,6683.529275895638,0.3713071819942021,33.17517366354575,191.0332503081202,157.85807664457445,14,16,66,2,73.0,2025-07-01 18:15:00,0.9718803680217748,0.9718803680217748,7.098604339466736,14.75,0.0,14.75,"{'-1': 9.25, '2': 14.75}",7,0.1000000000000002,0,0,0.0,0.1000000000000002,0.0,0,0.0,0.0,0.0,0.0,0.0540895937501773,0.172339174998342,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\peakcap_r1_eta5_mpc_tes,peakcap_reference_hot_mpc_no_tes,21090.0
peakcap_r1_eta10_mpc_no_tes,mpc_no_tes,96,0.25,42039.62708382218,42039.62708382218,0.0,2322.057458222185,2322.057458222185,31376.577326981496,6455.04,456921.5373269815,21090.0,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4494319735085317,432000.0,477265.1373269815,45265.1373269815,1.104780410479124,1.1716666666666666,0,0.0,27.0,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,96,0,,,0.9739090266229316,0.9739090266229316,7.10016577358298,15.0,0.0,15.0,"{'-1': 9.0, '2': 15.0}",7,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0397278104173892,0.0935697250024532,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\peakcap_r1_eta10_mpc_no_tes,peakcap_reference_hot_mpc_no_tes,21090.0
peakcap_r1_eta10_mpc_tes,mpc,96,0.25,41913.5306748658,41913.5306748658,0.0,2209.339070465792,2209.339070465792,30663.62260730631,6579.45,456084.1726073063,21090.0,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4579027668079497,432000.0,476427.7726073063,44427.77260730631,1.1028420662206164,1.1716666666666666,0,0.0,27.0,0.1499999999999999,0.570042049726764,0,0.5,0.1558749999999999,-0.344125,-6194.25,1585.0531914893584,6683.529275895638,0.3713071819942021,33.17517366354575,191.0332503081202,157.85807664457445,14,16,66,2,73.0,2025-07-01 18:15:00,0.9718803680217748,0.9718803680217748,7.098604339466736,14.75,0.0,14.75,"{'-1': 9.25, '2': 14.75}",7,0.1000000000000002,0,0,0.0,0.1000000000000002,0.0,0,0.0,0.0,0.0,0.0,0.0539487677086375,0.1701796750021458,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\peakcap_r1_eta10_mpc_tes,peakcap_reference_hot_mpc_no_tes,21090.0
peakcap_r1_eta20_mpc_no_tes,mpc_no_tes,96,0.25,42039.62708382218,42039.62708382218,0.0,2322.057458222185,2322.057458222185,31376.57732698151,6455.04,456921.5373269816,21090.0,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4494319735085315,432000.0,477265.1373269815,45265.13732698152,1.104780410479124,1.1716666666666666,0,0.0,27.0,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,96,0,,,0.973909026622932,0.973909026622932,7.10016577358298,15.0,0.0,15.0,"{'-1': 9.0, '2': 15.0}",7,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0394974604161385,0.0913517500048328,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\peakcap_r1_eta20_mpc_no_tes,peakcap_reference_hot_mpc_no_tes,21090.0
peakcap_r1_eta20_mpc_tes,mpc,96,0.25,41913.5306748658,41913.5306748658,0.0,2209.339070465792,2209.339070465792,30663.62260730631,6579.45,456084.1726073063,21090.0,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4579027668079497,432000.0,476427.7726073063,44427.77260730631,1.1028420662206164,1.1716666666666666,0,0.0,27.0,0.1499999999999999,0.5700420497267635,0,0.5,0.1558749999999999,-0.344125,-6194.25,1585.0531914893502,6683.529275895635,0.3713071819942019,33.17517366354577,191.03325030812024,157.85807664457445,14,16,66,2,73.0,2025-07-01 18:15:00,0.9718803680217748,0.9718803680217748,7.098604339466736,14.75,0.0,14.75,"{'-1': 9.25, '2': 14.75}",7,0.1000000000000002,0,0,0.0,0.1000000000000002,0.0,0,0.0,0.0,0.0,0.0,0.0540773197916072,0.1567222000085166,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\peakcap_r1_eta20_mpc_tes,peakcap_reference_hot_mpc_no_tes,21090.0
peakcap_r0p99_eta5_mpc_no_tes,mpc_no_tes,96,0.25,42056.9713871762,42056.9713871762,0.0,2339.4017615762027,2339.4017615762027,31374.195641017614,6455.04,456919.1556410176,20879.100000000173,1.7462298274040222e-10,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4494556222194391,432000.0,477262.7556410176,45262.75564101761,1.1047748973171705,1.1716666666666666,0,0.0,27.0,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,96,0,,,0.956006331252043,0.956006331252043,7.086181996493431,15.25,0.0,15.25,"{'-1': 8.75, '2': 15.25}",7,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0471903770826429,0.1214720500029216,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\peakcap_r0p99_eta5_mpc_no_tes,peakcap_reference_hot_mpc_no_tes,21090.0
peakcap_r0p99_eta5_mpc_tes,mpc,96,0.25,41970.97008993571,41970.97008993571,0.0,2253.4004643357102,2253.4004643357102,30459.528936136117,6455.04,456004.4889361361,20879.100000000064,6.548361852765083e-11,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4587255164319705,432000.0,476348.0889361361,44348.08893613611,1.1026576132780928,1.1716666666666666,0,8.881784197001252e-16,27.000000000000004,0.15,0.502634732147324,0,0.5,0.1503370719506061,-0.3496629280493938,-6293.932704889089,177.96128143244823,5589.504719151859,0.310528039952881,48.86336111371511,185.28796951919287,136.42460840547776,3,19,74,3,75.0,2025-07-01 18:45:00,0.9518539907680642,0.9518539907680642,7.082871539420808,15.0,0.0,15.0,"{'-1': 9.0, '2': 15.0}",7,0.1,0,0,0.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0705650927087238,0.2047118500013311,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\peakcap_r0p99_eta5_mpc_tes,peakcap_reference_hot_mpc_no_tes,21090.0
peakcap_r0p99_eta10_mpc_no_tes,mpc_no_tes,96,0.25,42056.9713871762,42056.9713871762,0.0,2339.4017615762027,2339.4017615762027,31374.195641017614,6455.04,456919.1556410176,20879.100000000173,1.7462298274040222e-10,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4494556222194392,432000.0,477262.7556410176,45262.7556410176,1.1047748973171705,1.1716666666666666,0,0.0,27.0,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,96,0,,,0.956006331252043,0.956006331252043,7.086181996493432,15.25,0.0,15.25,"{'-1': 8.75, '2': 15.25}",7,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.048009845833197,0.1209163249986886,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\peakcap_r0p99_eta10_mpc_no_tes,peakcap_reference_hot_mpc_no_tes,21090.0
peakcap_r0p99_eta10_mpc_tes,mpc,96,0.25,41970.970089935705,41970.970089935705,0.0,2253.400464335706,2253.400464335706,30459.528936136085,6455.04,456004.48893613607,20879.100000000064,6.548361852765083e-11,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4587255164319709,432000.0,476348.0889361361,44348.08893613608,1.1026576132780928,1.1716666666666666,0,0.0,27.0,0.15,0.502634732147324,0,0.5,0.1503370719506061,-0.3496629280493939,-6293.932704889091,177.96128143222717,5589.504719151669,0.3105280399528705,48.86336111367272,185.28796951921143,136.42460840553875,3,19,74,3,75.0,2025-07-01 18:45:00,0.9518539907680637,0.9518539907680637,7.082871539420808,15.0,0.0,15.0,"{'-1': 9.0, '2': 15.0}",7,0.1000000000003075,0,0,0.0,0.1000000000003075,0.0,0,0.0,0.0,0.0,0.0,0.0705034302066754,0.218141725003079,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\peakcap_r0p99_eta10_mpc_tes,peakcap_reference_hot_mpc_no_tes,21090.0
peakcap_r0p99_eta20_mpc_no_tes,mpc_no_tes,96,0.25,42056.9713871762,42056.9713871762,0.0,2339.401761576203,2339.401761576203,31374.195641017617,6455.04,456919.1556410176,20879.100000000173,1.7462298274040222e-10,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4494556222194391,432000.0,477262.7556410176,45262.75564101762,1.1047748973171705,1.1716666666666666,0,8.881784197001252e-16,27.000000000000004,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,96,0,,,0.9560063312520432,0.9560063312520432,7.08618199649343,15.25,0.0,15.25,"{'-1': 8.75, '2': 15.25}",7,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0472023104157415,0.1182974500006821,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\peakcap_r0p99_eta20_mpc_no_tes,peakcap_reference_hot_mpc_no_tes,21090.0
peakcap_r0p99_eta20_mpc_tes,mpc,96,0.25,41970.970089935705,41970.970089935705,0.0,2253.4004643357084,2253.4004643357084,30459.528936136103,6455.04,456004.4889361361,20879.100000000064,6.548361852765083e-11,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4587255164319707,432000.0,476348.0889361361,44348.0889361361,1.1026576132780928,1.1716666666666666,0,0.0,27.0,0.15,0.502634732147324,0,0.5,0.1503370719506061,-0.3496629280493938,-6293.932704889089,177.96128143251934,5589.504719151924,0.3105280399528847,48.863361113728764,185.2879695192139,136.42460840548517,3,19,74,3,75.0,2025-07-01 18:45:00,0.951853990768064,0.951853990768064,7.082871539420808,15.0,0.0,15.0,"{'-1': 9.0, '2': 15.0}",7,0.1000000000003984,0,0,0.0,0.1000000000003984,0.0,0,0.0,0.0,0.0,0.0,0.0699566510415934,0.2184266250005748,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\peakcap_r0p99_eta20_mpc_tes,peakcap_reference_hot_mpc_no_tes,21090.0
peakcap_r0p97_eta5_mpc_no_tes,mpc_no_tes,96,0.25,42420.52513018954,42420.52513018954,0.0,2643.842604589537,2643.842604589537,32017.218570845675,6096.78,457920.4385708457,20457.300000001163,1.164153218269348e-09,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4397281480052192,432000.0,478264.0385708457,46264.03857084568,1.1070926818769575,1.1716666666666666,0,0.0,26.85322927597163,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,96,0,,,0.8816854810545903,0.8816854810545903,7.02275697939955,16.5,0.0,16.5,"{'-1': 7.25, '2': 16.75}",5,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2615136572920467,0.6998913000024913,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\peakcap_r0p97_eta5_mpc_no_tes,peakcap_reference_hot_mpc_no_tes,21090.0
peakcap_r0p97_eta5_mpc_tes,mpc,96,0.25,42336.719568704415,42336.719568704415,0.0,2570.05401430441,2570.05401430441,31051.794438522,6200.82,456850.974438522,20457.30000000053,5.347828846424817e-10,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4501336776093183,432000.0,477194.574438522,45194.574438522,1.1046170704595415,1.1716666666666666,0,0.0,26.99526189599245,0.4299339394658369,0.509679030387132,0,0.5,0.3953513082134385,-0.1046486917865614,-1883.676452158106,449.9999999999982,1727.2711231253302,0.0959595068402961,83.0,83.00000000000001,1.4210854715202004e-14,3,6,87,1,90.0,2025-07-01 22:30:00,0.8781550247880892,0.8781550247880892,7.018695140492257,16.5,0.0,16.5,"{'-1': 7.25, '0': 0.5, '2': 16.25}",6,0.1000000000001388,0,0,7.639755494892597e-11,0.1000000000001388,0.0,0,0.0,0.0,0.0,0.0,0.5524081645849037,1.7535671000005095,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\peakcap_r0p97_eta5_mpc_tes,peakcap_reference_hot_mpc_no_tes,21090.0
peakcap_r0p97_eta10_mpc_no_tes,mpc_no_tes,96,0.25,42420.52513018952,42420.52513018952,0.0,2643.8426045895185,2643.8426045895185,32017.218570845635,6096.78,457920.4385708456,20457.300000000792,7.930793799459933e-10,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4397281480052196,432000.0,478264.0385708456,46264.03857084564,1.1070926818769575,1.1716666666666666,0,0.0,26.853229275971632,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,96,0,,,0.8816854810545895,0.8816854810545895,7.022756979399549,16.25,0.0,16.25,"{'-1': 7.25, '2': 16.75}",5,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2520843989579286,0.6831359249954403,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\peakcap_r0p97_eta10_mpc_no_tes,peakcap_reference_hot_mpc_no_tes,21090.0
peakcap_r0p97_eta10_mpc_tes,mpc,96,0.25,42334.8398200592,42334.8398200592,0.0,2568.1742656591937,2568.1742656591937,31057.861600358767,6200.82,456857.0416003588,20457.30000000016,1.6007106751203534e-10,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4500732573636417,432000.0,477200.6416003588,45200.641600358766,1.1046311148156454,1.1716666666666666,0,0.0,26.99526189599245,0.4299339394658474,0.509679030387132,0,0.5,0.3953513082134667,-0.1046486917865332,-1883.6764521575983,449.9999999999982,1727.271123124863,0.0959595068402701,83.0,82.99999999999999,-1.4210854715202004e-14,3,6,87,1,90.0,2025-07-01 22:30:00,0.8751834248747303,0.8751834248747303,7.018818336061436,16.5,0.0,16.5,"{'-1': 7.25, '0': 0.5, '2': 16.25}",6,0.1000000000001259,0,0,3.637978807091713e-12,0.1000000000001259,0.0,0,0.0,0.0,0.0,0.0,0.5704083499989187,1.918855475003511,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\peakcap_r0p97_eta10_mpc_tes,peakcap_reference_hot_mpc_no_tes,21090.0
peakcap_r0p97_eta20_mpc_no_tes,mpc_no_tes,96,0.25,42420.525130189526,42420.525130189526,0.0,2643.8426045895185,2643.8426045895185,32017.21857084557,6096.78,457920.4385708456,20457.30000000084,8.36735125631094e-10,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4397281480052202,432000.0,478264.0385708455,46264.03857084557,1.107092681876957,1.1716666666666666,0,0.0,26.85322927597165,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,96,0,,,0.881685481054588,0.881685481054588,7.022756979399548,16.5,0.0,16.5,"{'-1': 7.25, '2': 16.75}",5,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2590435479161594,0.7207142249972094,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\peakcap_r0p97_eta20_mpc_no_tes,peakcap_reference_hot_mpc_no_tes,21090.0
peakcap_r0p97_eta20_mpc_tes,mpc,96,0.25,42335.767600310064,42335.767600310064,0.0,2569.102045910063,2569.102045910063,31056.297626613115,6200.82,456855.4776266131,20457.300000000097,9.822542779147624e-11,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.45008883075131,432000.0,477199.0776266131,45199.07762661312,1.1046274945060488,1.1716666666666666,0,0.0,26.99526189599245,0.4299339394658599,0.509679030387132,0,0.5,0.395351308213475,-0.1046486917865249,-1883.6764521574496,449.9999999999982,1727.2711231247256,0.0959595068402625,83.0,83.0,0.0,3,6,87,1,90.0,2025-07-01 22:30:00,0.876426728318538,0.876426728318538,7.018786582262083,16.75,0.0,16.75,"{'-1': 7.25, '0': 0.5, '2': 16.25}",6,0.1000000000000039,0,0,3.637978807091713e-12,0.1000000000000039,0.0,0,0.0,0.0,0.0,0.0,0.5807856177076852,1.984136725004646,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\peakcap_r0p97_eta20_mpc_tes,peakcap_reference_hot_mpc_no_tes,21090.0
peakcap_r0p95_eta5_mpc_no_tes,mpc_no_tes,96,0.25,43048.23626923566,43048.23626923566,0.0,3080.345143635671,3080.345143635671,33579.98029088519,4937.9400000000005,460642.04029088526,20035.5,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4152972152491257,432000.0,480985.6402908852,48985.6402908852,1.1133926858585306,1.1716666666666666,0,0.0,26.662591625297107,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,96,0,,,0.9102930204451428,0.9102930204451428,6.802989688905593,18.75,0.0,18.75,"{'-1': 2.5, '0': 2.5, '1': 9.0, '2': 10.0}",5,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4823734385416476,1.1566192750033224,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\peakcap_r0p95_eta5_mpc_no_tes,peakcap_reference_hot_mpc_no_tes,21090.0
peakcap_r0p95_eta5_mpc_tes,mpc,96,0.25,42940.97488666393,42940.97488666393,0.0,3068.6880610639373,3068.6880610639373,33271.00778841162,5517.36,459753.6477884117,20035.5,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4229680685575841,432000.0,480097.2477884117,48097.24778841162,1.1113362217324343,1.1716666666666666,0,0.0,26.843001436805597,0.4942815145886943,0.8033569889129974,0,0.5,0.5528320529016603,0.0528320529016602,950.9769522298848,6152.063501495663,3955.1347107333454,0.2197297061518525,75.24942980702217,83.0,7.750570192977833,25,8,63,1,88.0,2025-07-01 22:00:00,0.9225003541845328,0.9225003541845328,6.809817210969026,18.5,0.0,18.5,"{'-1': 3.0, '0': 2.5, '1': 8.75, '2': 9.75}",9,0.100000000000004,0,0,0.0,0.100000000000004,0.0,0,0.0,0.0,0.0,0.0,1.0241772114576029,2.722243774998788,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\peakcap_r0p95_eta5_mpc_tes,peakcap_reference_hot_mpc_no_tes,21090.0
peakcap_r0p95_eta10_mpc_no_tes,mpc_no_tes,96,0.25,43063.31123130084,43063.31123130084,0.0,3095.4201057008404,3095.4201057008404,33287.323810373826,4937.9400000000005,460349.3838103738,20035.5,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4177932508556989,432000.0,480692.9838103738,48692.98381037382,1.1127152403017913,1.1716666666666666,0,0.0,26.690846250039087,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,96,0,,,0.9110129141755546,0.9110129141755546,6.801099795076573,18.0,0.0,18.0,"{'-1': 3.25, '0': 1.5, '1': 9.0, '2': 10.25}",6,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4770940062495962,1.048650724998879,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\peakcap_r0p95_eta10_mpc_no_tes,peakcap_reference_hot_mpc_no_tes,21090.0
peakcap_r0p95_eta10_mpc_tes,mpc,96,0.25,42943.0241830713,42943.0241830713,0.0,3070.7373574713006,3070.7373574713006,33384.03662848791,5517.36,459866.676628488,20035.50000000004,3.637978807091713e-11,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4219764212673854,432000.0,480210.276628488,48210.2766284879,1.1115978625659444,1.1716666666666666,0,0.0,26.82592931250928,0.4935404629661621,0.7407786239054052,0,0.5,0.5474490156061721,0.047449015606172,854.0822809110978,4952.746964143033,3021.944902293736,0.1678858279052075,72.62551674019107,83.0,10.374483259808926,25,7,64,1,89.0,2025-07-01 22:15:00,0.9158153526277304,0.9158153526277304,6.807602362895918,18.5,0.0,18.5,"{'-1': 2.75, '0': 2.75, '1': 8.75, '2': 9.75}",8,0.1000000000000364,0,0,9.094947017729282e-12,0.1000000000000364,0.0,0,0.0,0.0,0.0,0.0,1.0936050520828455,2.815522425004019,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\peakcap_r0p95_eta10_mpc_tes,peakcap_reference_hot_mpc_no_tes,21090.0
