scenario_id,location_id,pv_capacity_mwp,tes_capacity_mwh_th,critical_peak_uplift,critical_peak_window_set,controller,run_dir,status,facility_energy_kwh,grid_import_kwh,pv_generation_kwh,pv_spill_kwh,pv_used_kwh,pv_self_consumption_ratio,pv_facility_load_coverage_ratio,peak_grid_kw,total_cost,energy_cost,critical_peak_duration_h,critical_peak_grid_kwh,critical_peak_avg_grid_kw,critical_peak_pv_used_kwh,critical_peak_tes_discharge_kwh_th,critical_peak_tes_charge_kwh_th,tes_charge_kwh_th,tes_discharge_kwh_th,tes_discharge_cp_ratio,tes_effective_capacity_kwh_th,tes_cp_capacity_utilization,soc_initial,soc_final,soc_delta,soc_min_observed,soc_max_observed,grid_balance_max_abs_error_kw,signed_valve_max_abs_delta,signed_valve_violation_max,peak_reduction_kw,peak_reduction_ratio,critical_peak_cost_impact,critical_peak_suppression_ratio,critical_peak_grid_reduction_kwh,marginal_cp_suppression_per_mwh,marginal_peak_reduction_per_mwp,diminishing_return_after_this_capacity,is_pareto_frontier,pareto_rank,is_recommended
phase3_nanjing_pv40mwp_tes0mwh_cp00,nanjing,40.0,0.0,0.0,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_nanjing_pv40mwp_tes0mwh_cp00,completed,85702848.69906802,56884605.62049494,50173272.0,21355028.921426915,28818243.078573085,0.5743744015453703,0.33625770340217953,10349.67288561665,4898296.566469463,4898296.566469463,1460.0,12393948.948633853,8489.006129201269,2045878.4526430732,0.0,0.0,0.0,0.0,,0.0,,0.5,0.5,0.0,0.5,0.5,3.637978807091713e-12,0.0,0.0,10.417158613097854,0.0010055085012412506,0.0,,,,,False,False,,False
phase3_nanjing_pv40mwp_tes0mwh_cp20,nanjing,40.0,0.0,0.2,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_nanjing_pv40mwp_tes0mwh_cp20,completed,85702848.69906802,56884605.62049494,50173272.0,21355028.921426915,28818243.078573085,0.5743744015453703,0.33625770340217953,10349.67288561665,5275302.145687168,5275302.145687168,1460.0,12393948.948633853,8489.006129201269,2045878.4526430732,0.0,0.0,0.0,0.0,,0.0,,0.5,0.5,0.0,0.5,0.5,3.637978807091713e-12,0.0,0.0,10.417158613097854,0.0010055085012412506,377005.5792177059,0.0,0.0,,0.0,False,True,1.0,False
phase3_nanjing_pv40mwp_tes9mwh_cp00,nanjing,40.0,9.0,0.0,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_nanjing_pv40mwp_tes9mwh_cp00,completed,85747759.30345787,56784511.43204678,50173272.0,21210024.12858891,28963247.87141109,0.5772644820017138,0.33777264976582444,10360.090044229748,4872701.765232535,4872701.765232535,1460.0,12389420.469106082,8485.904430894576,2045878.4526430732,22654.359742905894,12.440588216530536,1311158.1447291572,1036175.9633672948,0.021863429131559163,6300.0,3.5959301179215704,0.5,0.5122564150524559,0.012256415052455893,0.15,0.8496249315702282,3.637978807091713e-12,0.25000000000000006,5.551115123125783e-17,0.0,0.0,0.0,,,,,False,False,,False
phase3_nanjing_pv40mwp_tes9mwh_cp20,nanjing,40.0,9.0,0.2,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_nanjing_pv40mwp_tes9mwh_cp20,completed,85765036.8748984,56776841.60672471,50173272.0,21185076.731826305,28988195.268173695,0.5777617068341426,0.3379954853917625,10360.090044229748,5250862.4314372605,5250862.4314372605,1460.0,11986962.88569715,8210.248551847364,2042881.2489034282,2049928.2954857855,12.440588216530536,2489011.9748213748,2082339.8658686436,0.9844350238334713,6300.0,325.38544372790244,0.5,0.5179362090720342,0.017936209072034193,0.15,0.8496248887581663,3.637978807091713e-12,0.25,0.0,0.0,0.0,378160.6662047254,-0.003063845870441284,406986.06293670274,-0.0003404273189379205,0.0,False,True,1.0,False
phase3_nanjing_pv40mwp_tes18mwh_cp00,nanjing,40.0,18.0,0.0,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_nanjing_pv40mwp_tes18mwh_cp00,completed,85791673.41207173,56659576.04257322,50173272.0,21041174.630501486,29132097.369498514,0.580629809622512,0.33956788824449413,10360.090044229748,4860106.811312632,4860106.811312632,1460.0,12388611.943268199,8485.350646074108,2045878.4526430732,26718.75,35.072098600146106,2558152.4426892404,2015638.399105728,0.01325572583448213,12600.0,2.1205357142857144,0.5,0.5122564150524559,0.012256415052455893,0.15,0.8495999417295145,3.637978807091713e-12,0.25000000000000006,5.551115123125783e-17,0.0,0.0,0.0,,,,,False,False,,False
phase3_nanjing_pv40mwp_tes18mwh_cp20,nanjing,40.0,18.0,0.2,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_nanjing_pv40mwp_tes18mwh_cp20,completed,85825541.42592236,56602537.89378976,50173272.0,20950268.46786741,29223003.53213259,0.5824416540370855,0.3404930868668683,10360.090044229748,5189331.683381689,5189331.683381689,1460.0,11571850.578393878,7925.925053694437,2042881.2489034282,4125511.5930200275,35.07204681050119,4947555.243084284,4143801.022540169,0.9955863156988822,12600.0,327.42155500158947,0.5,0.5076859557103718,0.0076859557103717835,0.15,0.8495999662239807,3.637978807091713e-12,0.25,0.0,0.0,0.0,329224.8720690571,0.1267374006713501,822098.3702399749,0.014422360726865709,0.0,False,True,1.0,False
phase3_nanjing_pv40mwp_tes36mwh_cp00,nanjing,40.0,36.0,0.0,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_nanjing_pv40mwp_tes36mwh_cp00,completed,85848890.76302555,56548899.01320079,50173272.0,20873280.25017524,29299991.74982476,0.5839761008575394,0.3412972665040424,10360.090044229748,4854635.109638861,4854635.109638861,1460.0,12388690.178027421,8485.40423152563,2045878.4526430732,26718.75,441.892846564041,3190309.4431920378,2337394.914050913,0.011430995181594725,25200.0,1.0602678571428572,0.5,0.5122564150524559,0.012256415052455893,0.2849381805229182,0.8495872584262151,3.637978807091713e-12,0.25000000000000006,5.551115123125783e-17,0.0,0.0,0.0,,,,,False,False,,False
phase3_nanjing_pv40mwp_tes36mwh_cp20,nanjing,40.0,36.0,0.2,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_nanjing_pv40mwp_tes36mwh_cp20,completed,85905104.65214449,56350654.02385113,50173272.0,20618821.371706657,29554450.628293343,0.589047703093658,0.344036023795887,10360.090044229748,5108609.5421634475,5108609.5421634475,1460.0,11225244.657470549,7688.523737993526,2042881.2489034282,5861372.768192301,2979.90542465933,7175373.557312658,5888117.885879942,0.9954577815515926,25200.0,232.59415746794843,0.5,0.5006188347034612,0.0006188347034612462,0.15,0.8495871987045798,3.637978807091713e-12,0.25000000000000006,5.551115123125783e-17,0.0,0.0,253974.4325245861,0.32633773470517824,1168704.2911633048,0.011088907446323785,0.0,False,True,1.0,False
phase3_nanjing_pv40mwp_tes72mwh_cp00,nanjing,40.0,72.0,0.0,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_nanjing_pv40mwp_tes72mwh_cp00,completed,85956111.19520783,56564295.69513387,50173272.0,20781456.499926046,29391815.500073954,0.5858062336471489,0.34193980033978766,10360.090044229748,4855201.335636677,4855201.335636677,1460.0,12389060.088367,8485.657594771918,2045878.4526430732,26718.75,2365.4266123669468,3783383.479926995,2371556.25,0.011266336187471835,50400.0,0.5301339285714286,0.5,0.5122564150524559,0.012256415052455893,0.4158032438176429,0.8495812059304997,3.637978807091713e-12,0.25000000000000006,5.551115123125783e-17,0.0,0.0,0.0,,,,,False,False,,False
phase3_nanjing_pv40mwp_tes72mwh_cp20,nanjing,40.0,72.0,0.2,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_nanjing_pv40mwp_tes72mwh_cp20,completed,86017936.26892415,56026747.57510392,50173272.0,20182083.306179766,29991188.693820234,0.5977522991488423,0.3486620348581323,10360.090044229748,5064850.297023437,5064850.297023437,1460.0,11402519.531215671,7809.9448843942955,2045688.0365747341,5066952.5036691055,113207.46968596881,9009978.78597077,7088003.291075825,0.7148631702878397,50400.0,100.53477189819654,0.5,0.4969515206669647,-0.0030484793330353144,0.23946192215183001,0.8495792024542119,3.637978807091713e-12,0.25000000000000006,5.551115123125783e-17,0.0,0.0,209648.96138675977,0.44391018875162125,991429.4174181819,0.0032659015012900835,0.0,False,True,1.0,False
phase3_nanjing_pv60mwp_tes0mwh_cp00,nanjing,60.0,0.0,0.0,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_nanjing_pv60mwp_tes0mwh_cp00,completed,85702848.69906802,54090361.440768935,75259908.0,43647420.74170092,31612487.258299083,0.42004419216535693,0.36886156922626134,10349.67288561665,4663896.538284917,4663896.538284917,1460.0,11606677.604557326,7949.779181203648,2833149.7967195995,0.0,0.0,0.0,0.0,,0.0,,0.5,0.5,0.0,0.5,0.5,7.275957614183426e-12,0.0,0.0,10.417158613097854,0.0010055085012412506,0.0,,,,,False,False,,False
phase3_nanjing_pv60mwp_tes0mwh_cp20,nanjing,60.0,0.0,0.2,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_nanjing_pv60mwp_tes0mwh_cp20,completed,85702848.69906802,54090361.440768935,75259908.0,43647420.74170092,31612487.258299083,0.42004419216535693,0.36886156922626134,10349.67288561665,5024948.550950953,5024948.550950953,1460.0,11606677.604557326,7949.779181203648,2833149.7967195995,0.0,0.0,0.0,0.0,,0.0,,0.5,0.5,0.0,0.5,0.5,7.275957614183426e-12,0.0,0.0,10.417158613097854,0.0010055085012412506,361052.01266603544,0.0,0.0,,0.0,False,True,1.0,False
phase3_nanjing_pv60mwp_tes9mwh_cp00,nanjing,60.0,9.0,0.0,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_nanjing_pv60mwp_tes9mwh_cp00,completed,85747761.06603335,53978180.57394953,75259908.0,43490327.507916175,31769580.492083825,0.4221315350542792,0.37050040837356024,10360.090044229748,4636426.150275816,4636426.150275816,1460.0,11602261.625029556,7946.754537691477,2833037.2967195995,22654.359742905894,12.440588216530536,1311011.5015111247,1036026.1473955916,0.0218665907224981,6300.0,3.5959301179215704,0.5,0.5122564150524559,0.012256415052455893,0.15,0.8496249315702282,7.275957614183426e-12,0.25000000000000006,5.551115123125783e-17,0.0,0.0,0.0,,,,,False,False,,False
phase3_nanjing_pv60mwp_tes9mwh_cp20,nanjing,60.0,9.0,0.2,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_nanjing_pv60mwp_tes9mwh_cp20,completed,85765048.13275546,54035692.159711674,75259908.0,43530552.02695622,31729355.973043777,0.42159706032385497,0.36995672087690085,10360.090044229748,5005106.5400018785,5005106.5400018785,1460.0,11267398.325069569,7717.396113061349,2762456.609893163,2049874.2936750187,12.440588216530536,2488868.348881816,2082145.4747184832,0.9845009959989334,6300.0,325.3768720119077,0.5,0.5179362090720342,0.017936209072034193,0.15,0.8496248887581663,7.275957614183426e-12,0.25,0.0,0.0,0.0,368680.3897260623,-0.021128194255720434,339279.279487757,-0.0023475771395244927,0.0,False,True,1.0,False
phase3_nanjing_pv60mwp_tes18mwh_cp00,nanjing,60.0,18.0,0.0,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_nanjing_pv60mwp_tes18mwh_cp00,completed,85791717.55975258,53843282.315748155,75259908.0,43311472.75599556,31948435.244004443,0.4245080294810411,0.37239533317132695,10360.090044229748,4622749.532039694,4622749.532039694,1460.0,11601458.19919167,7946.204246021693,2833037.2967195995,26718.75,61.592098600148,2559517.514155479,2016730.2294189984,0.013248549364828745,12600.0,2.1205357142857144,0.5,0.5122564150524559,0.012256415052455893,0.15,0.8495999417295145,7.275957614183426e-12,0.25000000000000006,5.551115123125783e-17,0.0,0.0,0.0,,,,,False,False,,False
phase3_nanjing_pv60mwp_tes18mwh_cp20,nanjing,60.0,18.0,0.2,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_nanjing_pv60mwp_tes18mwh_cp20,completed,85825605.56655109,53844035.57027442,75259908.0,43278338.00372331,31981569.99627669,0.4249483004453937,0.3726343645950446,10360.090044229748,4942261.205746402,4942261.205746402,1460.0,10852188.926716194,7433.006114189174,2762369.0409696526,4126406.3910773294,61.592046810503085,4948819.364333398,4144695.82059747,0.9955872685688418,12600.0,327.492570720423,0.5,0.5076859557103718,0.0076859557103717835,0.15,0.8495999662239807,7.275957614183426e-12,0.25,0.0,0.0,0.0,319511.6737067085,0.11505361416652948,754488.6778411325,0.015131312046916657,0.0,False,True,1.0,False
phase3_nanjing_pv60mwp_tes36mwh_cp00,nanjing,60.0,36.0,0.0,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_nanjing_pv60mwp_tes36mwh_cp00,completed,85848949.96638393,53722172.162292205,75259908.0,43133130.19590826,32126777.804091737,0.4268777182678955,0.3742244700333748,10360.090044229748,4616804.804220725,4616804.804220725,1460.0,11601567.604761831,7946.27918134372,2833040.4252859955,26718.75,646.7696086796104,3192235.1881831395,2338950.5751349465,0.01142339230424245,25200.0,1.0602678571428572,0.5,0.5122564150524559,0.012256415052455893,0.2849381805229181,0.8495872584262151,7.275957614183426e-12,0.25000000000000006,5.551115123125783e-17,0.0,0.0,0.0,,,,,False,False,,False
phase3_nanjing_pv60mwp_tes36mwh_cp20,nanjing,60.0,36.0,0.2,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_nanjing_pv60mwp_tes36mwh_cp20,completed,85905403.39183375,53562404.68092671,75259908.0,42916909.289092965,32342998.710907035,0.42975070752022493,0.3764955105720578,10360.090044229748,4859559.368436392,4859559.368436392,1460.0,10503271.888275266,7194.021841284429,2763607.8852099665,5867631.36063057,3008.950538997791,7185167.691641284,5896041.624288029,0.9951814682684013,25200.0,232.8425143107369,0.5,0.5006188347034612,0.0006188347034612462,0.15,0.8495872597962116,7.275957614183426e-12,0.25000000000000006,5.551115123125783e-17,0.0,0.0,242754.56421566755,0.32764655589883174,1103405.7162820604,0.011810718985127902,0.0,False,True,1.0,False
phase3_nanjing_pv60mwp_tes72mwh_cp00,nanjing,60.0,72.0,0.0,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_nanjing_pv60mwp_tes72mwh_cp00,completed,85956196.9252628,53729949.41061354,75259908.0,43033660.48535073,32226247.514649272,0.42819940086359487,0.3749147666766755,10360.090044229748,4616982.102205072,4616982.102205072,1460.0,11601881.695209414,7946.49431178727,2833134.6524888305,26718.75,2770.0213908492915,3785514.372878157,2373176.5352550773,0.011258644101302888,50400.0,0.5301339285714286,0.5,0.5122564150524559,0.012256415052455893,0.41629274895938695,0.8495809461233956,7.275957614183426e-12,0.25000000000000006,5.551115123125783e-17,0.0,0.0,0.0,,,,,False,False,,False
phase3_nanjing_pv60mwp_tes72mwh_cp20,nanjing,60.0,72.0,0.2,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_nanjing_pv60mwp_tes72mwh_cp20,completed,86020820.61054912,53103935.032041706,75259908.0,42343022.42149258,32916885.578507423,0.4373761070569927,0.3826618409923734,10360.090044229748,4803904.992327189,4803904.992327189,1460.0,10630891.281531882,7281.432384610878,2826374.6961315237,5030865.350569483,122780.56180195868,9114611.099257473,7174189.576495898,0.701245108862417,50400.0,99.81875695574371,0.5,0.4969515206669647,-0.0030484793330353144,0.26324489577364746,0.8495792042919982,7.275957614183426e-12,0.25000000000000006,5.551115123125783e-17,0.0,0.0,186922.89012211747,0.48228265301205586,975786.3230254445,0.0042954471420340035,0.0,False,True,1.0,False
phase3_guangzhou_pv0mwp_tes0mwh_cp00,guangzhou,0.0,0.0,0.0,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_guangzhou_pv0mwp_tes0mwh_cp00,completed,87922934.99195479,87922934.99195479,0.0,0.0,0.0,,0.0,10641.62957752546,7844019.932017003,7844019.932017003,1460.0,14653358.000323173,10036.546575563816,0.0,0.0,0.0,0.0,0.0,,0.0,,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,,False
phase3_guangzhou_pv0mwp_tes0mwh_cp20,guangzhou,0.0,0.0,0.2,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_guangzhou_pv0mwp_tes0mwh_cp20,completed,87922934.99195479,87922934.99195479,0.0,0.0,0.0,,0.0,10641.62957752546,8267488.904095527,8267488.904095527,1460.0,14653358.000323173,10036.546575563816,0.0,0.0,0.0,0.0,0.0,,0.0,,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,423468.9720785236,0.0,0.0,,,False,True,1.0,False
phase3_guangzhou_pv0mwp_tes9mwh_cp00,guangzhou,0.0,9.0,0.0,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_guangzhou_pv0mwp_tes9mwh_cp00,completed,87968051.40792572,87968051.40792572,0.0,0.0,0.0,,0.0,10533.92145874379,7837719.824251789,7837719.824251789,1460.0,14647396.75910138,10032.463533631082,0.0,30006.460702965982,208.26477776334298,1307688.6699159422,1031810.8719874863,0.029081357366556124,6300.0,4.762930270312061,0.5,0.5120002868449297,0.012000286844929708,0.15,0.8496023905200414,0.0,0.25000000000000006,5.551115123125783e-17,107.70811878167115,0.010121393344600606,0.0,,,,,False,False,,False
phase3_guangzhou_pv0mwp_tes9mwh_cp20,guangzhou,0.0,9.0,0.2,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_guangzhou_pv0mwp_tes9mwh_cp20,completed,87987833.04498464,87987833.04498464,0.0,0.0,0.0,,0.0,10641.62957752546,8274101.115719019,8274101.115719019,1460.0,14241915.940608218,9754.736945622068,0.0,2057410.5635759318,208.27560121047514,2509605.8761010934,2088592.3080248623,0.9850704494462021,6300.0,326.573105329513,0.5,0.5176772409674982,0.01767724096749823,0.15,0.8496012980971421,0.0,0.25000000000000006,5.551115123125783e-17,0.0,0.0,436381.29146723077,-0.030491772101576498,411442.05971495435,-0.003387974677952944,,False,False,2.0,False
phase3_guangzhou_pv0mwp_tes18mwh_cp00,guangzhou,0.0,18.0,0.0,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_guangzhou_pv0mwp_tes18mwh_cp00,completed,88010793.2220782,88010793.2220782,0.0,0.0,0.0,,0.0,10527.407172566374,7837701.201166536,7837701.201166536,1460.0,14646337.366387166,10031.73792218299,0.0,37964.82292087001,2976.119370469246,2516176.922904158,1980109.7367907502,0.019173090367406224,12600.0,3.0130811841960323,0.5,0.5120002868449297,0.012000286844929708,0.15,0.8495920586237524,0.0,0.25000000000000006,5.551115123125783e-17,114.2224049590859,0.010733544531592922,0.0,,,,,False,False,,False
phase3_guangzhou_pv0mwp_tes18mwh_cp20,guangzhou,0.0,18.0,0.2,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_guangzhou_pv0mwp_tes18mwh_cp20,completed,88049354.52891766,88049354.52891766,0.0,0.0,0.0,,0.0,10641.62957752546,8239239.51779918,8239239.51779918,1460.0,13842511.13052994,9481.172007212288,0.0,4057206.315475237,3090.8451694395344,4905570.366153341,4084796.8980253176,0.9932455436001192,12600.0,322.0005012281934,0.5,0.5074325314205652,0.007432531420565214,0.15,0.8495916301259708,0.0,0.25000000000000006,5.551115123125783e-17,0.0,0.0,401538.3166326443,0.051788104659088785,810846.8697932325,0.00914220852896281,,False,True,1.0,False
phase3_guangzhou_pv0mwp_tes36mwh_cp00,guangzhou,0.0,36.0,0.0,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_guangzhou_pv0mwp_tes36mwh_cp00,completed,88065272.08913428,88065272.08913428,0.0,0.0,0.0,,0.0,10461.712491055843,7841749.658918384,7841749.658918384,1460.0,14646851.27030449,10032.089911167459,0.0,37476.5625,5140.628902847568,3112217.4083936694,2280831.2529425696,0.016431098289998593,25200.0,1.4871651785714286,0.5,0.5120002868449297,0.012000286844929708,0.24630759466340954,0.849583441717172,0.0,0.25000000000000006,5.551115123125783e-17,179.91708646961706,0.016906911216830186,0.0,,,,,False,False,,False
phase3_guangzhou_pv0mwp_tes36mwh_cp20,guangzhou,0.0,36.0,0.2,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_guangzhou_pv0mwp_tes36mwh_cp20,completed,88118218.48746516,88118218.48746516,0.0,0.0,0.0,,0.0,10641.62957752546,8178329.748964892,8178329.748964892,1460.0,13552524.81966752,9282.551246347617,0.0,5515552.468718617,11842.028057966032,6777505.7441213885,5540414.968718617,0.9955125202461594,25200.0,218.87112971105623,0.5,0.5001117245506755,0.00011172455067554043,0.15,0.849583567239843,0.0,0.25000000000000006,5.551115123125783e-17,0.0,0.0,336580.0900465073,0.20518358548334104,1100833.1806556527,0.008521971156902904,,False,True,1.0,False
phase3_guangzhou_pv0mwp_tes72mwh_cp00,guangzhou,0.0,72.0,0.0,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_guangzhou_pv0mwp_tes72mwh_cp00,completed,88167028.7264198,88167028.7264198,0.0,0.0,0.0,,0.0,10469.874957522337,7849771.569478082,7849771.569478082,1460.0,14647877.562494678,10032.792851023753,0.0,37476.5625,10477.348291823646,3676781.1529704025,2314897.820915737,0.016189294473988862,50400.0,0.7435825892857143,0.5,0.5120002868449297,0.012000286844929708,0.36530122318951974,0.8495774768955517,0.0,0.25000000000000006,5.551115123125783e-17,171.7546200031229,0.01613987958816564,0.0,,,,,False,False,,False
phase3_guangzhou_pv0mwp_tes72mwh_cp20,guangzhou,0.0,72.0,0.2,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_guangzhou_pv0mwp_tes72mwh_cp20,completed,88183776.85012284,88183776.85012284,0.0,0.0,0.0,,0.0,10641.62957752546,8166868.920207864,8166868.920207864,1460.0,13612294.645978149,9323.489483546677,0.0,5239354.057613049,35398.77732343935,7042091.47196363,5467032.509124683,0.9583542898031737,50400.0,103.95543765105255,0.5,0.4967032543030178,-0.003296745696982184,0.15,0.7602518273542802,0.0,0.25000000000000006,5.551115123125783e-17,0.0,0.0,317097.35072978213,0.2511910632475265,1041063.3543450236,0.001277985493449596,,False,True,1.0,False
phase3_guangzhou_pv10mwp_tes0mwh_cp00,guangzhou,10.0,0.0,0.0,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_guangzhou_pv10mwp_tes0mwh_cp00,completed,87922934.99195479,75957102.89195476,11965832.1,0.0,11965832.1,1.0,0.1360945480390857,10497.068296317804,6705515.434317003,6705515.434317003,1460.0,13890863.600323172,9514.290137207652,762494.4,0.0,0.0,0.0,0.0,,0.0,,0.5,0.5,0.0,0.5,0.5,9.094947017729282e-13,0.0,0.0,144.56128120765607,0.013584506034015842,0.0,,,,,False,False,,False
phase3_guangzhou_pv10mwp_tes0mwh_cp20,guangzhou,10.0,0.0,0.2,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_guangzhou_pv10mwp_tes0mwh_cp20,completed,87922934.99195479,75957102.89195476,11965832.1,0.0,11965832.1,1.0,0.1360945480390857,10497.068296317804,7113731.170015527,7113731.170015527,1460.0,13890863.600323172,9514.290137207652,762494.4,0.0,0.0,0.0,0.0,,0.0,,0.5,0.5,0.0,0.5,0.5,9.094947017729282e-13,0.0,0.0,144.56128120765607,0.013584506034015842,408215.73569852393,0.0,0.0,,0.001358450603401584,False,True,1.0,False
phase3_guangzhou_pv10mwp_tes9mwh_cp00,guangzhou,10.0,9.0,0.0,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_guangzhou_pv10mwp_tes9mwh_cp00,completed,87968363.490224,76002531.390224,11965832.1,0.0,11965832.1,1.0,0.13602426628443273,10497.068296317804,6700912.998148944,6700912.998148944,1460.0,13884249.16606171,9509.759702781994,762494.4,33079.34856974554,7.464352929918322,1317759.3834986612,1039933.838941032,0.031809089512300465,6300.0,5.250690249165959,0.5,0.5120002868449297,0.012000286844929708,0.15,0.8496176104445572,9.094947017729282e-13,0.25000000000000006,5.551115123125783e-17,144.56128120765607,0.013584506034015842,0.0,,,,,False,False,,False
phase3_guangzhou_pv10mwp_tes9mwh_cp20,guangzhou,10.0,9.0,0.2,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_guangzhou_pv10mwp_tes9mwh_cp20,completed,87988112.41188061,76022280.31188059,11965832.1,0.0,11965832.1,1.0,0.13599373565359393,10641.62957752546,7122006.135960987,7122006.135960987,1460.0,13478525.33956375,9231.866670934076,762494.4,2061698.4810595545,7.464352929918322,2518705.3239299525,2095944.9426112424,0.9836606101355784,6300.0,327.25372715231026,0.5,0.5176772409674982,0.01767724096749823,0.15,0.8496148413759662,9.094947017729282e-13,0.25000000000000006,5.551115123125783e-17,0.0,0.0,421093.1378120426,-0.03154557991617679,412338.26075942256,-0.003505064435130755,0.0,False,False,2.0,False
phase3_guangzhou_pv10mwp_tes18mwh_cp00,guangzhou,10.0,18.0,0.0,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\full_matrix_real_ep_pvgis\runs\phase3_guangzhou_pv10mwp_tes18mwh_cp00,completed,88012426.80120422,76046594.70120421,11965832.1,0.0,11965832.1,1.0,0.1359561659062931,10527.407172566374,6706665.676118415,6706665.676118415,1460.0,13883010.401516609,9508.911233915485,762494.4,39375.0,113.36620585983667,2572090.1637506504,2025704.572743838,0.0194376813528471,12600.0,3.125,0.5,0.5120002868449297,0.012000286844929708,0.16800044106215084,0.8495963262042404,9.094947017729282e-13,0.25000000000000006,5.551115123125783e-17,114.2224049590859,0.010733544531592922,0.0,,,,,False,False,,False
