monitor_csv,monitor_index,window_id,window_type,window_start_index,window_start_timestep,row_index,row_offset_from_window_start,timestep,in_core_window,reward,cost_term,energy_term,comfort_term,tes_pbrs_term,tes_teacher_term,tes_tou_alignment_term,tes_valve_penalty,tes_invalid_action_penalty,tes_shaping_total,TES_SOC,tes_valve_target,raw_tes_action,TES_valve_wrapper_position,price_current_norm,price_hours_to_next_peak_norm,raw_tes_action_column,actual_valve_column
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_11,peak_price_discharge,453,454.0,455,2,456.0,True,-1.0810308011721146,-0.5578775030801807,-0.5231532980919339,0.0,,,,,,,0.76583725,0.1006187200546264,0.1006187200546264,0.10061872,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_11,peak_price_discharge,453,454.0,456,3,457.0,True,-1.4713724321463522,-0.7602870596597737,-0.7110853724865784,0.0,,,,,,,0.6243583,-0.0258067846298217,-0.0258067846298217,-0.025806785,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_11,peak_price_discharge,453,454.0,457,4,458.0,True,-1.4686288243223835,-0.7580336155983569,-0.7105952087240265,0.0,,,,,,,0.6205777,-0.4272897243499756,-0.4272897243499756,-0.27580678,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_11,peak_price_discharge,453,454.0,458,5,459.0,True,-1.455458093184733,-0.7511351013865983,-0.7043229917981347,0.0,,,,,,,0.647779,-0.266747236251831,-0.266747236251831,-0.26674724,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_11,peak_price_discharge,453,454.0,459,6,460.0,True,-1.447854309407524,-0.7471915977863528,-0.7006627116211713,0.0,,,,,,,0.666827,-0.1756917238235473,-0.1756917238235473,-0.17569172,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_11,peak_price_discharge,453,454.0,460,7,461.0,True,-1.5949334941091746,-0.8961250556192697,-0.6988084384899048,0.0,,,,,,,0.6906854,-0.2150012254714965,-0.2150012254714965,-0.21500123,1.7739058,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_11,peak_price_discharge,453,454.0,461,8,462.0,True,-1.1884693737865075,-0.6677480622021353,-0.5207213115843721,0.0,,,,,,,0.71281403,0.3748548030853271,0.3748548030853271,0.034998775,1.7739058,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_12,peak_price_discharge,513,514.0,505,-8,506.0,False,-0.6242729908252584,-0.1026403097948983,-0.5216326810303601,0.0,,,,,,,0.33315626,0.2027037143707275,0.2027037143707275,0.20270371,-1.0,0.2,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_12,peak_price_discharge,513,514.0,506,-7,507.0,False,-0.6242943592883885,-0.1026526569211505,-0.521641702367238,0.0,,,,,,,0.3214415,0.2897716760635376,0.2897716760635376,0.28977168,-1.0,0.2,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_12,peak_price_discharge,513,514.0,507,-6,508.0,False,-0.6244805057690073,-0.1026906053066345,-0.5217899004623727,0.0,,,,,,,0.3123206,0.1152740716934204,0.1152740716934204,0.11527407,-1.0,0.2,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_12,peak_price_discharge,513,514.0,508,-5,509.0,False,-0.6241868950189489,-0.1026478974881872,-0.5215389975307616,0.0,,,,,,,0.305899,0.2978204488754272,0.2978204488754272,0.29782045,-1.0,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_12,peak_price_discharge,513,514.0,509,-4,510.0,False,-0.6250472519027304,-0.1027941145651541,-0.5222531373375763,0.0,,,,,,,0.29980072,0.6901021003723145,0.6901021003723145,0.54782045,-1.0,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_12,peak_price_discharge,513,514.0,510,-3,511.0,False,-0.6254352317106799,-0.1028618065429105,-0.5225734251677694,0.0,,,,,,,0.29497933,0.4265605211257934,0.4265605211257934,0.42656052,-1.0,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_12,peak_price_discharge,513,514.0,511,-2,512.0,False,-0.625771886562887,-0.1029199106506611,-0.5228519759122259,0.0,,,,,,,0.29211113,0.5495574474334717,0.5495574474334717,0.54955745,-1.0,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_12,peak_price_discharge,513,514.0,512,-1,513.0,False,-1.085527856431164,-0.5617477847841112,-0.523780071647053,0.0,,,,,,,0.28863227,0.3586922883987427,0.3586922883987427,0.3586923,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_12,peak_price_discharge,513,514.0,513,0,514.0,True,-1.0874326841025137,-0.5627365449682342,-0.5246961391342793,0.0,,,,,,,0.28876206,0.6153713464736938,0.6153713464736938,0.6086923,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_12,peak_price_discharge,513,514.0,514,1,515.0,True,-1.0889751893661623,-0.5635232953275241,-0.5254518940386382,0.0,,,,,,,0.29841098,0.201626181602478,0.201626181602478,0.3586923,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_12,peak_price_discharge,513,514.0,515,2,516.0,True,-1.0897292220200554,-0.5638826048479543,-0.525846617172101,0.0,,,,,,,0.31816998,0.712476372718811,0.712476372718811,0.6086923,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_12,peak_price_discharge,513,514.0,516,3,517.0,True,-1.0876995817795962,-0.5627830514806946,-0.5249165302989017,0.0,,,,,,,0.34599492,0.3088700771331787,0.3088700771331787,0.3586923,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_12,peak_price_discharge,513,514.0,517,4,518.0,True,-1.0843122731244796,-0.5609720199642969,-0.5233402531601827,0.0,,,,,,,0.37524456,0.6851730346679688,0.6851730346679688,0.6086923,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_12,peak_price_discharge,513,514.0,518,5,519.0,True,-1.0822026509322016,-0.5598307555723776,-0.5223718953598241,0.0,,,,,,,0.39529374,0.3781013488769531,0.3781013488769531,0.37810135,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_12,peak_price_discharge,513,514.0,519,6,520.0,True,-1.080695679605168,-0.5590216396106792,-0.521674039994489,0.0,,,,,,,0.4028055,0.752874493598938,0.752874493598938,0.62810135,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_12,peak_price_discharge,513,514.0,520,7,521.0,True,-1.0817916433960608,-0.5595795448046513,-0.5222120985914094,0.0,,,,,,,0.4010641,0.4300464391708374,0.4300464391708374,0.43004644,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_12,peak_price_discharge,513,514.0,521,8,522.0,True,-1.0802107041173858,-0.558761422527179,-0.5214492815902069,0.0,,,,,,,0.39906222,0.5682618618011475,0.5682618618011475,0.56826186,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_13,peak_price_discharge,549,550.0,541,-8,542.0,False,-0.8163742049136893,-0.2934996963689416,-0.5228745085447476,0.0,,,,,,,0.7614613,0.1908690929412841,0.1908690929412841,0.33934128,-0.109147705,0.2,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_13,peak_price_discharge,549,550.0,542,-7,543.0,False,-0.8158820856304443,-0.2932971904454338,-0.5225848951850105,0.0,,,,,,,0.7760396,0.6075321435928345,0.6075321435928345,0.5893413,-0.109147705,0.2,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_13,peak_price_discharge,549,550.0,543,-6,544.0,False,-0.8154520872408662,-0.2931226103175089,-0.5223294769233572,0.0,,,,,,,0.78689575,0.2938795089721679,0.2938795089721679,0.33934128,-0.109147705,0.2,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_13,peak_price_discharge,549,550.0,544,-5,545.0,False,-0.8154563473177474,-0.2931093632784699,-0.5223469840392775,0.0,,,,,,,0.7944665,0.6460695266723633,0.6460695266723633,0.5893413,-0.109147705,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_13,peak_price_discharge,549,550.0,545,-4,546.0,False,-0.8148823875452229,-0.2928920669748021,-0.5219903205704207,0.0,,,,,,,0.80018914,0.3634264469146728,0.3634264469146728,0.36342645,-0.109147705,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_13,peak_price_discharge,549,550.0,546,-3,547.0,False,-0.8150521029867219,-0.29294557217204,-0.522106530814682,0.0,,,,,,,0.8036715,0.6359603404998779,0.6359603404998779,0.61342645,-0.109147705,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_13,peak_price_discharge,549,550.0,547,-2,548.0,False,-0.8151028003412294,-0.292958485543488,-0.5221443147977414,0.0,,,,,,,0.8063028,0.3195481300354004,0.3195481300354004,0.36342645,-0.109147705,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_13,peak_price_discharge,549,550.0,548,-1,549.0,False,-1.0801164181261471,-0.5578230970548653,-0.5222933210712821,0.0,,,,,,,0.80998915,0.6351500749588013,0.6351500749588013,0.61342645,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_13,peak_price_discharge,549,550.0,549,0,550.0,True,-1.0802137775519292,-0.557864125687076,-0.5223496518648533,0.0,,,,,,,0.81469417,0.5296493768692017,0.5296493768692017,0.5296494,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_13,peak_price_discharge,549,550.0,550,1,551.0,True,-1.0804200169004998,-0.5579595427523221,-0.5224604741481778,0.0,,,,,,,0.8203222,0.5930964946746826,0.5930964946746826,0.5930965,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_13,peak_price_discharge,549,550.0,551,2,552.0,True,-1.0799899650239109,-0.5577246897691289,-0.5222652752547818,0.0,,,,,,,0.82665825,0.5313441753387451,0.5313441753387451,0.5313442,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_13,peak_price_discharge,549,550.0,552,3,553.0,True,-1.0800640675756266,-0.557748982924509,-0.5223150846511175,0.0,,,,,,,0.8334087,0.5791370868682861,0.5791370868682861,0.5791371,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_13,peak_price_discharge,549,550.0,553,4,554.0,True,-1.0797806920316566,-0.5575888838911902,-0.5221918081404664,0.0,,,,,,,0.8396191,-0.06355482339859,-0.06355482339859,0.3291371,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_13,peak_price_discharge,549,550.0,554,5,555.0,True,-1.079555816229009,-0.5574606145480382,-0.5220952016809709,0.0,,,,,,,0.84467876,0.324955940246582,0.324955940246582,0.32495594,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_13,peak_price_discharge,549,550.0,555,6,556.0,True,-1.079352789645196,-0.557346098466301,-0.5220066911788951,0.0,,,,,,,0.8483708,0.3263065814971924,0.3263065814971924,0.32630658,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_13,peak_price_discharge,549,550.0,556,7,557.0,True,-1.1939346165069082,-0.6703850002936189,-0.5221436043096863,0.0,,,,,,,0.85069233,0.3243016004562378,0.3243016004562378,0.3243016,1.7739058,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_13,peak_price_discharge,549,550.0,557,8,558.0,True,-1.1977742132776674,-0.6700291004973992,-0.5218768226326861,0.0,,,,,,,0.8527643,0.4778711795806885,0.4778711795806885,0.47787118,1.7739058,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_14,peak_price_discharge,609,610.0,601,-8,602.0,False,-0.6765246571220973,-0.1017455266329441,-0.5192912036264862,0.0,,,,,,,0.8693895,0.6977801322937012,0.6977801322937012,0.69778013,-1.0,0.2,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_14,peak_price_discharge,609,610.0,602,-7,603.0,False,-0.6745638444808246,-0.1017840042462304,-0.51948503937437,0.0,,,,,,,0.8687963,0.4804363250732422,0.4804363250732422,0.48043633,-1.0,0.2,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_14,peak_price_discharge,609,610.0,603,-6,604.0,False,-0.6728783767609315,-0.1018324508842373,-0.5197299253673022,0.0,,,,,,,0.86825365,0.7111766338348389,0.7111766338348389,0.71117663,-1.0,0.2,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_14,peak_price_discharge,609,610.0,604,-5,605.0,False,-0.6715740659551095,-0.1018585079309779,-0.5198609443205287,0.0,,,,,,,0.8678482,0.4958828687667846,0.4958828687667846,0.49588287,-1.0,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_14,peak_price_discharge,609,610.0,605,-4,606.0,False,-0.6706721228155023,-0.1018889530955258,-0.5200147639716873,0.0,,,,,,,0.86754423,0.7718892097473145,0.7718892097473145,0.74588287,-1.0,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_14,peak_price_discharge,609,610.0,606,-3,607.0,False,-0.67005815624982,-0.1019207524725021,-0.5201758486989735,0.0,,,,,,,0.8673169,0.7207825183868408,0.7207825183868408,0.7207825,-1.0,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_14,peak_price_discharge,609,610.0,607,-2,608.0,False,-0.6697452597965796,-0.1019713654725221,-0.5204332210015412,0.0,,,,,,,0.86714107,0.7315911054611206,0.7315911054611206,0.7315911,-1.0,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_14,peak_price_discharge,609,610.0,608,-1,609.0,False,-1.121964611398026,-0.5551576958688911,-0.5200479335673929,0.0,,,,,,,0.86697567,0.7281771898269653,0.7281771898269653,0.7281772,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_14,peak_price_discharge,609,610.0,609,0,610.0,True,-1.1209151173183411,-0.5548458724771665,-0.519755176532477,0.0,,,,,,,0.86684865,0.5930688381195068,0.5930688381195068,0.59306884,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_14,peak_price_discharge,609,610.0,610,1,611.0,True,-1.1191539339306886,-0.5546154103889145,-0.5195380831921045,0.0,,,,,,,0.8664713,0.6880710124969482,0.6880710124969482,0.688071,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_14,peak_price_discharge,609,610.0,611,2,612.0,True,-1.116781554974449,-0.5544246896555822,-0.5193574640754713,0.0,,,,,,,0.86588925,0.6105363368988037,0.6105363368988037,0.61053634,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_14,peak_price_discharge,609,610.0,612,3,613.0,True,-1.115319413804308,-0.5545431830745527,-0.5194663809816258,0.0,,,,,,,0.8653909,0.6614818572998047,0.6614818572998047,0.66148186,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_14,peak_price_discharge,609,610.0,613,4,614.0,True,-1.1141790413134491,-0.5546853782568987,-0.5195976317239026,0.0,,,,,,,0.8649688,0.712017297744751,0.712017297744751,0.7120173,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_14,peak_price_discharge,609,610.0,614,5,615.0,True,-1.113512339108972,-0.5548360404976762,-0.5197371799185533,0.0,,,,,,,0.86468035,0.6786550283432007,0.6786550283432007,0.678655,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_14,peak_price_discharge,609,610.0,615,6,616.0,True,-1.1132719188857148,-0.5550038695456809,-0.519893235568446,0.0,,,,,,,0.8645092,0.7066266536712646,0.7066266536712646,0.70662665,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_14,peak_price_discharge,609,610.0,616,7,617.0,True,-1.1139057847406535,-0.5555782042819388,-0.5204303067775139,0.0,,,,,,,0.8643638,0.6917197704315186,0.6917197704315186,0.6917198,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_14,peak_price_discharge,609,610.0,617,8,618.0,True,-1.1147504890793862,-0.5562180464962562,-0.5210288211050286,0.0,,,,,,,0.86424345,0.5168169736862183,0.5168169736862183,0.516817,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_15,peak_price_discharge,645,646.0,637,-8,638.0,False,-0.8157010134637579,-0.2933010124173824,-0.5224000010463754,0.0,,,,,,,0.71950275,0.7917075157165527,0.7917075157165527,0.51335657,-0.109147705,0.2,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_15,peak_price_discharge,645,646.0,638,-7,639.0,False,-0.815881200587347,-0.2933643464674353,-0.5225168541199117,0.0,,,,,,,0.72230864,0.5344314575195312,0.5344314575195312,0.53443146,-0.109147705,0.2,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_15,peak_price_discharge,645,646.0,639,-6,640.0,False,-0.8159964925834333,-0.2933988651880528,-0.5225976273953804,0.0,,,,,,,0.7292142,0.5002861022949219,0.5002861022949219,0.5002861,-0.109147705,0.2,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_15,peak_price_discharge,645,646.0,640,-5,641.0,False,-0.8149531881288754,-0.2930135536490096,-0.5219396344798657,0.0,,,,,,,0.7372008,0.5463752746582031,0.5463752746582031,0.5463753,-0.109147705,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_15,peak_price_discharge,645,646.0,641,-4,642.0,False,-0.8134816790976553,-0.2924748763038617,-0.5210068027937936,0.0,,,,,,,0.74316037,0.4623149633407593,0.4623149633407593,0.46231496,-0.109147705,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_15,peak_price_discharge,645,646.0,642,-3,643.0,False,-0.8131142293921401,-0.2923410563543914,-0.5207731730377486,0.0,,,,,,,0.7406852,0.5389382839202881,0.5389382839202881,0.5389383,-0.109147705,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_15,peak_price_discharge,645,646.0,643,-2,644.0,False,-0.8128579564340204,-0.2922575098425766,-0.5206004465914438,0.0,,,,,,,0.7305782,0.4434289932250976,0.4434289932250976,0.443429,-0.109147705,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_15,peak_price_discharge,645,646.0,644,-1,645.0,False,-1.0786054426545246,-0.5572259061994813,-0.5213795364550432,0.0,,,,,,,0.7169482,0.5166659355163574,0.5166659355163574,0.51666594,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_15,peak_price_discharge,645,646.0,645,0,646.0,True,-1.079202833016795,-0.557559179045131,-0.521643653971664,0.0,,,,,,,0.70536053,0.780397891998291,0.780397891998291,0.76666594,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_15,peak_price_discharge,645,646.0,646,1,647.0,True,-1.0808156731276122,-0.5584093378250327,-0.5224063353025794,0.0,,,,,,,0.70006436,0.5972988605499268,0.5972988605499268,0.59729886,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_15,peak_price_discharge,645,646.0,647,2,648.0,True,-1.0823891997829835,-0.5592252183978539,-0.5231639813851295,0.0,,,,,,,0.70291126,0.691170334815979,0.691170334815979,0.69117033,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_15,peak_price_discharge,645,646.0,648,3,649.0,True,-1.0826899423985046,-0.5593658425729947,-0.5233240998255099,0.0,,,,,,,0.7148564,0.6094765663146973,0.6094765663146973,0.60947657,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_15,peak_price_discharge,645,646.0,649,4,650.0,True,-1.0795170316356084,-0.557695120627843,-0.5218219110077654,0.0,,,,,,,0.73411244,0.6077556610107422,0.6077556610107422,0.60775566,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_15,peak_price_discharge,645,646.0,650,5,651.0,True,-1.0768124631246083,-0.5562559953762779,-0.5205564677483305,0.0,,,,,,,0.75628805,0.6003082990646362,0.6003082990646362,0.6003083,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_15,peak_price_discharge,645,646.0,651,6,652.0,True,-1.0755307517825212,-0.555550677256385,-0.5199800745261364,0.0,,,,,,,0.7763429,0.5835338830947876,0.5835338830947876,0.5835339,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_15,peak_price_discharge,645,646.0,652,7,653.0,True,-1.1879098588611054,-0.6679476232646524,-0.519962235596453,0.0,,,,,,,0.7928361,0.5579571723937988,0.5579571723937988,0.5579572,1.7739058,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_15,peak_price_discharge,645,646.0,653,8,654.0,True,-1.1878521482205755,-0.6678794501411855,-0.5199726980793901,0.0,,,,,,,0.80613166,0.5110385417938232,0.5110385417938232,0.51103854,1.7739058,0.0,tes_valve_target,TES_valve_wrapper_position
