step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,tes_set_before_safety,safety_override,safety_reason,crah_fan_set,crah_t_set,chiller_t_set,q_tes_net_kw_th,tes_set_written
138,138,2024-01-02 10:30:00,mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013682000571861863,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
139,139,2024-01-02 10:45:00,mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001375199994072318,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
140,140,2024-01-02 11:00:00,mpc,0.083,232.14,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011527999304234982,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
141,141,2024-01-02 11:15:00,mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001316600013524294,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
142,142,2024-01-02 11:30:00,mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001263099955394864,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
143,143,2024-01-02 11:45:00,mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012233000015839934,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
144,144,2024-01-02 12:00:00,mpc,0.029,258.42,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012929000658914447,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
145,145,2024-01-02 12:15:00,mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012336999643594027,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
146,146,2024-01-02 12:30:00,mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012380999978631735,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
147,147,2024-01-02 12:45:00,mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012233000015839934,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
148,148,2024-01-02 13:00:00,mpc,0.083,189.3,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0014058999950066209,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
149,149,2024-01-02 13:15:00,mpc,0.029,0.0,1.0,0.4948733730311058,0.0,0.0,optimal_relaxed_modes,0.0012962000910192728,False,,0.4948733730311058,False,,0.75,0.0,0.0,-2226.930178639976,0.4948733730311058
150,150,2024-01-02 13:30:00,mpc,0.029,0.0,1.0,0.591753507298743,0.0,0.0,optimal_relaxed_modes,0.0015445000026375055,False,,0.591753507298743,False,,0.75,0.0,0.0,-2662.8907828443434,0.591753507298743
151,151,2024-01-02 13:45:00,mpc,0.029,0.0,1.0,0.6583334257039364,0.0,0.0,optimal_relaxed_modes,0.0013772000093013048,False,,0.6583334257039364,False,,0.0,0.0,0.0,-2962.5004156677137,0.6583334257039364
152,152,2024-01-02 14:00:00,mpc,0.083,307.86,1.0,0.712836142579191,0.0,0.0,optimal_relaxed_modes,0.0013635000213980675,False,,0.712836142579191,False,,0.0,0.0,0.0,-3207.7626416063595,0.712836142579191
153,153,2024-01-02 14:15:00,mpc,0.029,0.0,1.0,0.7615956154702027,0.0,0.0,optimal_relaxed_modes,0.0013928000116720796,False,,0.7615956154702027,False,,0.0,0.0,0.0,-3427.180269615912,0.7615956154702027
154,154,2024-01-02 14:30:00,mpc,0.029,0.0,1.0,0.8079965319598638,0.0,0.0,optimal_relaxed_modes,0.00134680001065135,False,,0.8079965319598638,False,,0.75,0.0,0.0,-3635.984393819387,0.8079965319598638
155,155,2024-01-02 14:45:00,mpc,0.029,0.0,1.0,0.8534201589974213,0.0,0.0,optimal_relaxed_modes,0.0014791999710723758,False,,0.8534201589974213,False,,1.0,0.0,0.0,-3840.390715488396,0.8534201589974213
156,156,2024-01-02 15:00:00,mpc,0.083,93.72,1.0,0.8558355611539016,0.0,0.0,optimal_relaxed_modes,0.0013334000250324607,False,,0.8558355611539016,False,,0.0,0.0,0.0,-3851.260025192557,0.8558355611539016
157,157,2024-01-02 15:15:00,mpc,0.029,0.0,1.0,0.8397415221843978,0.0,0.0,optimal_relaxed_modes,0.00142809993121773,False,,0.8397415221843978,False,,0.0,0.0,0.0,-3778.83684982979,0.8397415221843978
158,158,2024-01-02 15:30:00,mpc,0.029,0.0,0.9971402720410236,0.8162307591065151,0.0,0.0,optimal_relaxed_modes,0.0012728999136015773,False,,0.8162307591065151,False,,0.0,0.0,0.0,-3673.038415979318,0.8162307591065151
159,159,2024-01-02 15:45:00,mpc,0.029,0.0,0.9863878653576332,0.7893516791821337,0.0,0.0,optimal_relaxed_modes,0.0012170999543741345,False,,0.7893516791821337,False,,1.0,0.0,0.0,-3552.0825563196017,0.7893516791821337
160,160,2024-01-02 16:00:00,mpc,0.083,26.28,0.9803245676533683,0.8033408219793254,0.0,0.0,optimal_relaxed_modes,0.0012524999910965562,False,,0.8033408219793254,False,,1.0,0.0,0.0,-3615.0336989069647,0.8033408219793254
161,161,2024-01-02 16:15:00,mpc,0.029,0.0,0.9658567819191097,0.8325371038659062,0.0,0.0,optimal_relaxed_modes,0.0013587999856099486,False,,0.8325371038659062,False,,0.0,0.0,0.0,-3746.416967396578,0.8325371038659062
162,162,2024-01-02 16:30:00,mpc,0.029,0.0,0.9554787603967856,0.8652580029498897,0.0,0.0,optimal_relaxed_modes,0.0014179999707266688,False,,0.8652580029498897,False,,0.0,0.0,0.0,-3893.661013274504,0.8652580029498897
163,163,2024-01-02 16:45:00,mpc,0.029,0.0,0.9457944594337216,0.8972533275409635,0.0,0.0,optimal_relaxed_modes,0.0013685000594705343,False,,0.8972533275409635,False,,0.0,0.0,0.0,-4037.639973934336,0.8972533275409635
164,164,2024-01-02 17:00:00,mpc,0.158,0.0,0.9352821642743456,0.8462080929357882,0.0,0.0,optimal_relaxed_modes,0.0012220999924466014,False,,0.8462080929357882,False,,1.0,0.0,0.0,-3807.936418211047,0.8462080929357882
165,165,2024-01-02 17:15:00,mpc,0.029,0.0,0.9299202756255388,0.761222869823339,0.0,0.0,optimal_relaxed_modes,0.0012512999819591641,False,,0.761222869823339,False,,1.0,0.0,0.0,-3425.5029142050253,0.761222869823339
166,166,2024-01-02 17:30:00,mpc,0.029,0.0,0.9177689612569088,0.6642714133779791,0.0,0.0,optimal_relaxed_modes,0.0013150000013411045,False,,0.6642714133779791,False,,0.0,0.0,0.0,-2989.221360200906,0.6642714133779791
167,167,2024-01-02 17:45:00,mpc,0.029,0.0,0.9112306310652847,0.5633339046508625,0.0,0.0,optimal_relaxed_modes,0.0012655999744310975,False,,0.5633339046508625,False,,0.0,0.0,0.0,-2535.002570928881,0.5633339046508625
168,168,2024-01-02 18:00:00,mpc,0.158,0.0,0.9071116288403083,0.44467630208033865,0.0,0.0,optimal_relaxed_modes,0.001245100051164627,False,,0.44467630208033865,False,,0.0,0.0,0.0,-2001.043359361524,0.44467630208033865
169,169,2024-01-02 18:15:00,mpc,0.029,0.0,0.9046534489042652,0.3147898522285048,0.0,0.0,optimal_relaxed_modes,0.001384100061841309,False,,0.3147898522285048,False,,1.0,0.0,0.0,-1416.5543350282717,0.3147898522285048
170,170,2024-01-02 18:30:00,mpc,0.029,0.0,0.9042240196637317,0.17682232034088116,0.0,0.0,optimal_relaxed_modes,0.0013583999825641513,False,,0.17682232034088116,False,,1.0,0.0,0.0,-795.7004415339652,0.17682232034088116
171,171,2024-01-02 18:45:00,mpc,0.029,0.0,0.9045758598126938,0.032057964399902855,0.0,0.0,optimal_relaxed_modes,0.0013313000090420246,False,,0.032057964399902855,False,,0.0,0.0,0.0,-144.26083979956286,0.032057964399902855
172,172,2024-01-02 19:00:00,mpc,0.19,0.0,0.907893236434837,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012936999555677176,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
173,173,2024-01-02 19:15:00,mpc,0.029,0.0,0.9121472508219977,-0.0,0.0,0.0,optimal_relaxed_modes,0.001293300068937242,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
174,174,2024-01-02 19:30:00,mpc,0.029,0.0,0.9127788188943183,-0.0,0.0,0.0,optimal_relaxed_modes,0.001331100007519126,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
175,175,2024-01-02 19:45:00,mpc,0.029,0.0,0.9126979686217304,-0.0,0.0,0.0,optimal_relaxed_modes,0.0016429000534117222,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
176,176,2024-01-02 20:00:00,mpc,0.19,0.0,0.9125564357218302,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013476000167429447,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
177,177,2024-01-02 20:15:00,mpc,0.029,0.0,0.9124149073176897,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013450999977067113,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
178,178,2024-01-02 20:30:00,mpc,0.029,0.0,0.9122734273248211,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012172999558970332,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
179,179,2024-01-02 20:45:00,mpc,0.029,0.0,0.9121319459752907,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012487999629229307,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
180,180,2024-01-02 21:00:00,mpc,0.158,0.0,0.9119904669733425,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012340000830590725,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
181,181,2024-01-02 21:15:00,mpc,0.029,0.0,0.9118489930170002,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012496999697759748,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
182,182,2024-01-02 21:30:00,mpc,0.029,0.0,0.9117075252046475,-0.0,0.0,0.0,optimal_relaxed_modes,0.001410700031556189,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
183,183,2024-01-02 21:45:00,mpc,0.029,0.0,0.91156606409588,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013518999330699444,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
184,184,2024-01-02 22:00:00,mpc,0.083,0.0,0.9114246099414761,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013614000054076314,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
185,185,2024-01-02 22:15:00,mpc,0.029,0.0,0.9112831628802632,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013748001074418426,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
186,186,2024-01-02 22:30:00,mpc,0.029,0.0,0.9111417229648158,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012227999977767467,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
187,187,2024-01-02 22:45:00,mpc,0.029,0.0,0.9110002902053878,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012600000482052565,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
188,188,2024-01-02 23:00:00,mpc,0.083,0.0,0.9108588645779477,-0.0,0.0,0.0,optimal_relaxed_modes,0.001082099974155426,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
189,189,2024-01-02 23:15:00,mpc,0.029,0.0,0.9107174460473638,-0.0,0.0,0.0,optimal_relaxed_modes,0.0010852999985218048,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
190,190,2024-01-02 23:30:00,mpc,0.029,0.0,0.9105760345250464,-0.0,0.0,0.0,optimal_relaxed_modes,0.001146299997344613,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
191,191,2024-01-02 23:45:00,mpc,0.029,0.0,0.9104346299249477,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011091999476775527,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
192,192,2024-01-03 00:00:00,mpc,0.029,0.0,0.910293232173823,-0.0,0.0,0.0,optimal_relaxed_modes,0.001250099972821772,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
193,193,2024-01-03 00:15:00,mpc,0.029,0.0,0.910151841230143,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012496999697759748,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
194,194,2024-01-03 00:30:00,mpc,0.029,0.0,0.9100104571614054,-0.0,0.0,0.0,optimal_relaxed_modes,0.001208100002259016,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
195,195,2024-01-03 00:45:00,mpc,0.029,0.0,0.9098690800582612,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012668999843299389,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
196,196,2024-01-03 01:00:00,mpc,0.029,0.0,0.909727710002109,-0.0,0.0,0.0,optimal_relaxed_modes,0.001128199975937605,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
197,197,2024-01-03 01:15:00,mpc,0.029,0.0,0.9095863470528412,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012453000526875257,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
198,198,2024-01-03 01:30:00,mpc,0.029,0.0,0.9094449911521479,-0.0,0.0,0.0,optimal_relaxed_modes,0.001109899953007698,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
199,199,2024-01-03 01:45:00,mpc,0.029,0.0,0.9093036421176635,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012279999209567904,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
200,200,2024-01-03 02:00:00,mpc,0.029,0.0,0.9091622998068732,-0.0,0.0,0.0,optimal_relaxed_modes,0.001156599959358573,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
201,201,2024-01-03 02:15:00,mpc,0.029,0.0,0.9090209640733391,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012005999451503158,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
202,202,2024-01-03 02:30:00,mpc,0.029,0.0,0.9088796347757826,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012163999490439892,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
203,203,2024-01-03 02:45:00,mpc,0.029,0.0,0.9087383117707817,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013064000522717834,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
204,204,2024-01-03 03:00:00,mpc,0.029,0.0,0.9085969949311504,-0.0,0.0,0.0,optimal_relaxed_modes,0.001231699949130416,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
205,205,2024-01-03 03:15:00,mpc,0.029,0.0,0.9084556841250234,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012098000152036548,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
206,206,2024-01-03 03:30:00,mpc,0.029,0.0,0.9083143793010345,-0.0,0.0,0.0,optimal_relaxed_modes,0.0014224000042304397,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
207,207,2024-01-03 03:45:00,mpc,0.029,0.0,0.9081730804608605,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012641000794246793,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
208,208,2024-01-03 04:00:00,mpc,0.029,0.0,0.908031787607241,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011919999960809946,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
209,209,2024-01-03 04:15:00,mpc,0.029,0.0,0.9078905007432171,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011907999869436026,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
210,210,2024-01-03 04:30:00,mpc,0.029,0.0,0.9077492198533174,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011851000599563122,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
211,211,2024-01-03 04:45:00,mpc,0.029,0.0,0.9076079448428095,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013044999213889241,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
212,212,2024-01-03 05:00:00,mpc,0.029,0.0,0.9074666755980498,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011369999265298247,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
213,213,2024-01-03 05:15:00,mpc,0.029,0.0,0.9073254119939118,-0.0,0.0,0.0,optimal_relaxed_modes,0.001209600013680756,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
214,214,2024-01-03 05:30:00,mpc,0.029,0.0,0.9071841538441638,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011947000166401267,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
215,215,2024-01-03 05:45:00,mpc,0.029,0.0,0.9070429009629735,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012035000836476684,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
216,216,2024-01-03 06:00:00,mpc,0.029,0.0,0.9069016531866987,-0.0,0.0,0.0,optimal_relaxed_modes,0.001205399981699884,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
217,217,2024-01-03 06:15:00,mpc,0.029,0.0,0.9067604103822108,-0.0,0.0,0.0,optimal_relaxed_modes,0.001303300028666854,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
218,218,2024-01-03 06:30:00,mpc,0.029,0.0,0.9066191724297549,-0.0,0.0,0.0,optimal_relaxed_modes,0.001229400048032403,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
219,219,2024-01-03 06:45:00,mpc,0.029,0.0,0.9064779392769955,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012344999704509974,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
220,220,2024-01-03 07:00:00,mpc,0.029,0.0,0.9063367109755534,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012511999811977148,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
221,221,2024-01-03 07:15:00,mpc,0.029,0.0,0.9061954876034671,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013251000782474875,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
222,222,2024-01-03 07:30:00,mpc,0.029,0.0,0.906054269365601,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013021000195294619,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
223,223,2024-01-03 07:45:00,mpc,0.029,0.0,0.9059130565721669,-0.0,0.0,0.0,optimal_relaxed_modes,0.0014134000521153212,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
224,224,2024-01-03 08:00:00,mpc,0.158,28.5,0.9057718494170176,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012555000139400363,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
225,225,2024-01-03 08:15:00,mpc,0.029,0.0,0.9056306478232049,-0.0,0.0,0.0,optimal_relaxed_modes,0.001262799953110516,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
226,226,2024-01-03 08:30:00,mpc,0.029,0.0,0.9054894514133686,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013089000713080168,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
227,227,2024-01-03 08:45:00,mpc,0.029,0.0,0.9053482594945863,-0.0,0.0,0.0,optimal_relaxed_modes,0.001327600097283721,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
228,228,2024-01-03 09:00:00,mpc,0.158,222.9,0.9052070712042216,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013944999082013965,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
229,229,2024-01-03 09:15:00,mpc,0.029,0.0,0.9050658856677021,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013515000464394689,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
230,230,2024-01-03 09:30:00,mpc,0.029,0.0,0.9049247020417246,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013126000994816422,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
231,231,2024-01-03 09:45:00,mpc,0.029,0.0,0.9047835196106038,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013836000580340624,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
232,232,2024-01-03 10:00:00,mpc,0.158,165.18,0.9046423378788476,-0.0,0.0,0.0,optimal_relaxed_modes,0.001288499915972352,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
233,233,2024-01-03 10:15:00,mpc,0.029,0.0,0.9045011564241405,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012928000651299953,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
234,234,2024-01-03 10:30:00,mpc,0.029,0.0,0.9043599746000965,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012479000724852085,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
235,235,2024-01-03 10:45:00,mpc,0.029,0.0,0.9042185805602054,0.6662659366907121,0.0,0.0,optimal_relaxed_modes,0.0013200999237596989,False,,0.6662659366907121,False,,0.75,0.0,0.0,-2998.1967151082044,0.6662659366907121
236,236,2024-01-03 11:00:00,mpc,0.083,304.38,0.9009185550767086,0.8461383418017573,0.0,0.0,optimal_relaxed_modes,0.0013605999993160367,False,,0.8461383418017573,False,,0.75,0.0,0.0,-3807.622538107908,0.8461383418017573
237,237,2024-01-03 11:15:00,mpc,0.029,0.0,0.8901777142095165,0.9731893811362705,0.0,0.0,optimal_relaxed_modes,0.0014047999866306782,False,,0.9731893811362705,False,,0.0,0.0,0.0,-4379.352215113217,0.9731893811362705
238,238,2024-01-03 11:30:00,mpc,0.029,0.0,0.8805429490903184,1.0,0.0,381.64770376757224,optimal_relaxed_modes,0.001270200009457767,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
239,239,2024-01-03 11:45:00,mpc,0.029,0.0,0.8691956837397661,1.0,0.0,849.749262307907,optimal_relaxed_modes,0.0013008000096306205,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
240,240,2024-01-03 12:00:00,mpc,0.029,272.04,0.8583579328773526,1.0,0.0,1108.8127989250224,optimal_relaxed_modes,0.0013414999702945352,False,,1.0,False,,1.0,0.0,0.0,-4500.0,1.0
241,241,2024-01-03 12:15:00,mpc,0.029,0.0,0.850182708353459,1.0,0.0,1279.7332289769029,optimal_relaxed_modes,0.0012522999895736575,False,,1.0,False,,1.0,0.0,0.0,-4500.0,1.0
242,242,2024-01-03 12:30:00,mpc,0.029,0.0,0.832245540854297,1.0,0.0,1415.9369450222093,optimal_relaxed_modes,0.0017336999299004674,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
243,243,2024-01-03 12:45:00,mpc,0.029,0.0,0.8194072414010883,1.0,0.0,1536.6205207294324,optimal_relaxed_modes,0.001373999984934926,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
244,244,2024-01-03 13:00:00,mpc,0.083,151.56,0.8074916796042634,1.0,0.0,2336.22600699335,optimal_relaxed_modes,0.0013204000424593687,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
245,245,2024-01-03 13:15:00,mpc,0.029,0.0,0.7926790700719759,1.0,0.0,2338.755945637865,optimal_relaxed_modes,0.00129210005979985,False,,1.0,False,,1.0,0.0,0.0,-4500.0,1.0
246,246,2024-01-03 13:30:00,mpc,0.029,0.0,0.7826052399350306,1.0,0.0,2339.1680220248736,optimal_relaxed_modes,0.0012811999768018723,False,,1.0,False,,1.0,0.0,0.0,-4500.0,1.0
247,247,2024-01-03 13:45:00,mpc,0.029,0.0,0.7571394103986243,1.0,0.0,2339.5711827617997,optimal_relaxed_modes,0.0012734000338241458,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
248,248,2024-01-03 14:00:00,mpc,0.083,155.88,0.7397931732522514,1.0,0.0,2339.728101390783,optimal_relaxed_modes,0.001420099986717105,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
249,249,2024-01-03 14:15:00,mpc,0.029,0.0,0.724745792936771,1.0,0.0,2339.7977432377884,optimal_relaxed_modes,0.0013029000256210566,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
250,250,2024-01-03 14:30:00,mpc,0.029,0.0,0.7088507841765704,1.0,0.0,2339.8265368338116,optimal_relaxed_modes,0.0013485000235959888,False,,1.0,False,,1.0,0.0,0.0,-4500.0,1.0
251,251,2024-01-03 14:45:00,mpc,0.029,0.0,0.7001002963503192,1.0,0.0,2339.824994235919,optimal_relaxed_modes,0.0012969999806955457,False,,1.0,False,,1.0,0.0,0.0,-4500.0,1.0
252,252,2024-01-03 15:00:00,mpc,0.083,59.58,0.6782379476743965,1.0,0.0,2339.874095462328,optimal_relaxed_modes,0.0017000000225380063,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
253,253,2024-01-03 15:15:00,mpc,0.029,0.0,0.6633253409072708,1.0,0.0,2339.919005244432,optimal_relaxed_modes,0.0013343999162316322,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
254,254,2024-01-03 15:30:00,mpc,0.029,0.0,0.6506165700194922,1.0,0.0,2339.945270569735,optimal_relaxed_modes,0.0012726999120786786,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
255,255,2024-01-03 15:45:00,mpc,0.029,0.0,0.6371704162397986,1.0,0.0,2339.9496864537114,optimal_relaxed_modes,0.0012938000727444887,False,,1.0,False,,1.0,0.0,0.0,-4500.0,1.0
256,256,2024-01-03 16:00:00,mpc,0.083,2.28,0.6297092535105662,1.0,0.0,2339.8523510083114,optimal_relaxed_modes,0.0014289000537246466,False,,1.0,False,,1.0,0.0,0.0,-4500.0,1.0
257,257,2024-01-03 16:15:00,mpc,0.029,0.0,0.6109539953686737,1.0,0.0,2339.7071768656333,optimal_relaxed_modes,0.001395600032992661,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
258,258,2024-01-03 16:30:00,mpc,0.029,0.0,0.5981173020187784,1.0,0.0,2339.5315474191457,optimal_relaxed_modes,0.001526599982753396,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
259,259,2024-01-03 16:45:00,mpc,0.029,0.0,0.5874035166290115,1.0,0.0,2339.3283684530234,optimal_relaxed_modes,0.001253599999472499,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
260,260,2024-01-03 17:00:00,mpc,0.158,0.0,0.576049030699497,1.0,0.0,2339.0913318693,optimal_relaxed_modes,0.0012501999735832214,False,,1.0,False,,1.0,0.0,0.0,-4500.0,1.0
261,261,2024-01-03 17:15:00,mpc,0.029,0.0,0.5696906392340252,1.0,0.0,2338.8191728129514,optimal_relaxed_modes,0.001236499985679984,False,,1.0,False,,1.0,0.0,0.0,-4500.0,1.0
262,262,2024-01-03 17:30:00,mpc,0.029,0.0,0.5535911692535763,1.0,0.0,2338.5152932793426,optimal_relaxed_modes,0.0013234999496489763,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
263,263,2024-01-03 17:45:00,mpc,0.029,0.0,0.5425263315111033,1.0,0.0,2338.1977921029293,optimal_relaxed_modes,0.0013049000408500433,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
264,264,2024-01-03 18:00:00,mpc,0.158,0.0,0.5335139391509467,1.0,0.0,2337.689060554275,optimal_relaxed_modes,0.0013453999999910593,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
265,265,2024-01-03 18:15:00,mpc,0.029,0.0,0.5239452038166917,1.0,0.0,2337.1258826655057,optimal_relaxed_modes,0.0012920000590384007,False,,1.0,False,,1.0,0.0,0.0,-4500.0,1.0
