step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th
73,73,2024-01-01 18:15:00,default_mpc,0.158,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012030000216327608,False,,0.0
74,74,2024-01-01 18:30:00,default_mpc,0.158,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012075999984517694,False,,0.0
75,75,2024-01-01 18:45:00,default_mpc,0.158,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001393500017002225,False,,0.0
76,76,2024-01-01 19:00:00,default_mpc,0.19,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0014229000080376863,False,,0.0
77,77,2024-01-01 19:15:00,default_mpc,0.19,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011707000085152686,False,,0.0
78,78,2024-01-01 19:30:00,default_mpc,0.19,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0016070000128820539,False,,0.0
79,79,2024-01-01 19:45:00,default_mpc,0.19,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011822999804280698,False,,0.0
80,80,2024-01-01 20:00:00,default_mpc,0.19,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012440000427886844,False,,0.0
81,81,2024-01-01 20:15:00,default_mpc,0.19,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001202200015541166,False,,0.0
82,82,2024-01-01 20:30:00,default_mpc,0.19,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012317999498918653,False,,0.0
83,83,2024-01-01 20:45:00,default_mpc,0.19,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001517999975476414,False,,0.0
84,84,2024-01-01 21:00:00,default_mpc,0.158,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012188000255264342,False,,0.0
85,85,2024-01-01 21:15:00,default_mpc,0.158,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0016420999891124666,False,,0.0
86,86,2024-01-01 21:30:00,default_mpc,0.158,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011535999947227538,False,,0.0
87,87,2024-01-01 21:45:00,default_mpc,0.158,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001671800040639937,False,,0.0
88,88,2024-01-01 22:00:00,default_mpc,0.083,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012024000170640647,False,,0.0
89,89,2024-01-01 22:15:00,default_mpc,0.083,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011429000296629965,False,,0.0
90,90,2024-01-01 22:30:00,default_mpc,0.083,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.00121489999582991,False,,0.0
91,91,2024-01-01 22:45:00,default_mpc,0.083,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001143899979069829,False,,0.0
92,92,2024-01-01 23:00:00,default_mpc,0.083,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001292100001592189,False,,0.0
93,93,2024-01-01 23:15:00,default_mpc,0.083,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0015004000160843134,False,,0.0
94,94,2024-01-01 23:30:00,default_mpc,0.083,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011569000198505819,False,,0.0
95,95,2024-01-01 23:45:00,default_mpc,0.083,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011526000453159213,False,,0.0
