scenario_id,controller_type,closed_loop_steps,dt_hours,total_cost,energy_cost,demand_charge_cost,cold_station_proxy_total_cost,cold_station_proxy_energy_cost,cold_station_proxy_grid_import_kwh,cold_station_proxy_pv_spill_kwh,grid_import_kwh,peak_grid_kw,peak_slack_max_kw,peak_slack_step_count,pv_actual_kwh,pv_used_kwh,pv_spill_kwh,pv_spill_reduction_vs_no_tes,tes_charge_during_pv_surplus_kwh_th,soc_headroom_before_pv_hours,pv_self_consumption_ratio,pv_load_coverage_ratio,it_energy_kwh,facility_energy_kwh,cold_station_energy_kwh,pue_avg,pue_p95,temp_violation_count,temp_violation_degree_hours,max_temp_c,soc_min,soc_max,soc_violation_count,initial_soc,final_soc_after_last_update,soc_delta,soc_inventory_delta_kwh_th,tes_charge_kwh_th,tes_discharge_kwh_th,tes_equivalent_cycles,tes_charge_weighted_avg_price,tes_discharge_weighted_avg_price,tes_arbitrage_price_spread,charge_steps,discharge_steps,idle_steps,charge_discharge_switch_count,first_discharge_step,first_discharge_timestamp,avg_chiller_plr,avg_mode_specific_plr,weighted_avg_chiller_cop,time_in_high_plr_region,low_plr_hours,high_plr_hours,time_in_each_mode,mode_switch_count,max_signed_du,signed_valve_violation_count,physical_consistency_violation_count,max_chiller_supply_deficit_kw_th,max_signed_valve_du,tes_discharge_during_peak_cap_violation_kwh_th,dr_event_count,dr_requested_reduction_kwh,dr_served_reduction_kwh,dr_response_rate_avg,dr_revenue_cny,solve_time_avg_s,solve_time_p95_s,optimal_rate,feasible_rate,fallback_count,has_nan,run_dir
tou_screen_g1p5_cp0p2_hot_mpc_no_tes,mpc_no_tes,2880,0.25,1309789.0742445246,1309789.0742445246,0.0,90786.59712367802,90786.59712367802,1447801.746094535,124728.39,14283073.356094535,21090.00000000009,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2261816240896437,12960000.0,14669798.316094534,1709798.316094535,1.1319288824147018,1.1716666666666682,0,1.0302869668521453e-13,27.00000000000001,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.9740904926802606,0.9740904926802606,7.100305162309484,566.5,0.0,566.5,"{'-1': 153.5, '2': 566.5}",123,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.055257063055266,0.1552021249990502,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g1p5_cp0p2_hot_mpc_no_tes
tou_screen_g1p5_cp0p2_hot_mpc_tes,mpc,2880,0.25,1308712.6638541422,1308712.6638541422,0.0,89719.89397884076,89719.89397884076,1447786.9534114234,124832.43,14282954.523411425,21090.0,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2261973450300433,12960000.0,14669679.483411424,1709679.4834114234,1.13191971322619,1.1716666666666666,0,0.0,27.0,0.15,0.5,0,0.5,0.1558749999999999,-0.344125,-6194.25,84448.46216424662,72427.25118346106,4.023736176858948,9.089866734592034,241.1035800466101,232.0137133120181,733,276,1871,60,74.0,2025-07-01 18:30:00,0.9749765980166528,0.9749765980166528,7.10098513569274,566.0,0.0,566.0,"{'-1': 154.0, '2': 566.0}",123,0.1000000000002172,0,0,3.637978807091713e-12,0.1000000000002172,0.0,0,0.0,0.0,0.0,0.0,0.0870933407293604,0.3298969499977828,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g1p5_cp0p2_hot_mpc_tes
tou_screen_g1p5_cp0p2_mild_mpc_no_tes,mpc_no_tes,2880,0.25,1242352.6885782962,1242352.6885782962,0.0,30242.02666267981,30242.02666267981,953638.1071309728,188621.22,13725016.887130972,21090.000000000025,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3357739939408685,12960000.0,14111741.847130973,1151741.847130973,1.088868969686032,1.1716666666666666,0,2.664535259100376e-15,27.00000000000001,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.8504179400869257,0.8504179400869257,6.993154178279469,423.25,0.0,423.25,"{'-1': 289.5, '2': 430.5}",180,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0777846035764216,0.3041054950059333,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g1p5_cp0p2_mild_mpc_no_tes
tou_screen_g1p5_cp0p2_mild_mpc_tes,mpc,2880,0.25,1240301.852680831,1240301.852680831,0.0,28947.91674095565,28947.91674095565,960587.1092678284,196659.833222783,13723927.276045045,21090.0,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3360919554019452,12960000.0,14110652.236045048,1150652.2360450453,1.0887848947565624,1.1716666666666666,0,9.769962616701378e-15,27.00000000000004,0.1499999999997492,0.5,0,0.5,0.1499999999997492,-0.3500000000002508,-6300.000000004514,99042.42945429673,84792.33800978598,4.71068544498811,5.8,217.34743482055515,211.54743482055517,726,317,1837,59,65.0,2025-07-01 16:15:00,0.8841041649713527,0.8841041649713527,7.025099386763257,409.0,0.0,409.0,"{'-1': 304.0, '0': 0.75, '2': 415.25}",187,0.1000000000000004,0,0,0.0,0.1000000000000004,0.0,0,0.0,0.0,0.0,0.0,0.2095602663889116,0.5477623800063149,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g1p5_cp0p2_mild_mpc_tes
tou_screen_g2_cp0_hot_mpc_no_tes,mpc_no_tes,2880,0.25,1434156.9013694068,1434156.9013694068,0.0,95940.0999456215,95940.0999456215,1447250.0597868278,124735.2468283357,14282514.812958494,21090.00000000009,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2262555354247489,12960000.0,14669239.772958493,1709239.772958492,1.131885784950501,1.1716666666666682,0,0.0,27.0,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.9737348092948724,0.9737348092948724,7.100031909061308,566.5,0.0,566.5,"{'-1': 153.5, '2': 566.5}",123,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0545633253470997,0.1495298599998928,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g2_cp0_hot_mpc_no_tes
tou_screen_g2_cp0_hot_mpc_tes,mpc,2880,0.25,1433446.672942962,1433446.672942962,0.0,95229.3364235648,95229.3364235648,1445954.617107798,124728.39,14281226.227107797,21090.0,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2264262368381091,12960000.0,14667951.187107798,1707951.187107798,1.1317863570299227,1.1716666666666666,0,1.8030021919912545e-13,27.000000000000007,0.15,0.5038087536206113,0,0.5,0.1558749999999999,-0.344125,-6194.25,90709.29379954992,77725.47589661625,4.318081994256458,8.762250270960104,284.62751809636245,275.8652678254023,677,304,1899,60,74.0,2025-07-01 18:30:00,0.9738750370360584,0.9738750370360584,7.100139660143355,566.0,0.0,566.0,"{'-1': 154.0, '2': 566.0}",123,0.1000000000029826,0,0,0.0,0.1000000000029826,0.0,0,0.0,0.0,0.0,0.0,0.0786994169445935,0.3132135699917849,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g2_cp0_hot_mpc_tes
tou_screen_g2_cp0_mild_mpc_no_tes,mpc_no_tes,2880,0.25,1360523.7076205895,1360523.7076205895,0.0,28937.475463329454,28937.475463329454,955681.2693477388,191787.81,13723893.45934774,21090.0,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3361018331509295,12960000.0,14110618.41934774,1150618.4193477388,1.0887822854434983,1.1716666666666666,0,1.900701818158268e-13,27.00000000000005,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.8525956106359233,0.8525956106359233,6.992212424413029,439.0,0.0,439.0,"{'-1': 281.0, '0': 13.5, '2': 425.5}",182,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0767388355554279,0.2590650649974123,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g2_cp0_mild_mpc_no_tes
tou_screen_g2_cp0_mild_mpc_tes,mpc,2880,0.25,1360954.563385317,1360954.563385317,0.0,31701.98671907051,31701.98671907051,977964.873587565,221691.765,13716273.108587565,21090.00000000019,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3383426189668779,12960000.0,14102998.068587566,1142998.068587565,1.0881942954157071,1.1716666666666666,0,8.970602038971266e-14,27.00000000000036,0.1379935551530866,0.5,0,0.5,0.1500000000000156,-0.3499999999999843,-6299.999999999718,100511.57700094066,86244.05238606372,4.791336243670207,11.821853914207097,254.4280932245125,242.60623931030543,789,391,1700,117,74.0,2025-07-01 18:30:00,0.8832298656570073,0.8832298656570073,7.023738545669962,422.5,0.0,422.5,"{'-1': 297.5, '0': 14.5, '2': 408.0}",273,0.1000000000004259,0,0,0.0,0.1000000000004259,0.0,0,0.0,0.0,0.0,0.0,0.1845213887151203,0.600420100003975,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g2_cp0_mild_mpc_tes
tou_screen_g2_cp0p2_hot_mpc_no_tes,mpc_no_tes,2880,0.25,1448336.7481425134,1448336.7481425134,0.0,96861.51152202042,96861.51152202042,1448381.8164650116,124728.38999999998,14283653.426465012,21090.00000000009,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2261049151815337,12960000.0,14670378.386465011,1710378.3864650116,1.1319736409309424,1.1716666666666682,0,5.861977570020828e-14,27.00000000000001,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.9744598847286452,0.9744598847286452,7.100588758300206,566.25,0.0,566.25,"{'-1': 153.5, '2': 566.5}",123,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0539972293751563,0.1466757200090796,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g2_cp0p2_hot_mpc_no_tes
tou_screen_g2_cp0p2_hot_mpc_tes,mpc,2880,0.25,1447294.852194684,1447294.852194684,0.0,95829.01309408146,95829.01309408146,1447772.074925315,124832.43,14282939.644925317,21090.0,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2261993135296227,12960000.0,14669664.604925316,1709664.604925315,1.131918565194855,1.1716666666666666,0,7.727152251391091e-14,27.000000000000004,0.15,0.5037999499301742,0,0.5,0.1558749999999999,-0.344125,-6194.25,85863.40483184234,73621.97443122005,4.090109690623336,8.928223066476926,284.53772141605543,275.60949834957853,763,276,1841,60,74.0,2025-07-01 18:30:00,0.9749671149438064,0.9749671149438064,7.100977864492092,566.0,0.0,566.0,"{'-1': 154.0, '2': 566.0}",123,0.1000000000001901,0,0,3.637978807091713e-12,0.1000000000001901,0.0,0,0.0,0.0,0.0,0.0,0.0919000999651972,0.3429686099909303,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g2_cp0p2_hot_mpc_tes
tou_screen_g2_cp0p2_mild_mpc_no_tes,mpc_no_tes,2880,0.25,1373880.4540641792,1373880.4540641792,0.0,29423.55538894656,29423.55538894656,953750.0158738106,188621.22,13725128.79587381,21090.0,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3357413717044536,12960000.0,14111853.75587381,1151853.7558738105,1.0888776046198927,1.1716666666666666,0,3.1974423109204515e-14,27.00000000000001,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.8525091282349014,0.8525091282349014,6.9921296170046014,431.75,0.0,431.75,"{'-1': 280.5, '0': 13.5, '2': 426.0}",180,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0771040815971799,0.2531575999979394,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g2_cp0p2_mild_mpc_no_tes
tou_screen_g2_cp0p2_mild_mpc_tes,mpc,2880,0.25,1371890.2609318767,1371890.2609318767,0.0,28169.742564021435,28169.742564021435,960592.6708948128,196702.403222783,13723890.26767203,21090.0,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3361027654591685,12960000.0,14110615.22767203,1150615.2276720298,1.0887820391722245,1.1716666666666666,0,1.3589129821411916e-13,27.000000000000103,0.1499999999999999,0.5,0,0.5,0.1500000000000076,-0.3499999999999924,-6299.999999999863,98564.74019808658,84377.47400643106,4.687637444801726,5.804214505615364,257.22741962379393,251.42320511817857,725,306,1849,59,79.0,2025-07-01 19:45:00,0.8842822480191549,0.8842822480191549,7.025132150821082,408.5,0.0,408.5,"{'-1': 304.5, '2': 415.5}",188,0.1000000000000004,0,0,0.0,0.1000000000000004,0.0,0,0.0,0.0,0.0,0.0,0.1911525347568183,0.4965575299931514,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g2_cp0p2_mild_mpc_tes
tou_full_flat_hot_direct_no_tes,no_tes,2880,0.25,1289412.4439891211,1289412.4439891211,0.0,126720.78110983374,126720.78110983374,1402583.1679550502,35453.10930034191,14327130.058654709,21011.25,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2204999591680256,12960000.0,14713855.01865471,1753855.0186547083,1.1353283193406412,1.1670221797999407,0,0.0,26.5,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.8542794955465476,0.8542794955465476,6.883230362935442,566.5,0.0,566.5,"{'-1': 4.25, '0': 0.25, '1': 187.5, '2': 528.0}",62,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_full_flat_hot_direct_no_tes
tou_full_flat_hot_mpc_no_tes,mpc_no_tes,2880,0.25,1276706.4982035677,1276706.4982035677,0.0,122898.18937397852,122898.18937397852,1427213.0449748377,116332.80000000012,14270880.244974837,21090.00000000003,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2278061818299692,12960000.0,14657605.204974838,1697605.2049748371,1.1309880559394163,1.1716666666666666,0,0.0,27.0,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.9545292073789194,0.9545292073789194,7.085007304602575,572.75,0.0,572.75,"{'-1': 147.25, '2': 572.75}",181,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0965715695486425,0.3726188850043399,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_full_flat_hot_mpc_no_tes
tou_full_flat_hot_rbc_tes,rbc,2880,0.25,1289565.121546853,1289565.121546853,0.0,126874.25141264316,126874.25141264316,1408859.6090758566,35170.989188429565,14333688.619887428,20954.55,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.219678468979278,12960000.0,14720413.579887427,1760413.5798874272,1.1358343811641534,1.1638721797999407,0,0.0,26.5,0.5,0.8241747741108338,0,0.5,0.6476832721273398,0.1476832721273397,2658.298898292116,158625.0,118125.0,6.5625,79.68930341008453,104.08735812133072,24.39805471124617,1410,1050,420,119,33.0,2025-07-01 08:15:00,0.8325615036239636,0.8325615036239636,6.891759581435707,536.25,0.0,536.25,"{'0': 4.5, '1': 142.5, '2': 573.0}",61,0.1,0,0,0.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_full_flat_hot_rbc_tes
tou_full_flat_hot_mpc_tes,mpc,2880,0.25,1276355.210479532,1276355.210479532,0.0,123383.56477410744,123383.56477410744,1436922.0695208155,124349.76,14272572.309520816,21090.0,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2275793452602042,12960000.0,14659297.269520815,1699297.2695208157,1.1311186164753717,1.1716666666666666,1,0.0003112661489135,27.00124506459565,0.1499999999999894,0.5,0,0.5,0.15,-0.35,-6300.0,7333.601732477096,8294.898340943244,0.460827685607958,84.23925265203401,108.115308094828,23.876055442793984,551,107,2222,58,38.0,2025-07-01 09:30:00,0.9560623512232844,0.9560623512232844,7.086226482934841,572.25,0.0,572.25,"{'-1': 147.5, '2': 572.5}",121,0.1,0,0,1.6261765267699955e-09,0.1,0.0,0,0.0,0.0,0.0,0.0,0.1706984855901131,0.4446307100079136,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_full_flat_hot_mpc_tes
tou_full_flat_mild_direct_no_tes,no_tes,2880,0.25,1236545.393416596,1236545.393416596,0.0,81542.43663356137,81542.43663356137,896816.9567426755,116897.16872588397,13739919.788016792,20255.25000000003,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3314847648844289,12960000.0,14126644.748016791,1166644.7480167917,1.090018884877839,1.1250221797999425,0,0.0,26.5,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.7729365523197647,0.7729365523197647,6.647478404350377,377.75,0.0,377.75,"{'-1': 7.5, '0': 200.75, '1': 309.75, '2': 202.0}",119,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_full_flat_mild_direct_no_tes
tou_full_flat_mild_mpc_no_tes,mpc_no_tes,2880,0.25,1222748.4177696616,1222748.4177696616,0.0,73337.59796592797,73337.59796592797,877922.8812865089,163022.73948692603,13674900.141799584,21090.000000000025,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3510495170891233,12960000.0,14061625.101799585,1101625.101799583,1.085001936867252,1.1716666666666666,0,5.4178883601707645e-14,27.000000000000007,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.9230507550092608,0.9230507550092608,7.0518264781831,428.5,0.0,428.5,"{'-1': 284.0, '0': 79.25, '2': 356.75}",268,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1407721697915702,0.293531984999572,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_full_flat_mild_mpc_no_tes
tou_full_flat_mild_rbc_tes,rbc,2880,0.25,1237388.1699010308,1237388.1699010308,0.0,82301.78351252977,82301.78351252977,910136.8524705652,114965.09878976375,13755171.753680805,20198.55000000003,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3272070693856282,12960000.0,14141896.7136808,1181896.7136808014,1.091195734080309,1.1218721797999425,0,0.0,26.5,0.5,0.8241747741108338,0,0.5,0.6476832721273398,0.1476832721273397,2658.298898292116,158625.0,118125.0,6.5625,79.68930341008453,104.08735812133072,24.39805471124617,1410,1050,420,119,33.0,2025-07-01 08:15:00,0.759149751889451,0.759149751889451,6.620933122411202,326.0,0.0,326.0,"{'0': 178.75, '1': 339.75, '2': 201.5}",118,0.1,0,0,0.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_full_flat_mild_rbc_tes
tou_full_flat_mild_mpc_tes,mpc,2880,0.25,1223029.5665862898,1223029.5665862898,0.0,74263.61281058901,74263.61281058901,888489.7747542675,170491.1390232117,13677998.635731056,21090.00000000003,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3500649044651598,12960000.0,14064723.595731055,1104723.5957310558,1.0852410181891248,1.1716666666666666,0,1.4210854715202004e-14,27.000000000000053,0.1500000000000044,0.5,0,0.5,0.1534141183644108,-0.3465858816355891,-6238.545869440604,5685.67386781676,6755.790958691616,0.375321719927312,87.06066964433988,108.773956100556,21.713286456216125,708,51,2121,39,71.0,2025-07-01 17:45:00,0.8798586571088058,0.8798586571088058,7.0218821114932295,413.25,0.0,413.25,"{'-1': 295.75, '0': 38.0, '2': 386.25}",362,0.100000000000003,0,0,1.3205863069742916e-09,0.100000000000003,0.0,0,0.0,0.0,0.0,0.0,0.2257014183332911,0.454589164994104,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_full_flat_mild_mpc_tes
tou_full_base_hot_direct_no_tes,no_tes,2880,0.25,1335024.4577842462,1335024.4577842462,0.0,133150.70314197423,133150.70314197423,1402583.1679550502,35453.10930034191,14327130.058654709,21011.25,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2204999591680256,12960000.0,14713855.01865471,1753855.0186547083,1.1353283193406412,1.1670221797999407,0,0.0,26.5,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.8542794955465476,0.8542794955465476,6.883230362935442,566.5,0.0,566.5,"{'-1': 4.25, '0': 0.25, '1': 187.5, '2': 528.0}",62,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_full_base_hot_direct_no_tes
tou_full_base_hot_mpc_no_tes,mpc_no_tes,2880,0.25,1284743.8250342272,1284743.8250342272,0.0,99810.21353422728,99810.21353422728,1449424.3477498814,124708.02,14284716.327749882,21090.00000000012,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2259644913138953,12960000.0,14671441.287749885,1711441.2877498814,1.1320556549189724,1.1716666666666693,0,0.0,27.0,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.976099515950699,0.976099515950699,7.101845245651457,566.0,0.0,566.0,"{'-1': 154.0, '2': 566.0}",123,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0567455044096631,0.1651846850123543,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_full_base_hot_mpc_no_tes
tou_full_base_hot_rbc_tes,rbc,2880,0.25,1333447.6970190897,1333447.6970190897,0.0,131678.56887693037,131678.56887693037,1408859.6090758566,35170.989188429565,14333688.619887428,20954.55,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.219678468979278,12960000.0,14720413.579887427,1760413.5798874272,1.1358343811641534,1.1638721797999407,0,0.0,26.5,0.5,0.8241747741108338,0,0.5,0.6476832721273398,0.1476832721273397,2658.298898292116,158625.0,118125.0,6.5625,41.63829787234042,163.62857142857143,121.99027355623102,1410,1050,420,119,33.0,2025-07-01 08:15:00,0.8325615036239636,0.8325615036239636,6.891759581435707,536.25,0.0,536.25,"{'0': 4.5, '1': 142.5, '2': 573.0}",61,0.1,0,0,0.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_full_base_hot_rbc_tes
tou_full_base_hot_mpc_tes,mpc,2880,0.25,1284890.0066353108,1284890.0066353108,0.0,99965.0304553108,99965.0304553108,1445972.3567873535,124812.06,14281160.296787351,21090.0,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.226434977679622,12960000.0,14667885.256787352,1707885.2567873534,1.131781269813839,1.1716666666666666,0,0.0,27.0,0.149999999999981,0.5388947006618917,0,0.5,0.1558749999999999,-0.344125,-6194.25,88128.15130675108,75541.83337732959,4.196768520962755,31.278332289845093,197.82140356488415,166.5430712750391,681,276,1923,60,74.0,2025-07-01 18:30:00,0.9738330151511032,0.9738330151511032,7.100107373414343,566.0,0.0,566.0,"{'-1': 154.0, '2': 566.0}",123,0.1000000000003624,0,0,0.0,0.1000000000003624,0.0,0,0.0,0.0,0.0,0.0,0.0839174176736024,0.3514094400001334,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_full_base_hot_mpc_tes
tou_full_base_mild_direct_no_tes,no_tes,2880,0.25,1280210.6558710174,1280210.6558710174,0.0,87720.52190374561,87720.52190374561,896816.9567426755,116897.16872588397,13739919.788016792,20255.25000000003,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3314847648844289,12960000.0,14126644.748016791,1166644.7480167917,1.090018884877839,1.1250221797999425,0,0.0,26.5,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.7729365523197647,0.7729365523197647,6.647478404350377,377.75,0.0,377.75,"{'-1': 7.5, '0': 200.75, '1': 309.75, '2': 202.0}",119,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_full_base_mild_direct_no_tes
tou_full_base_mild_mpc_no_tes,mpc_no_tes,2880,0.25,1225472.450120189,1225472.450120189,0.0,46409.76239854947,46409.76239854947,931415.6829419748,186078.445763379,13705337.237178598,21090.00000000003,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3416110536716294,12960000.0,14092062.197178597,1132062.1971785957,1.0873504781773606,1.1716666666666666,29,0.0100356619156869,27.001384229229743,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.9043502462271732,0.9043502462271732,7.043079404765257,393.5,0.0,393.5,"{'-1': 319.25, '2': 400.75}",238,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1028664996875957,0.316358225002477,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_full_base_mild_mpc_no_tes
tou_full_base_mild_rbc_tes,rbc,2880,0.25,1278982.51158565,1278982.51158565,0.0,86764.60802428164,86764.60802428164,910136.8524705652,114965.09878976375,13755171.753680805,20198.55000000003,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3272070693856282,12960000.0,14141896.7136808,1181896.7136808014,1.091195734080309,1.1218721797999425,0,0.0,26.5,0.5,0.8241747741108338,0,0.5,0.6476832721273398,0.1476832721273397,2658.298898292116,158625.0,118125.0,6.5625,41.63829787234042,163.62857142857143,121.99027355623102,1410,1050,420,119,33.0,2025-07-01 08:15:00,0.759149751889451,0.759149751889451,6.620933122411202,326.0,0.0,326.0,"{'0': 178.75, '1': 339.75, '2': 201.5}",118,0.1,0,0,0.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_full_base_mild_rbc_tes
tou_full_base_mild_mpc_tes,mpc,2880,0.25,1225787.5406890283,1225787.5406890283,0.0,47074.41338735831,47074.41338735831,930689.8351291706,190296.65323289277,13700393.181896277,21090.000000001903,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3431095158750342,12960000.0,14087118.141896278,1127118.1418962777,1.0869689924302683,1.1716666666666666,0,3.552713678800501e-15,27.000000000000004,0.1322995427358779,0.5117579749876119,0,0.5,0.1731773531864264,-0.3268226468135736,-5882.807642644325,102826.08313484704,87800.5169816893,4.877806498982739,36.02563688736891,173.16663371563467,137.14099682826577,612,400,1868,133,74.0,2025-07-01 18:30:00,0.9174869537064876,0.9174869537064876,7.053817126720244,405.75,0.0,405.75,"{'-1': 308.5, '0': 27.5, '2': 384.0}",270,0.1000000000006952,0,0,6.875779945403336e-10,0.1000000000006952,0.0,0,0.0,0.0,0.0,0.0,0.2265732394792798,0.5886417400055505,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_full_base_mild_mpc_tes
tou_full_base_cp20_hot_direct_no_tes,no_tes,2880,0.25,1352855.325911415,1352855.325911415,0.0,134306.95335512987,134306.95335512987,1402583.1679550502,35453.10930034191,14327130.058654709,21011.25,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2204999591680256,12960000.0,14713855.01865471,1753855.0186547083,1.1353283193406412,1.1670221797999407,0,0.0,26.5,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.8542794955465476,0.8542794955465476,6.883230362935442,566.5,0.0,566.5,"{'-1': 4.25, '0': 0.25, '1': 187.5, '2': 528.0}",62,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_full_base_cp20_hot_direct_no_tes
