timestamp,step,scenario_id,controller_type,outdoor_temp_c,wet_bulb_c,it_load_kw,pv_actual_kw,pv_forecast_kw,price_currency_per_mwh,demand_charge_rate,base_facility_kw,base_cooling_kw_th,q_chiller_kw_th,q_load_kw_th,q_ch_tes_kw_th,q_dis_tes_kw_th,u_ch,u_dis,du_ch,du_dis,mode_index,plant_power_kw,cold_station_power_kw,grid_import_kw,pv_spill_kw,peak_grid_kw,room_temp_c,predicted_room_temp_c,soc,predicted_soc,facility_power_kw,pue,fallback_used,z_mode_0,z_mode_1,z_mode_2
2025-07-01 16:00:00,64,smoke_chiller_rbc,rbc,30.552914270615126,26.552914270615126,18000.0,834.66,834.66,83.0,0.0,21639.809827484285,2160.0,22000.0,25066.142838269127,0.0,0.0,0.0,0.0,0.0,0.0,2,3090.0,3090.0,2255.34,0.0,2255.34,26.5,26.5,0.39097345175532144,0.39097345175532144,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 16:15:00,65,smoke_chiller_rbc,rbc,30.92863679181897,26.92863679181897,18000.0,834.66,834.66,83.0,0.0,21666.861849010966,2160.0,22000.0,25535.79598977349,0.0,0.0,0.0,0.0,0.0,0.0,2,3090.0,3090.0,2255.34,0.0,2255.34,26.5,26.5,0.3907779650294438,0.3907779650294438,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 16:30:00,66,smoke_chiller_rbc,rbc,31.296100594190538,27.296100594190538,18000.0,834.66,834.66,83.0,0.0,21693.31924278172,2160.0,22000.0,25995.12574273809,0.0,0.0,0.0,0.0,0.0,0.0,2,3090.0,3090.0,2255.34,0.0,2255.34,26.5,26.5,0.3905825760469291,0.3905825760469291,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 16:45:00,67,smoke_chiller_rbc,rbc,31.65373214131401,27.65373214131401,18000.0,834.66,834.66,83.0,0.0,21719.068714174606,2160.0,22000.0,26442.16517664294,0.0,0.0,0.0,0.0,0.0,0.0,2,3090.0,3090.0,2255.34,0.0,2255.34,26.5,26.5,0.39038728475890566,0.39038728475890566,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 17:00:00,68,smoke_chiller_rbc,rbc,32.0,28.0,18000.0,358.26,358.26,165.0,0.0,21744.0,2160.0,22000.0,26425.000000000036,0.0,450.0,0.0,0.1,0.0,0.1,2,3090.0,3090.0,2731.74,0.0,2731.74,26.5,26.5,0.39019209111652625,0.39019209111652625,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 17:15:00,69,smoke_chiller_rbc,rbc,32.333421398117615,28.333421398117615,18000.0,358.26,358.26,165.0,0.0,21768.006340664466,2160.0,22000.0,26391.776747647295,0.0,900.0,0.0,0.2,0.0,0.1,2,3090.0,3090.0,2731.74,0.0,2731.74,26.5,26.5,0.38320351681009845,0.38320351681009845,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 17:30:00,70,smoke_chiller_rbc,rbc,32.652568574052324,28.652568574052324,18000.0,358.26,358.26,165.0,0.0,21790.984937331767,2160.0,22000.0,26340.710717565365,0.0,1350.0000000000002,0.0,0.30000000000000004,0.0,0.10000000000000003,2,3090.0,3090.0,2731.74,0.0,2731.74,26.5,26.5,0.3694249585299543,0.3694249585299543,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 17:45:00,71,smoke_chiller_rbc,rbc,32.95607489060041,28.956074890600412,18000.0,358.26,358.26,165.0,0.0,21812.837392123227,2160.0,22000.0,26270.093613250283,0.0,1800.0,0.0,0.4,0.0,0.09999999999999998,2,3090.0,3090.0,2731.74,0.0,2731.74,26.5,26.5,0.34885981126808063,0.34885981126808063,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 18:00:00,72,smoke_chiller_rbc,rbc,33.242640687119284,29.242640687119284,18000.0,81.48,81.48,165.0,0.0,21833.470129472586,2160.0,22000.0,26178.300858899376,0.0,2250.0,0.0,0.5,0.0,0.09999999999999998,2,3090.0,3090.0,3008.52,0.0,3008.52,26.5,26.5,0.3215114683189683,0.3215114683189683,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 18:15:00,73,smoke_chiller_rbc,rbc,33.511038844873866,29.511038844873866,18000.0,81.48,81.48,165.0,0.0,21852.794796830916,2160.0,22000.0,26063.798556092806,0.0,2700.0,0.0,0.6,0.0,0.09999999999999998,2,3090.0,3090.0,3008.52,0.0,3008.52,26.5,26.5,0.287383321280461,0.287383321280461,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 18:30:00,74,smoke_chiller_rbc,rbc,33.76012004174741,29.760120041747413,18000.0,81.48,81.48,165.0,0.0,21870.728643005812,2160.0,22000.0,25925.150052184053,0.0,3150.0,0.0,0.7,0.0,0.09999999999999998,2,3090.0,3090.0,3008.52,0.0,3008.52,26.5,26.5,0.2464787600546034,0.2464787600546034,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 18:45:00,75,smoke_chiller_rbc,rbc,33.98881767381527,29.98881767381527,18000.0,81.48,81.48,165.0,0.0,21887.194872514698,2160.0,22000.0,26128.432402784983,0.0,3232.589689483921,0.0,0.7183532643297602,0.0,0.018353264329760255,2,3090.0,3090.0,3008.52,0.0,3008.52,26.5,26.5,0.19880117284848914,0.19880117284848914,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 19:00:00,76,smoke_chiller_rbc,rbc,34.19615242270663,30.196152422706632,18000.0,0.0,0.0,200.0,0.0,21902.122974434875,2160.0,22000.0,29620.190528383722,0.0,0.0,0.0,0.6183532643297602,0.0,0.09999999999999998,2,3090.0,3090.0,3090.0,0.0,3090.0,26.5,26.5,0.14990059941357575,0.14990059941357575,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 19:15:00,77,smoke_chiller_rbc,rbc,34.38123644919613,30.38123644919613,18000.0,0.0,0.0,200.0,0.0,21915.44902434212,2160.0,22000.0,29851.545561494997,0.0,0.0,0.0,0.5183532643297603,0.0,0.09999999999999998,2,3090.0,3090.0,3090.0,0.0,3090.0,26.5,26.5,0.14982564911386897,0.14982564911386897,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 19:30:00,78,smoke_chiller_rbc,rbc,34.543277195067716,30.543277195067716,18000.0,0.0,0.0,200.0,0.0,21927.115958044873,2160.0,22000.0,30054.096493834953,0.0,0.0,0.0,0.4183532643297603,0.0,0.09999999999999998,2,3090.0,3090.0,3090.0,0.0,3090.0,26.5,26.5,0.14975073628931204,0.14975073628931204,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 19:45:00,79,smoke_chiller_rbc,rbc,34.681580776970634,30.681580776970634,18000.0,0.0,0.0,200.0,0.0,21937.073815941883,2160.0,22000.0,30226.975971213542,0.0,0.0,0.0,0.3183532643297603,0.0,0.09999999999999998,2,3090.0,3090.0,3090.0,0.0,3090.0,26.5,26.5,0.1496758609211674,0.1496758609211674,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 20:00:00,80,smoke_chiller_rbc,rbc,34.79555495773441,30.79555495773441,18000.0,0.0,0.0,200.0,0.0,21945.279956956878,2160.0,22000.0,30369.44369716821,0.0,0.0,0.0,0.2183532643297603,0.0,0.1,2,3090.0,3090.0,3090.0,0.0,3090.0,26.5,26.5,0.14960102299070682,0.14960102299070682,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 20:15:00,81,smoke_chiller_rbc,rbc,34.88471168241938,30.88471168241938,18000.0,0.0,0.0,200.0,0.0,21951.699241134196,2160.0,22000.0,30480.889603024276,0.0,0.0,0.0,0.11835326432976029,0.0,0.1,2,3090.0,3090.0,3090.0,0.0,3090.0,26.5,26.5,0.1495262224792115,0.1495262224792115,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 20:30:00,82,smoke_chiller_rbc,rbc,34.94866916824286,30.94866916824286,18000.0,0.0,0.0,200.0,0.0,21956.304180113486,2160.0,22000.0,30560.83646030396,0.0,0.0,0.0,0.018353264329760283,0.0,0.1,2,3090.0,3090.0,3090.0,0.0,3090.0,26.5,26.5,0.14945145936797188,0.14945145936797188,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 20:45:00,83,smoke_chiller_rbc,rbc,34.98715353943162,30.987153539431617,18000.0,0.0,0.0,200.0,0.0,21959.075054839075,2160.0,22000.0,30608.941924289946,0.0,0.0,0.0,0.0,0.0,0.018353264329760283,2,3090.0,3090.0,3090.0,0.0,3090.0,26.5,26.5,0.1493767336382879,0.1493767336382879,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 21:00:00,84,smoke_chiller_rbc,rbc,35.0,31.0,18000.0,0.0,0.0,165.0,0.0,21960.0,2160.0,22000.0,30624.999999999785,0.0,0.0,0.0,0.0,0.0,0.0,2,3090.0,3090.0,3090.0,0.0,3090.0,26.5,26.5,0.14930204527146876,0.14930204527146876,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 21:15:00,85,smoke_chiller_rbc,rbc,34.98715353943162,30.987153539431617,18000.0,0.0,0.0,165.0,0.0,21959.075054839075,2160.0,22000.0,30608.941924289946,0.0,0.0,0.0,0.0,0.0,0.0,2,3090.0,3090.0,3090.0,0.0,3090.0,26.5,26.5,0.14922739424883302,0.14922739424883302,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 21:30:00,86,smoke_chiller_rbc,rbc,34.94866916824286,30.94866916824286,18000.0,0.0,0.0,165.0,0.0,21956.304180113486,2160.0,22000.0,30560.83646030396,0.0,0.0,0.0,0.0,0.0,0.0,2,3090.0,3090.0,3090.0,0.0,3090.0,26.5,26.5,0.1491527805517086,0.1491527805517086,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 21:45:00,87,smoke_chiller_rbc,rbc,34.88471168241938,30.88471168241938,18000.0,0.0,0.0,165.0,0.0,21951.699241134196,2160.0,22000.0,30480.889603024276,0.0,0.0,0.0,0.0,0.0,0.0,2,3090.0,3090.0,3090.0,0.0,3090.0,26.5,26.5,0.14907820416143278,0.14907820416143278,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 22:00:00,88,smoke_chiller_rbc,rbc,34.79555495773441,30.79555495773441,18000.0,0.0,0.0,83.0,0.0,21945.279956956878,2160.0,22000.0,30369.44369716821,0.0,0.0,0.0,0.0,0.0,0.0,2,3090.0,3090.0,3090.0,0.0,3090.0,26.5,26.5,0.14900366505935206,0.14900366505935206,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 22:15:00,89,smoke_chiller_rbc,rbc,34.681580776970634,30.681580776970634,18000.0,0.0,0.0,83.0,0.0,21937.073815941883,2160.0,22000.0,30226.975971213542,0.0,0.0,0.0,0.0,0.0,0.0,2,3090.0,3090.0,3090.0,0.0,3090.0,26.5,26.5,0.1489291632268224,0.1489291632268224,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 22:30:00,90,smoke_chiller_rbc,rbc,34.54327719506772,30.543277195067724,18000.0,0.0,0.0,83.0,0.0,21927.115958044873,2160.0,22000.0,30054.096493834953,0.0,0.0,0.0,0.0,0.0,0.0,2,3090.0,3090.0,3090.0,0.0,3090.0,26.5,26.5,0.148854698645209,0.148854698645209,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 22:45:00,91,smoke_chiller_rbc,rbc,34.38123644919613,30.38123644919613,18000.0,0.0,0.0,83.0,0.0,21915.44902434212,2160.0,22000.0,29851.545561494997,0.0,0.0,0.0,0.0,0.0,0.0,2,3090.0,3090.0,3090.0,0.0,3090.0,26.5,26.5,0.14878027129588642,0.14878027129588642,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 23:00:00,92,smoke_chiller_rbc,rbc,34.19615242270663,30.196152422706632,18000.0,0.0,0.0,83.0,0.0,21902.122974434875,2160.0,22000.0,29620.190528383722,0.0,0.0,0.0,0.0,0.0,0.0,2,3090.0,3090.0,3090.0,0.0,3090.0,26.5,26.5,0.14870588116023847,0.14870588116023847,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 23:15:00,93,smoke_chiller_rbc,rbc,33.98881767381527,29.98881767381527,18000.0,0.0,0.0,83.0,0.0,21887.194872514698,2160.0,22000.0,29361.022092268904,0.0,0.0,0.0,0.0,0.0,0.0,2,3090.0,3090.0,3090.0,0.0,3090.0,26.5,26.5,0.14863152821965836,0.14863152821965836,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 23:30:00,94,smoke_chiller_rbc,rbc,33.76012004174741,29.760120041747413,18000.0,0.0,0.0,83.0,0.0,21870.728643005812,2160.0,22000.0,29075.150052184053,0.0,0.0,0.0,0.0,0.0,0.0,2,3090.0,3090.0,3090.0,0.0,3090.0,26.5,26.5,0.14855721245554854,0.14855721245554854,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 23:45:00,95,smoke_chiller_rbc,rbc,33.511038844873866,29.511038844873866,18000.0,0.0,0.0,83.0,0.0,21852.794796830916,2160.0,22000.0,28763.798556092806,0.0,0.0,0.0,0.0,0.0,0.0,2,3090.0,3090.0,3090.0,0.0,3090.0,26.5,26.5,0.14848293384932076,0.14848293384932076,21090.0,1.1716666666666666,False,0,0,1
