step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th,tes_set_written
117,117,2024-01-02 05:15:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012373000208754092,False,,0.0,-0.0
118,118,2024-01-02 05:30:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0016903000068850815,False,,0.0,-0.0
119,119,2024-01-02 05:45:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012673999881371856,False,,0.0,-0.0
120,120,2024-01-02 06:00:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0015653000154998153,False,,0.0,-0.0
121,121,2024-01-02 06:15:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0016450999828521162,False,,0.0,-0.0
122,122,2024-01-02 06:30:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013987999991513789,False,,0.0,-0.0
123,123,2024-01-02 06:45:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0015618999896105379,False,,0.0,-0.0
124,124,2024-01-02 07:00:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0017022999818436801,False,,0.0,-0.0
125,125,2024-01-02 07:15:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0022149999858811498,False,,0.0,-0.0
126,126,2024-01-02 07:30:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0018992999976035208,False,,0.0,-0.0
127,127,2024-01-02 07:45:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001871000014944002,False,,0.0,-0.0
128,128,2024-01-02 08:00:00,default_mpc,0.158,40.32,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0014412000018637627,False,,0.0,-0.0
129,129,2024-01-02 08:15:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0016980999789666384,False,,0.0,-0.0
130,130,2024-01-02 08:30:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0021041000145487487,False,,0.0,-0.0
131,131,2024-01-02 08:45:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013942999939899892,False,,0.0,-0.0
132,132,2024-01-02 09:00:00,default_mpc,0.158,138.12,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0017414999892935157,False,,0.0,-0.0
133,133,2024-01-02 09:15:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0016579999937675893,False,,0.0,-0.0
134,134,2024-01-02 09:30:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0014153000083751976,False,,0.0,-0.0
135,135,2024-01-02 09:45:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001541999983601272,False,,0.0,-0.0
136,136,2024-01-02 10:00:00,default_mpc,0.158,235.02,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0014143000007607043,False,,0.0,-0.0
137,137,2024-01-02 10:15:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013432000123430043,False,,0.0,-0.0
138,138,2024-01-02 10:30:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001490800001192838,False,,0.0,-0.0
139,139,2024-01-02 10:45:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0017051999748218805,False,,0.0,-0.0
