step,simulation_step,timestamp,soc,tes_avg_temp_c,tes_set_echo,ite_set_echo,chiller_t_set_echo,tes_use_avail_echo,tes_source_avail_echo,chiller_avail_echo,tes_use_side_kw,tes_source_side_kw,tes_tank_temp_c,zone_temp_c,outdoor_drybulb_c,outdoor_wetbulb_c,chiller_electricity_kw,chiller_cooling_kw,facility_electricity_kw,purchased_electricity_kw,pv_kw,grid_import_kw,pv_adjusted_cost,price_per_kwh,tes_set_command,controller,price_per_kwh_action,pv_kw_action,soc_action,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th,tes_set_written
10,26218,2024-10-01 02:30:00,0.0,12.847065204071914,-0.32639492511682594,0.45,0.0,0.0,1.0,1.0,0.0,-2800.9151041949076,12.188677028175675,25.42047076983226,21.200000000000003,20.766790466572086,2747.8069916492523,9684.365859244153,10622.525800544894,10622.525800544894,0.0,10622.525800544894,77.01331205395049,0.029,-0.32639492511682594,measured_data_mpc,0.029,0.0,0.0,-0.32639492511682594,0.0,8997.000655376156,optimal_relaxed_modes,0.001428999996278435,False,,2152.457289482025,-0.32639492511682594
11,26219,2024-10-01 02:45:00,0.0,12.40080869009512,-0.32639492511682594,0.45,0.0,0.0,1.0,1.0,0.0,-2598.473626174018,11.7902046820954,25.41644209037859,21.1,20.638744610887652,2744.2644871422694,9480.975478572464,10622.941091519577,10622.941091519579,0.0,10622.941091519577,77.01632291351693,0.029,-0.32639492511682594,measured_data_mpc,0.029,0.0,0.0,-0.32639492511682594,0.0,8996.80722217856,optimal_relaxed_modes,0.001324300013948232,False,,2152.457289482025,-0.32639492511682594
12,26220,2024-10-01 03:00:00,0.002450095464423624,11.986940991174622,-0.3263949251168261,0.45,0.0,0.0,1.0,1.0,0.0,-2410.6790555590355,11.420648742807307,25.408515410743007,20.950000000000003,20.519401266031146,2740.940320994846,9294.394952050407,10622.960321395127,10622.960321395127,0.0,10622.960321395127,77.01646233011468,0.029,-0.3263949251168261,measured_data_mpc,0.029,0.0,0.002450095464423624,-0.3263949251168261,0.0,8998.665904584072,optimal_relaxed_modes,0.001132499979576096,False,,2152.4572894820258,-0.3263949251168261
13,26221,2024-10-01 03:15:00,0.07446372043548047,11.603108370078889,-0.3263949251168261,0.45,0.0,0.0,1.0,1.0,0.0,-2236.473366310748,11.077908240883364,25.398961926974458,20.8,20.399803681084947,2737.6200549289324,9120.370758278372,10623.391697412913,10623.391697412913,0.0,10623.391697412913,77.01958980624363,0.029,-0.3263949251168261,measured_data_mpc,0.029,0.0,0.07446372043548047,-0.3263949251168261,0.0,8999.45269027224,optimal_relaxed_modes,0.0011434000043664128,False,,2152.4572894820258,-0.3263949251168261
14,26222,2024-10-01 03:30:00,0.14125169478805225,11.247128466779682,-0.32639492511682583,0.45,0.0,0.0,1.0,1.0,0.0,-2074.8746917023864,10.760035272758534,25.566364497535528,20.65,20.279965688789098,2734.287871184928,8958.466449947444,10623.870560642838,10623.870560642836,0.0,10623.870560642838,77.02306156466058,0.029,-0.32639492511682583,measured_data_mpc,0.029,0.0,0.14125169478805225,-0.32639492511682583,0.0,8999.67637425728,optimal_relaxed_modes,0.0016905000084079802,False,,2152.457289482024,-0.32639492511682583
15,26223,2024-10-01 03:45:00,0.20319365685786622,10.916977808947573,-0.32639492511682583,0.45,0.0,0.0,1.0,1.0,0.0,-1924.9738023412299,10.465231160363636,25.54576968008996,20.5,20.159889600914497,2730.944306338308,8815.211033033542,10626.304116023051,10626.304116023051,0.0,10626.304116023051,77.04070484116713,0.029,-0.32639492511682583,measured_data_mpc,0.029,0.0,0.20319365685786622,-0.32639492511682583,0.0,9006.66557281536,optimal_relaxed_modes,0.001277900009881705,False,,2152.457289482024,-0.32639492511682583
16,26224,2024-10-01 04:00:00,0.2606408920743742,10.610784045243586,-0.3263949251168261,0.45,0.0,0.0,1.0,1.0,0.0,-1785.924974995694,10.191812888644922,25.53211008435259,20.45,20.110301219743842,2717.934421039076,8671.462794027515,10609.180447343273,10609.180447343273,0.0,10609.180447343273,76.91655824323874,0.029,-0.3263949251168261,measured_data_mpc,0.029,0.0,0.2606408920743742,-0.3263949251168261,0.0,9002.531394696034,optimal_relaxed_modes,0.00114969999413006,False,,2152.4572894820258,-0.3263949251168261
17,26225,2024-10-01 04:15:00,0.31391987663304655,10.326807057545862,-0.32639492511682583,0.45,0.0,0.0,1.0,1.0,0.0,-1656.941825127662,9.938227996844553,25.5229746552287,20.4,20.060719890296472,2674.9781687575673,8539.851789849308,10560.073234796682,10560.073234796686,0.0,10560.073234796682,76.56053095227595,0.029,-0.32639492511682583,measured_data_mpc,0.029,0.0,0.31391987663304655,-0.32639492511682583,0.0,9000.249026194266,optimal_relaxed_modes,0.0013072000001557171,False,,2152.457289482024,-0.32639492511682583
18,26226,2024-10-01 04:30:00,0.3633339719771357,10.063429929361867,-0.3263949251168261,0.45,0.0,0.0,1.0,1.0,0.0,-1537.3008714300702,9.70303570336163,25.515489200249366,20.35,20.01113461002872,2635.4320318602176,8418.924797161264,10514.759988825655,10514.759988825657,0.0,10514.759988825655,76.23200991898601,0.029,-0.3263949251168261,measured_data_mpc,0.029,0.0,0.3633339719771357,-0.3263949251168261,0.0,8999.282706488753,optimal_relaxed_modes,0.0017586000030860305,False,,2152.4572894820258,-0.3263949251168261
19,26227,2024-10-01 04:45:00,0.4091638396128549,9.819156734863483,0.09031299939742772,0.45,0.0,1.0,1.0,0.0,6940.076495717633,-47.62230686487354,10.595495307414385,28.774273189521434,20.3,19.961546788915914,0.0,0.0,6904.543185003028,6904.543185003028,0.0,6904.543185003028,50.05793809127196,0.029,0.09031299939742772,measured_data_mpc,0.029,0.0,0.4091638396128549,0.09031299939742772,0.0,6250.791136056244,optimal_relaxed_modes,0.0012792999914381653,False,,-595.5817904288788,0.09031299939742772
20,26228,2024-10-01 05:00:00,0.271111970501768,10.554973197225577,-0.3263949251168261,0.45,0.0,1.0,1.0,0.0,6607.513030564545,-42.79734411215422,11.635046049227787,29.702126102257758,20.3,19.90472095841861,0.0,0.0,6939.364063180856,6939.364063180856,0.0,6939.364063180856,50.31038945806121,0.029,-0.3263949251168261,measured_data_mpc,0.029,0.0,0.271111970501768,-0.3263949251168261,0.0,8998.525798692775,optimal_relaxed_modes,0.0011341999925207347,False,,2152.4572894820258,-0.3263949251168261
21,26229,2024-10-01 05:15:00,0.087163284516073,11.535419693529331,-0.32639492511682583,0.45,0.0,0.0,1.0,1.0,0.0,-2281.730571100531,11.310892568568622,25.666464035199947,20.3,19.847773808551565,2722.0081652465733,9288.718425893316,10672.780091419216,10672.780091419216,0.0,10672.780091419216,77.37765566278932,0.029,-0.32639492511682583,measured_data_mpc,0.029,0.0,0.087163284516073,-0.32639492511682583,0.0,8998.34239092941,optimal_relaxed_modes,0.0011156000255141407,False,,2152.457289482024,-0.32639492511682583
22,26230,2024-10-01 05:30:00,0.12383288673454722,11.339970713704863,-0.3263949251168261,0.45,0.0,0.0,1.0,1.0,0.0,-2117.1174641992598,10.976132028472641,25.42941381802417,20.3,19.790703790061418,2720.412734133965,9010.203740564304,10625.139191764169,10625.13919176417,0.0,10625.139191764169,77.03225914029022,0.029,-0.3263949251168261,measured_data_mpc,0.029,0.0,0.12383288673454722,-0.3263949251168261,0.0,8998.212362422353,optimal_relaxed_modes,0.001334800006588921,False,,2152.4572894820258,-0.3263949251168261
23,26231,2024-10-01 05:45:00,0.18703472689153328,11.003104905668128,-0.32639492511682583,0.45,0.0,0.0,1.0,1.0,0.0,-2026.8823863340267,10.665644440643796,25.40971640284644,20.3,19.733516368137415,2718.920640611709,8912.916448348518,10623.819296651563,10623.819296651563,0.0,10623.819296651563,77.02268990072383,0.029,-0.32639492511682583,measured_data_mpc,0.029,0.0,0.18703472689153328,-0.32639492511682583,0.0,8998.104625176937,optimal_relaxed_modes,0.0013174000196158886,False,,2152.457289482024,-0.32639492511682583
24,26232,2024-10-01 06:00:00,0.2215871224407076,10.818940637391028,-0.3263949251168261,0.45,0.0,0.0,1.0,1.0,0.0,-1880.4539874479071,10.377681582263246,25.568885336526158,20.225,19.802067549644445,2720.6019304352776,8765.101078400527,10616.903510129996,10616.903510129998,184.2,10432.703510129995,75.63710044844247,0.029,-0.3263949251168261,measured_data_mpc,0.029,184.2,0.2215871224407076,-0.3263949251168261,0.0,8999.082439073667,optimal_relaxed_modes,0.0015112999826669693,False,,2152.4572894820258,-0.3263949251168261
25,26233,2024-10-01 06:15:00,0.2777004178829793,10.51985677268372,-0.32639492511682583,0.45,0.0,0.0,1.0,1.0,0.0,-1744.6266035458364,10.110615317335803,25.547598577275902,20.15,19.869326247688008,2698.1428161820263,8635.48354133236,10589.309390457507,10589.309390457507,0.0,10589.309390457507,76.77249308081693,0.029,-0.32639492511682583,measured_data_mpc,0.029,0.0,0.2777004178829793,-0.32639492511682583,0.0,8999.522750370546,optimal_relaxed_modes,0.0013198000087868422,False,,2152.457289482024,-0.32639492511682583
