step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th
1482,27690,2024-10-16 10:30:00,measured_data_mpc,0.029,0.0,0.11470280908831072,-0.3263949251168261,0.0,8998.757074846544,optimal_relaxed_modes,0.0017225999908987433,False,,2152.4572894820258
1483,27691,2024-10-16 10:45:00,measured_data_mpc,0.029,0.0,0.15241228399632842,-0.32639492511682594,0.0,8999.772060273208,optimal_relaxed_modes,0.0014236000133678317,False,,2152.457289482025
1484,27692,2024-10-16 11:00:00,measured_data_mpc,0.083,291.3,0.2125532555668099,-0.32639492511682583,0.0,9008.609436938903,optimal_relaxed_modes,0.0011903999838978052,False,,2152.457289482024
1485,27693,2024-10-16 11:15:00,measured_data_mpc,0.029,0.0,0.2469554508487511,-0.32639492511682594,0.0,9012.72647518169,optimal_relaxed_modes,0.0014310000115074217,False,,2152.457289482025
1486,27694,2024-10-16 11:30:00,measured_data_mpc,0.029,0.0,0.3012272469589856,-0.32639492511682594,0.0,9014.371034297466,optimal_relaxed_modes,0.0016707000031601638,False,,2152.457289482025
1487,27695,2024-10-16 11:45:00,measured_data_mpc,0.029,0.0,0.35156219977146524,-0.3263949251168261,0.0,9014.961161749754,optimal_relaxed_modes,0.001564000005600974,False,,2152.4572894820258
1488,27696,2024-10-16 12:00:00,measured_data_mpc,0.029,414.3,0.3982458299969375,-0.32639492511682583,0.0,9001.07102856493,optimal_relaxed_modes,0.0012143999920226634,False,,2152.457289482024
1489,27697,2024-10-16 12:15:00,measured_data_mpc,0.029,0.0,0.44154363164775173,-0.32639492511682583,0.0,8992.71095773805,optimal_relaxed_modes,0.0010483000078238547,False,,2152.457289482024
1490,27698,2024-10-16 12:30:00,measured_data_mpc,0.029,0.0,0.48170182313831217,-0.32639492511682594,0.0,8989.297757586259,optimal_relaxed_modes,0.0012806000013370067,False,,2152.457289482025
1491,27699,2024-10-16 12:45:00,measured_data_mpc,0.029,0.0,0.5189479225386368,0.03388894447433909,0.0,6612.130061678529,optimal_relaxed_modes,0.0015390999906230718,False,,-223.485415836456
1492,27700,2024-10-16 13:00:00,measured_data_mpc,0.083,508.5,0.3791830127105766,-0.3263949251168261,0.0,8995.98347998509,optimal_relaxed_modes,0.0010775999980978668,False,,2152.4572894820258
1493,27701,2024-10-16 13:15:00,measured_data_mpc,0.029,0.0,0.18949414681114346,-0.3263949251168261,0.0,8999.795032689439,optimal_relaxed_modes,0.0011440000089351088,False,,2152.4572894820258
1494,27702,2024-10-16 13:30:00,measured_data_mpc,0.029,0.0,0.20863637543391111,-0.3263949251168261,0.0,9001.41550665838,optimal_relaxed_modes,0.001642199989873916,False,,2152.4572894820258
1495,27703,2024-10-16 13:45:00,measured_data_mpc,0.029,0.0,0.2629260743087208,-0.32639492511682583,0.0,9002.120821620643,optimal_relaxed_modes,0.0013052999856881797,False,,2152.457289482024
1496,27704,2024-10-16 14:00:00,measured_data_mpc,0.083,279.6,0.2951135568255253,-0.3263949251168261,0.0,9008.295963383662,optimal_relaxed_modes,0.0019152000022586435,False,,2152.4572894820258
1497,27705,2024-10-16 14:15:00,measured_data_mpc,0.029,0.0,0.3458915595004578,-0.3263949251168261,0.0,9011.054815191888,optimal_relaxed_modes,0.0012485999905038625,False,,2152.4572894820258
1498,27706,2024-10-16 14:30:00,measured_data_mpc,0.029,0.0,0.39298625136442744,-0.32639492511682594,0.0,9012.036496982302,optimal_relaxed_modes,0.001135800004703924,False,,2152.457289482025
1499,27707,2024-10-16 14:45:00,measured_data_mpc,0.029,0.0,0.43666541524213237,-0.32639492511682594,0.0,9012.275588468838,optimal_relaxed_modes,0.001457399979699403,False,,2152.457289482025
1500,27708,2024-10-16 15:00:00,measured_data_mpc,0.083,153.6,0.47717729431472444,0.3722314431771236,0.0,4393.390340153243,optimal_relaxed_modes,0.0015449000056833029,False,,-2454.7326615272505
1501,27709,2024-10-16 15:15:00,measured_data_mpc,0.029,0.0,0.3395072758032615,-0.3263949251168261,0.0,8995.153054673945,optimal_relaxed_modes,0.001665899995714426,False,,2152.4572894820258
1502,27710,2024-10-16 15:30:00,measured_data_mpc,0.029,0.0,0.16109850040792437,-0.32639492511682594,0.0,8992.99695278623,optimal_relaxed_modes,0.0012402000138536096,False,,2152.457289482025
1503,27711,2024-10-16 15:45:00,measured_data_mpc,0.029,0.0,0.18163766883584687,-0.3263949251168261,0.0,8992.178116355462,optimal_relaxed_modes,0.0013850000104866922,False,,2152.4572894820258
1504,27712,2024-10-16 16:00:00,measured_data_mpc,0.083,196.44,0.23969283613820883,-0.32639492511682583,0.0,8997.738541316103,optimal_relaxed_modes,0.001493299991125241,False,,2152.457289482024
1505,27713,2024-10-16 16:15:00,measured_data_mpc,0.029,0.0,0.2729019201998629,-0.32639492511682583,0.0,9000.29217570346,optimal_relaxed_modes,0.0017835999897215515,False,,2152.457289482024
1506,27714,2024-10-16 16:30:00,measured_data_mpc,0.029,0.0,0.32529151632051256,-0.32639492511682594,0.0,9001.237990927631,optimal_relaxed_modes,0.001885200006654486,False,,2152.457289482025
1507,27715,2024-10-16 16:45:00,measured_data_mpc,0.029,0.0,0.37388076482858384,-0.32639492511682594,0.0,9001.500051222016,optimal_relaxed_modes,0.0011830000148620456,False,,2152.457289482025
1508,27716,2024-10-16 17:00:00,measured_data_mpc,0.15,0.0,0.41894572129436913,0.32200705016899817,0.0,4731.378917945567,optimal_relaxed_modes,0.001330800005234778,False,,-2123.520830333933
1509,27717,2024-10-16 17:15:00,measured_data_mpc,0.029,0.0,0.28140636069215064,-0.32639492511682594,0.0,9009.842492474592,optimal_relaxed_modes,0.0014281999901868403,False,,2152.457289482025
1510,27718,2024-10-16 17:30:00,measured_data_mpc,0.029,0.0,0.09294770781913708,-0.3263949251168261,0.0,9010.567043940562,optimal_relaxed_modes,0.001372799975797534,False,,2152.4572894820258
1511,27719,2024-10-16 17:45:00,measured_data_mpc,0.029,0.0,0.13212161378761908,-0.3263949251168261,0.0,9010.553938011377,optimal_relaxed_modes,0.0011511999764479697,False,,2152.4572894820258
1512,27720,2024-10-16 18:00:00,measured_data_mpc,0.15,0.0,0.19371186064731843,-0.3263949251168261,0.0,8998.436866719658,optimal_relaxed_modes,0.001267499988898635,False,,2152.4572894820258
1513,27721,2024-10-16 18:15:00,measured_data_mpc,0.029,0.0,0.22894282881211084,-0.3263949251168261,0.0,8992.542733575607,optimal_relaxed_modes,0.0011983000149484724,False,,2152.4572894820258
1514,27722,2024-10-16 18:30:00,measured_data_mpc,0.029,0.0,0.28452190260659727,-0.32639492511682583,0.0,8989.911112609563,optimal_relaxed_modes,0.0010848000238183886,False,,2152.457289482024
1515,27723,2024-10-16 18:45:00,measured_data_mpc,0.029,0.0,0.33606894729338926,-0.32639492511682583,0.0,8988.638922374907,optimal_relaxed_modes,0.0017383999947924167,False,,2152.457289482024
1516,27724,2024-10-16 19:00:00,measured_data_mpc,0.18,0.0,0.383876630277051,-0.3263949251168261,0.0,8994.00456420043,optimal_relaxed_modes,0.00150680000660941,False,,2152.4572894820258
