timestamp,it_load_kw,base_facility_kw,chiller_cooling_kw,chiller_electricity_kw
2025-05-20 14:30:00,7701.437905913747,9972.50523558619,6844.5637854065135,2271.0673296724426
2025-05-20 14:45:00,7701.728216285377,9972.17973371559,6844.118896604808,2270.451517430213
2025-05-20 15:00:00,7687.794629360795,9978.484921513504,6856.582751119437,2290.6902921527085
2025-05-20 15:15:00,7683.888976872911,9994.528785092938,6862.512948891044,2310.6398082200267
2025-05-20 15:30:00,7680.397152710604,10010.531806643126,6865.001526211385,2330.1346539325223
2025-05-20 15:45:00,7677.071269182258,10026.907275099227,6866.061120752807,2349.836005916969
2025-05-20 16:00:00,7690.341835266907,10032.180978522636,6860.111977020905,2341.839143255729
2025-05-20 16:15:00,7693.82606375964,10029.040427356196,6863.399818545942,2335.214363596556
2025-05-20 16:30:00,7694.932063845768,10021.118742189512,6859.439369404185,2326.186678343744
2025-05-20 16:45:00,7696.296252920998,10014.119434954806,6857.228639054179,2317.823182033808
2025-05-20 17:00:00,7695.967523498379,10004.977671833713,6847.689040273245,2309.010148335334
2025-05-20 17:15:00,7697.124169664345,9999.063955893553,6843.0723696258965,2301.9397862292085
2025-05-20 17:30:00,7698.546589521716,9994.227743395912,6841.060771286635,2295.681153874196
2025-05-20 17:45:00,7700.1031107358285,9989.838370975003,6840.163921068604,2289.7352602391743
2025-05-20 18:00:00,7695.928771121416,9992.875263843383,6856.801256449562,2296.946492721968
2025-05-20 18:15:00,7695.398217014483,9997.089197655232,6864.466554171483,2301.69098064075
2025-05-20 18:30:00,7694.720391808731,9999.586891557296,6867.411979249567,2304.8664997485644
2025-05-20 18:45:00,7693.918421311935,10001.31608222545,6868.405522689326,2307.3976609135148
2025-05-20 19:00:00,7694.485975087987,9999.268543261933,6860.18196046901,2304.782568173946
2025-05-20 19:15:00,7694.182115766787,9997.613654746276,6856.160623890874,2303.431538979488
2025-05-20 19:30:00,7693.978811851765,9996.809531623569,6854.372286393495,2302.830719771803
2025-05-20 19:45:00,7693.83682225192,9996.378532759994,6853.512050740564,2302.541710508074
2025-05-20 20:00:00,7698.324064157605,9992.562762119504,6845.9626842085445,2294.2386979618987
2025-05-20 20:15:00,7699.9896425207335,9986.745513704853,6842.355951228846,2286.7558711841198
2025-05-20 20:30:00,7701.757394483105,9981.624917633557,6840.799246681785,2279.867523150452
2025-05-20 20:45:00,7703.673580085373,9976.854334523676,6840.095016833946,2273.1807544383028
2025-05-20 21:00:00,7696.83175644909,9978.09247238534,6854.043432128265,2281.26071593625
2025-05-20 21:15:00,7695.685800516306,9983.295646708406,6860.513658027179,2287.6098461921
2025-05-20 21:30:00,7699.624583630892,9992.317667016068,6863.050676556101,2292.693083385176
2025-05-20 21:45:00,7695.616717551751,9996.297404097955,6874.137743100469,2300.6806865462045
2025-05-20 22:00:00,7697.096653068936,9994.256971939974,6862.758172139895,2297.1603188710387
2025-05-20 22:15:00,7696.728763596917,9991.930099148389,6856.905716246552,2295.201335551472
2025-05-20 22:30:00,7696.471908038768,9990.853070975005,6854.4554535150855,2294.381162936237
2025-05-20 22:45:00,7696.311436206597,9990.33023936877,6853.372904996301,2294.0188031621733
2025-05-20 23:00:00,7698.46100315455,9987.374598021795,6846.663172377664,2288.9135948672456
2025-05-20 23:15:00,7699.261236288981,9983.989921762672,6843.514192934518,2284.7286854736903
2025-05-20 23:30:00,7700.155007438851,9981.24241303304,6842.202255922463,2281.087405594189
2025-05-20 23:45:00,7701.134760011393,9978.7667864778,6841.651964175139,2277.632026466407
2025-05-21 00:00:00,7696.958037255808,9981.518415881214,6853.926373056526,2284.560378625405
2025-05-21 00:15:00,7696.1734180762005,9985.854723488455,6859.62674178432,2289.681305412255
2025-05-21 00:30:00,7695.331439451975,9988.91229687292,6861.871154070112,2293.5808574209464
