step,simulation_step,timestamp,soc,tes_avg_temp_c,tes_set_echo,tes_use_avail_echo,tes_source_avail_echo,chiller_avail_echo,tes_use_side_kw,tes_source_side_kw,tes_tank_temp_c,zone_temp_c,outdoor_drybulb_c,outdoor_wetbulb_c,chiller_electricity_kw,chiller_cooling_kw,facility_electricity_kw,purchased_electricity_kw,pv_kw,grid_import_kw,pv_adjusted_cost,price_per_kwh,tes_set_command
8548,8548,2024-03-31 01:00:00,0.37992271254865057,9.975011942115692,1.0,1.0,0.0,1.0,162.7878833526449,0.0,10.013821479083115,25.560397172642315,10.0,8.464411488028654,2012.8877080769007,6694.188666570269,10255.913677301392,10255.913677301392,0.0,10255.913677301392,74.3553741604351,0.029,1.0
8549,8549,2024-03-31 01:15:00,0.37503293278757277,10.001074468242237,1.0,1.0,0.0,1.0,157.55655291111356,0.0,10.038668600596692,25.563436584853385,10.0,8.464411488028654,2014.538874943527,6699.67989317016,10257.598822482081,10257.598822482083,0.0,10257.598822482081,74.3675914629951,0.029,1.0
8550,8550,2024-03-31 01:30:00,0.37029627978221347,10.026320828760802,0.8414574610834898,1.0,0.0,1.0,152.48935522941602,0.0,10.062737543902788,25.566396250229094,10.0,8.464411488028654,2016.13860043406,6705.000043025206,10259.231232889875,10259.231232889877,0.0,10259.231232889875,74.3794264384516,0.029,0.8414574610834898
8551,8551,2024-03-31 01:45:00,0.3657079760255515,10.05077648778381,0.6822555188843057,1.0,0.0,1.0,147.58149309476642,0.0,10.086052763952978,25.569277851109874,10.0,8.464411488028654,2017.6894306627014,6710.157583656354,10260.813702132384,10260.813702132386,0.0,10260.813702132384,74.39089934045978,0.029,0.6822555188843057
8552,8552,2024-03-31 02:00:00,0.3612633638560154,10.074466270647438,0.5280353053602299,1.0,0.0,1.0,142.79738650812183,0.0,10.108633257120315,25.572068213301225,9.85,8.171770088055451,2019.1274811497099,6714.9400567339435,10262.270140805063,10262.270140805067,0.0,10262.270140805063,74.40145852083671,0.029,0.5280353053602299
8553,8553,2024-03-31 02:15:00,0.3569583702878911,10.09741188636554,0.3786516301017671,1.0,0.0,1.0,138.1519498997761,0.0,10.130500308295899,25.574777405726394,9.7,7.880418846771129,2020.4941928252902,6719.4852808775595,10263.649924528929,10263.649924528929,0.0,10263.649924528929,74.41146195283474,0.029,0.3786516301017671
8554,8554,2024-03-31 02:30:00,0.35278921528105456,10.11963348255198,0.23397320313095143,1.0,0.0,1.0,133.648899641983,0.0,10.151675773434636,25.57740912249365,9.55,7.590382681677831,2021.8082137441609,6723.855273255895,10264.975145906263,10264.975145906263,0.0,10264.975145906263,74.4210698078204,0.029,0.23397320313095143
8555,8555,2024-03-31 02:45:00,0.3487518515247801,10.141152631372922,0.0938609202526564,1.0,0.0,1.0,129.28679313003258,0.0,10.172181287783694,25.579966026257722,9.4,7.301684084783645,2023.0773918966102,6728.076133649593,10266.254516660687,10266.254516660687,0.0,10266.254516660687,74.43034524578998,0.029,0.0938609202526564
8556,8556,2024-03-31 03:00:00,0.3448421992950424,10.161991077757424,-0.04182367913478487,1.0,1.0,1.0,333.24169332409974,-1457.512521700265,10.00033616930299,25.574929237922134,9.3,7.33657164937623,2412.990888960446,8024.797506885676,10693.700944064089,10693.700944064089,0.0,10693.700944064089,77.52933184446465,0.029,-0.04182367913478487
8557,8557,2024-03-31 03:15:00,0.3593513010815778,10.08465756523519,0.46183778357130134,1.0,1.0,1.0,356.37919360714693,-1386.4826361696935,9.842958612654625,25.55976270953282,9.2,7.370249508225491,2379.2272705914147,7912.511048718411,10659.889268270099,10659.889268270099,0.0,10659.889268270099,77.28419719495822,0.029,0.46183778357130134
8558,8558,2024-03-31 03:30:00,0.39020993261928943,9.920181059139187,1.0,1.0,0.0,1.0,189.6952828740251,0.0,9.872742339791007,25.54881635505019,9.1,7.402725446241777,1997.7383730958497,6643.807064988968,10240.73315930726,10240.733159307258,0.0,10240.73315930726,74.24531540497763,0.029,1.0
8559,8559,2024-03-31 03:45:00,0.4018871815954092,9.857941322096469,1.0,1.0,0.0,1.0,186.4688777105029,0.0,9.902029624358656,25.547489880739363,9.0,7.434020169704089,2005.7530979194169,6670.461348714939,10248.630333784575,10248.630333784575,0.0,10248.630333784575,74.30256991993816,0.029,1.0
8560,8560,2024-03-31 04:00:00,0.3963460949691596,9.88747531381438,1.0,1.0,0.0,1.0,180.23455561736705,0.0,9.930359391751947,25.549702101336308,9.0,7.434020169704089,2007.0802450667982,6674.874994522015,10249.945565826623,10249.945565826623,0.0,10249.945565826623,74.31210535224302,0.029,1.0
8561,8561,2024-03-31 04:15:00,0.3909416661746345,9.916280919289198,1.0,1.0,0.0,1.0,174.389318663593,0.0,9.95779150300051,25.55276855671463,9.0,7.434020169704089,2008.7604004723069,6680.46262726899,10251.649256758601,10251.649256758601,0.0,10251.649256758601,74.32445711149987,0.029,1.0
8562,8562,2024-03-31 04:30:00,0.3857112343935863,9.944159120682185,1.0,1.0,0.0,1.0,168.7784778937375,0.0,9.984361968812765,25.555987181771624,9.0,7.434020169704089,2010.4923373245406,6686.22246772155,10253.413722907746,10253.413722907746,0.0,10253.413722907746,74.33724949108117,0.029,1.0
8563,8563,2024-03-31 04:45:00,0.3806458196781847,9.971157781115275,1.0,1.0,0.0,1.0,163.35710547985354,0.0,10.010099878072156,25.559167572057014,9.0,7.434020169704089,2012.1980247160054,6691.895011281153,10255.153481599657,10255.15348159966,0.0,10255.153481599657,74.34986274159752,0.029,1.0
8564,8564,2024-03-31 05:00:00,0.3757393190858906,9.997309429272203,1.0,1.0,0.0,1.0,158.06987661231048,0.0,10.0350258307003,25.562221670050114,8.7,7.090316126486688,2013.7734066730745,6697.134202717522,10256.748394527458,10256.748394527458,0.0,10256.748394527458,74.36142586032408,0.029,1.0
8565,8565,2024-03-31 05:15:00,0.3709870762243034,10.022638883724463,0.8664509365182858,1.0,0.0,1.0,152.93059179915588,0.0,10.059162544406156,25.5651492109784,8.4,6.7480333633814125,2015.2583110730752,6702.072496177977,10258.24668269704,10258.246682697041,0.0,10258.24668269704,74.37228844955354,0.029,0.8664509365182858
8566,8566,2024-03-31 05:30:00,0.3663850263096551,10.047167809769538,0.7067843511974066,1.0,0.0,1.0,147.94185573783102,0.0,10.082533123892098,25.56794666252255,8.1,6.407174145296642,2016.669994391765,6706.767280906821,10259.670579903488,10259.670579903488,0.0,10259.670579903488,74.38261170430029,0.029,0.7067843511974066
8567,8567,2024-03-31 05:45:00,0.3619288706009633,10.070919119696866,0.5521377908821297,1.0,0.0,1.0,143.10762015813967,0.0,10.105161280933558,25.5706180210961,7.8,6.0677354337949145,2018.0284743726527,6711.285129197778,10261.038994383796,10261.0389943838,0.0,10261.038994383796,74.39253270928252,0.029,0.5521377908821297
8568,8568,2024-03-31 06:00:00,0.35761421696087514,10.093916223598535,0.40235247566417154,1.0,0.0,1.0,138.49206655717188,0.0,10.12708057583321,25.57321597738976,7.875,6.317933234196993,2019.4830594540763,6716.122590784708,10262.526282630939,10262.526282630939,22.56,10239.96628263094,74.23975554907432,0.029,0.40235247566417154
8569,8569,2024-03-31 06:15:00,0.3534356871378192,10.116187787555424,-0.7719206082876215,1.0,1.0,1.0,339.75215846360993,-1439.0401141237905,9.959073649571643,25.56830100749021,7.949999999999999,6.568633864061529,2405.061105697418,7998.425710269939,10685.655847750542,10685.655847750546,0.0,10685.655847750542,77.47100489619143,0.029,-0.7719206082876215
8570,8570,2024-03-31 06:30:00,0.3674462063509789,10.041511720149282,-0.77193346744292,0.0,1.0,1.0,0.0,-1527.2193064779353,9.725427398586321,25.30033118392281,8.024999999999999,6.819812784176557,2541.5243580595725,8622.513993992176,10822.112772631675,10822.112772631675,0.0,10822.112772631675,78.46031760157965,0.029,-0.77193346744292
8571,8571,2024-03-31 06:45:00,0.40510598418032684,9.840785104318858,0.274083331286905,1.0,1.0,1.0,379.93463568724064,-1291.946252628623,9.586183311320353,25.42811337208062,8.1,7.071455614090993,2295.634521707144,7634.509633168429,10573.333673441633,10573.333673441633,0.0,10573.333673441633,76.65666913245185,0.029,0.274083331286905
8572,8572,2024-03-31 07:00:00,0.44005478570447437,9.654507992195152,1.0,1.0,0.0,1.0,236.5416997382459,0.0,9.623156247051245,25.489815983679872,8.075,7.0474116118439945,1969.364871039716,6549.446323884069,10211.043432616063,10211.043432616063,180.24,10030.803432616063,72.72332488646646,0.029,1.0
8573,8573,2024-03-31 07:15:00,0.4493841365282052,9.604782552304666,0.03432071719395571,1.0,0.0,1.0,235.83569166116564,0.0,9.660022454093559,25.5084740831091,8.05,7.023362284298296,1986.3791014251713,6606.0299414200645,10228.632806787853,10228.632806787855,0.0,10228.632806787853,74.15758784921194,0.029,0.03432071719395571
8574,8574,2024-03-31 07:30:00,0.44245744872037635,9.641701798320394,-0.20483339993142302,1.0,1.0,1.0,409.2726238715041,-1247.8022175899903,9.532066709680564,25.510752157458228,8.025,6.999316610507029,2327.3890359079546,7740.114485452315,10607.340034489831,10607.340034489833,0.0,10607.340034489831,76.90321525005128,0.029,-0.20483339993142302
8575,8575,2024-03-31 07:45:00,0.4512472049112516,9.59485239782303,0.10148796939216238,1.0,1.0,1.0,425.0753435896664,-1194.792513132317,9.414678941679151,25.501758799048005,8.0,6.975274041901643,2299.182545134927,7646.309167799044,10579.153436396928,10579.153436396928,0.0,10579.153436396928,76.69886241387773,0.029,0.10148796939216238
8576,8576,2024-03-31 08:00:00,0.474244069277376,9.472279110751586,1.0,1.0,0.0,1.0,275.8839400273768,0.0,9.457695171969238,25.495619238563755,8.2,6.845037473658427,1967.6413948752775,6543.714620838342,10209.999426563885,10209.999426563885,355.02,9854.979426563885,369.5617284961457,0.15,1.0
8577,8577,2024-03-31 08:15:00,0.48099094521421837,9.436318262008216,1.0,1.0,0.0,1.0,270.90348605831434,0.0,9.499945958393663,25.49754332960701,8.4,6.7074265784500655,1978.535271676832,6579.943997334289,10220.810984809717,10220.810984809717,0.0,10220.810984809717,74.10087963987046,0.029,1.0
8578,8578,2024-03-31 08:30:00,0.47299260114736236,9.478949435884559,0.8533452122660622,1.0,0.0,1.0,262.0803423102062,0.0,9.540842163288831,25.50244629933522,8.600000000000001,6.562233841059921,1980.8204511556944,6587.543737005358,10223.102477200726,10223.102477200728,0.0,10223.102477200726,74.11749295970526,0.029,0.8533452122660622
8579,8579,2024-03-31 08:45:00,0.46519347090102414,9.520518800097541,0.583748113731021,1.0,0.0,1.0,253.700742494109,0.0,9.580451953560564,25.508036843695198,8.8,6.409232131999855,1983.3758016988734,6596.0419749232615,10225.694492591725,10225.694492591727,0.0,10225.694492591725,74.13628507129,0.029,0.583748113731021
8580,8580,2024-03-31 09:00:00,0.45764204988131474,9.560767874132592,1.0,1.0,0.0,1.0,245.69405100330707,0.0,9.618832564041266,25.513747533767102,9.350000000000001,6.796506524275237,1986.084308720673,6605.049559864988,10228.466903505425,10228.466903505425,570.42,9658.046903505425,362.1767588814534,0.15,1.0
8581,8581,2024-03-31 09:15:00,0.45032658057854785,9.59975932551634,0.0635984304554305,1.0,0.0,1.0,237.97954742592526,0.0,9.656028824271543,25.51939043608019,9.9,7.178034848100841,1988.8019047696716,6614.087371859429,10231.257863588153,10231.257863588155,0.0,10231.257863588153,74.17661951101411,0.029,0.0635984304554305
8582,8582,2024-03-31 09:30:00,0.44323749557244363,9.637544148598876,-0.1812818178627711,1.0,1.0,1.0,410.53783435415636,-1246.189576602195,9.528515414644577,25.51848979268317,10.45,7.553709670600745,2328.1594029541993,7742.676467588418,10608.196200153337,10608.196200153341,0.0,10608.196200153337,76.9094224511117,0.029,-0.1812818178627711
8583,8583,2024-03-31 09:45:00,0.4519542107151779,9.591084056888102,0.12251822097409948,1.0,1.0,1.0,426.1542834522761,-1193.3572606660052,9.411513981257615,25.50878730582228,11.0,7.923427526102786,2299.768763899964,7648.25873458178,10579.81547447748,10579.81547447748,0.0,10579.81547447748,76.70366218996173,0.029,0.12251822097409948
8584,8584,2024-03-31 10:00:00,0.47487343664149145,9.46892458270085,1.0,1.0,0.0,1.0,277.09814922677884,0.0,9.454716859704678,25.502532305385817,11.5,8.174142317399538,1968.654431692524,6547.083641153594,10211.104516739868,10211.104516739872,1150.86,9060.244516739867,339.759169377745,0.15,1.0
8585,8585,2024-03-31 10:15:00,0.48156713040340565,9.433247194949848,1.0,1.0,0.0,1.0,272.1589467093425,0.0,9.497160616413503,25.504432587771678,12.0,8.416037384354121,1979.7301704494957,6583.917829450987,10222.120181777751,10222.120181777751,0.0,10222.120181777751,74.11037131788869,0.029,1.0
8586,8586,2024-03-31 10:30:00,0.47353317123217664,9.476068197332498,1.0,1.0,0.0,1.0,263.3631780811692,0.0,9.538253988927,25.509274073501015,12.5,8.648869342334425,1982.1706943539907,6592.0341925230105,10224.591342905844,10224.591342905846,0.0,10224.591342905844,74.12828723606737,0.029,1.0
8587,8587,2024-03-31 10:45:00,0.46569744028109056,9.517832643301787,1.0,1.0,0.0,1.0,255.0069115119846,0.0,9.578064522472566,25.514743287932436,13.0,8.872386313147194,1984.8748193904798,6601.027204452896,10227.355881893072,10227.355881893072,0.0,10227.355881893072,74.14833014372478,0.029,1.0
8588,8588,2024-03-31 11:00:00,0.4581086897389116,9.558280683691601,1.0,1.0,0.0,1.0,246.9155204764024,0.0,9.616632875953686,25.52020363594827,13.2,8.783358074645097,1987.5026526348415,6609.766495498021,10230.035543337126,10230.03554333713,934.86,9295.175543337125,192.87489252424535,0.083,1.0
8589,8589,2024-03-31 11:15:00,0.45075678450994594,9.597466338561988,1.0,1.0,0.0,1.0,239.07352944530996,0.0,9.653997308576265,25.525515387841036,13.4,8.688707478458412,1990.041470181496,6618.209750220632,10232.621819876274,10232.621819876276,0.0,10232.621819876274,74.186508194103,0.029,1.0
8590,8590,2024-03-31 11:30:00,0.4436343227674371,9.63542905964956,1.0,1.0,0.0,1.0,231.47443399184687,0.0,9.690195078765038,25.530638308375746,13.600000000000001,8.588294003065133,1992.4965867761252,6626.374643680375,10235.122252390285,10235.122252390287,0.0,10235.122252390285,74.20463632982957,0.029,1.0
8591,8591,2024-03-31 11:45:00,0.43673422087835584,9.672206602718363,1.0,1.0,0.0,1.0,224.1106511549431,0.0,9.72526228119609,25.535561135978675,13.8,8.481957125691702,1994.870419285839,6634.269213565769,10237.539378482476,10237.539378482476,0.0,10237.539378482476,74.22216049399795,0.029,1.0
8592,8592,2024-03-31 12:00:00,0.43004959835452533,9.70783564077038,1.0,1.0,0.0,1.0,217.03311639079052,0.0,9.7592428261608,25.540303581870326,14.100000000000001,8.917716507429542,1997.2901847585103,6642.316541063432,10240.025737800159,10240.025737800159,1405.02,8835.005737800158,64.05379159905115,0.029,1.0
8593,8593,2024-03-31 12:15:00,0.4235729455667133,9.742356200129418,-0.7705490767490182,1.0,1.0,1.0,395.8473184834684,-1288.4767196078178,9.622979492729304,25.538229059548385,14.4,9.35715845368642,2346.768503976819,7804.564089367229,10627.088326912524,10627.088326912524,0.0,10627.088326912524,77.0463903701158,0.029,-0.7705490767490182
8594,8594,2024-03-31 12:30:00,0.4334255971490251,9.689841567195696,-0.5249224460935584,0.0,1.0,1.0,0.0,-1370.715475005651,9.413385252387538,25.299007295302108,14.7,9.800232091569237,2540.018317695158,8447.248083918554,10820.402448615683,10820.402448615683,0.0,10820.402448615683,78.44791775246371,0.029,-0.5249224460935584
8595,8595,2024-03-31 12:45:00,0.465878457075486,9.51686782378766,0.6031787820695083,1.0,1.0,1.0,428.90284569572975,-1162.363325684824,9.301560405269065,25.41514765984793,15.0,10.246871005791348,2249.1825689008942,7480.026034919057,10527.001939058471,10527.001939058471,0.0,10527.001939058471,76.32076405817392,0.029,0.6031787820695083
8596,8596,2024-03-31 13:00:00,0.4959791840120502,9.356430949215772,1.0,1.0,0.0,1.0,295.80435799553953,0.0,9.347631605532493,25.472322281943224,15.5,10.581738342586421,1953.5952731605348,6497.001936164079,10073.696418811205,10073.696418811205,1115.16,8958.536418811205,185.88963069033252,0.083,1.0
8597,8597,2024-03-31 13:15:00,0.5019256045019749,9.324736528004474,1.0,1.0,0.0,1.0,293.6285735579896,0.0,9.393370324965952,25.49064623255585,16.0,10.913012962026666,1972.024701440965,6558.292026729584,10060.499050390894,10060.499050390894,0.0,10060.499050390894,72.93861811533398,0.029,1.0
8598,8598,2024-03-31 13:30:00,0.4933132318936602,9.370640474006791,1.0,1.0,0.0,1.0,285.0386850402072,0.0,9.43779097095428,25.499760880978886,16.5,11.240658584439897,1976.558419562401,6573.3696509528145,10043.82886182237,10043.82886182237,0.0,10043.82886182237,72.81775924821218,0.029,1.0
8599,8599,2024-03-31 13:45:00,0.4848562595345475,9.415716136680862,1.0,1.0,0.0,1.0,276.2437912533065,0.0,9.480861687730824,25.506304394522232,17.0,11.564623202854474,1979.9922353212462,6584.7893692230955,10026.63719579902,10026.63719579902,0.0,10026.63719579902,72.6931196695429,0.029,1.0
8600,8600,2024-03-31 14:00:00,0.4766495870843845,9.45945770084023,1.0,1.0,0.0,1.0,267.49875941209007,0.0,9.522590005459033,25.511899920209313,16.9,11.424468307474013,1982.8557776289836,6594.3125494709475,10085.114654103818,10085.11465410382,422.28,9662.834654103817,200.5038190726542,0.083,1.0
8601,8601,2024-03-31 14:15:00,0.4686954739557467,9.50185312381587,0.6973215951751867,1.0,0.0,1.0,258.97716671102694,0.0,9.563010154745552,25.517086889218557,16.8,11.284739162671622,1985.5244124948038,6603.187533009424,10101.04458239754,10101.044582397544,0.0,10101.04458239754,73.23257322238217,0.029,0.6973215951751867
8602,8602,2024-03-31 14:30:00,0.4609899873482374,9.542923367433895,0.4316673689382686,1.0,0.0,1.0,250.70986083538682,0.0,9.602161123645303,25.52201830191947,16.700000000000003,11.14544448381628,1988.0813470639966,6611.691038865996,10115.427503981793,10115.427503981797,0.0,10115.427503981793,73.336849403868,0.029,0.4316673689382686
8603,8603,2024-03-31 14:45:00,0.4535262559967429,9.58270505553736,0.174421110652219,1.0,0.0,1.0,242.69684032957502,0.0,9.640081909897827,25.52673384515381,16.6,11.00657644189767,1990.5461896442962,6619.888277688467,10129.905462411964,10129.905462411964,0.0,10129.905462411964,73.44181460248674,0.029,0.174421110652219
8604,8604,2024-03-31 15:00:00,0.44629696415489367,9.621237181054417,1.0,1.0,0.0,1.0,234.99119958362854,0.0,9.676819660231851,25.53129977362688,16.950000000000003,11.132347611564027,1993.0521336614277,6628.222206089555,10096.689437213845,10096.689437213845,186.36,9910.329437213844,205.6393358221873,0.083,1.0
8605,8605,2024-03-31 15:15:00,0.4392940260644957,9.658562841076238,-0.32305645475761374,1.0,1.0,1.0,408.6725745810259,-1254.744485443317,9.547706274390249,25.52923424673625,17.3,11.252843388960539,2334.247888204301,7762.924725250418,10604.60105126054,10604.60105126054,0.0,10604.60105126054,76.88335762163892,0.029,-0.32305645475761374
8606,8606,2024-03-31 15:30:00,0.4482063796422971,9.611059996506556,-0.011735590945772048,0.0,1.0,1.0,0.0,-1335.659383096618,9.343498636866908,25.295893045897845,17.65,11.367957793435668,2528.0580093338476,8407.472114121676,10808.51167228273,10808.51167228273,0.0,10808.51167228273,78.3617096240498,0.029,-0.011735590945772048
8607,8607,2024-03-31 15:45:00,0.47948936307133083,9.444321694829807,1.0,1.0,1.0,1.0,439.92662343339,-1133.3393051689557,9.237822728491468,25.408820583248822,18.0,11.477565351319049,2238.89663256765,7445.818464297618,10477.104472009392,10477.104472009392,0.0,10477.104472009392,75.9590074220681,0.029,1.0
8608,8608,2024-03-31 16:00:00,0.5085035467349223,9.289676095902864,1.0,1.0,0.0,1.0,308.99297388529055,0.0,9.285918300838215,25.46434758893055,18.0,11.377465019008637,1949.8838980683772,6484.659148744979,10046.446602884316,10046.446602884316,76.74,9969.706602884316,206.87141200984956,0.083,1.0
8609,8609,2024-03-31 16:15:00,0.5136928308696496,9.262017211464768,1.0,1.0,0.0,1.0,306.3365388315941,0.0,9.333607584549108,25.482041699873857,18.0,11.277021930523286,1968.2996151061893,6545.903640321247,10072.300427006548,10072.300427006548,0.0,10072.300427006548,73.02417809579748,0.029,1.0
8610,8610,2024-03-31 16:30:00,0.5047076171573918,9.309908400551102,1.0,1.0,0.0,1.0,297.20341520077915,0.0,9.379895451964902,25.490771368973547,18.0,11.17623418483171,1972.6488453251245,6560.367719724721,10086.690803323925,10086.690803323929,0.0,10086.690803323925,73.12850832409846,0.029,1.0
8611,8611,2024-03-31 16:45:00,0.4958925512375381,9.356892701903922,1.0,1.0,0.0,1.0,287.896245180345,0.0,9.424754803848078,25.496989354357225,18.0,11.07510414672402,1975.9226258261137,6571.255214461075,10099.284931239134,10099.284931239137,0.0,10099.284931239134,73.21981575148372,0.029,1.0
8612,8612,2024-03-31 17:00:00,0.48734297285881517,9.402461954662515,1.0,1.0,0.0,1.0,278.7182084042191,0.0,9.468205329256595,25.50229493769934,17.675,10.792218073309567,1978.7563422782114,6580.679203927447,10145.347995676566,10145.347995676568,10.5,10134.847995676566,380.0567998378712,0.15,1.0
8613,8613,2024-03-31 17:15:00,0.47905955038503123,9.446612596447784,1.0,1.0,0.0,1.0,269.78598696871563,0.0,9.510284689515817,25.50718862716557,17.35,10.510018952126234,1981.4097013851124,6589.503385420774,10173.921656488845,10173.921656488845,0.0,10173.921656488845,73.76093200954413,0.029,1.0
8614,8614,2024-03-31 17:30:00,0.471036893570269,9.489373357270466,0.7830789052648727,1.0,0.0,1.0,261.1214579617218,0.0,9.55103392530956,25.511820127418396,17.025,10.228491151705713,1983.9484198091861,6597.946310494961,10202.62906584483,10202.629065844832,0.0,10202.62906584483,73.96906072737502,0.029,0.7830789052648727
8615,8615,2024-03-31 17:45:00,0.46326761755268586,9.530783598444184,0.5157045176015828,1.0,0.0,1.0,252.7237507884226,0.0,9.59049395406617,25.516230155729996,16.7,9.94761938981533,1986.3912752346516,6606.070427422897,10229.007252434201,10229.007252434203,0.0,10229.007252434201,74.16030258014796,0.029,0.5157045176015828
8616,8616,2024-03-31 18:00:00,0.4557440340242789,9.570884298650594,1.0,1.0,0.0,1.0,244.62518343010498,0.0,9.628710654791302,25.520405591575784,15.974999999999998,9.905284265873302,1988.8279845579407,6614.1741044786195,10211.651005328566,10211.65100532857,0.0,10211.651005328566,382.9369126998212,0.15,1.0
8617,8617,2024-03-31 18:15:00,0.44845799789086266,9.609718871241702,-0.0014749073905738139,1.0,0.0,1.0,236.77459464493555,0.0,9.665722059997199,25.524359746186605,15.25,9.825575587961364,1991.1720454826757,6621.96966406853,10225.907291062984,10225.907291062984,0.0,10225.907291062984,74.13782786020664,0.029,-0.0014749073905738139
8618,8618,2024-03-31 18:30:00,0.4414016420178452,9.647329248044885,-0.24418930714024362,0.0,1.0,1.0,0.0,-1391.1463464051315,9.452987648267118,25.290550216109164,14.525000000000002,9.710686547828026,2541.5243580595725,8495.032076947113,10821.808749127284,10821.808749127284,0.0,10821.808749127284,78.4581134311728,0.029,-0.24418930714024362
8619,8619,2024-03-31 18:45:00,0.45815748436994186,9.55802060830821,0.3396008621597131,1.0,1.0,1.0,422.23255368074933,-1178.7956540435346,9.337615096525507,25.410732544142586,13.8,9.562620710255535,2254.1048448130214,7496.395871891321,10531.83435965846,10531.83435965846,0.0,10531.83435965846,76.35579910752384,0.029,0.3396008621597131
8620,8620,2024-03-31 19:00:00,0.4888880981475745,9.394226436873428,1.0,1.0,0.0,1.0,287.8739479784318,0.0,9.382468685072087,25.468395755231683,13.675,9.509239262685863,1954.6881768763485,6500.636566967723,10196.2844086642,10196.2844086642,0.0,10196.2844086642,458.832798389889,0.18,1.0
8621,8621,2024-03-31 19:15:00,0.49527604132416514,9.3601786997422,1.0,1.0,0.0,1.0,285.80270992759534,0.0,9.427005858049167,25.48610711647215,13.55,9.455255430394777,1972.7309298214918,6560.640705198813,10214.86617500213,10214.86617500213,0.0,10214.86617500213,74.05777976876544,0.029,1.0
8622,8622,2024-03-31 19:30:00,0.4868905974401615,9.40487311564394,1.0,1.0,0.0,1.0,277.3457777253694,0.0,9.470245321848582,25.494418724247815,13.425,9.400670393530186,1976.9466874082354,6574.660899442608,10219.267406671694,10219.267406671694,0.0,10219.267406671694,74.08968869836978,0.029,1.0
8623,8623,2024-03-31 19:45:00,0.47865713394178766,9.448757476090272,1.0,1.0,0.0,1.0,268.6713324908901,0.0,9.512153294528861,25.50017011749931,13.3,9.345489749250026,1980.0459955482781,6584.968157687581,10222.452078109338,10222.452078109338,0.0,10222.452078109338,74.1127775662927,0.029,1.0
8624,8624,2024-03-31 20:00:00,0.4706703314582301,9.491327133327633,1.0,1.0,0.0,1.0,260.1437834832376,0.0,9.552752194840178,25.505098817419334,13.175,9.290439508244093,1982.7919890215974,6594.100409980549,10225.256940065856,10225.256940065856,0.0,10225.256940065856,460.1365623029635,0.18,1.0
8625,8625,2024-03-31 20:15:00,0.46293122379352364,9.532576577180519,0.5028897629126515,1.0,0.0,1.0,251.84927129990703,0.0,9.59207773251944,25.50971187041842,13.05,9.234779203634819,1985.3803622299574,6602.708470195101,10227.896132165395,10227.896132165395,0.0,10227.896132165395,74.15224695819911,0.029,0.5028897629126515
8626,8626,2024-03-31 20:30:00,0.4554343503877946,9.572534912433055,0.244680029677462,1.0,0.0,1.0,243.80631516525028,0.0,9.630168483277572,25.51415902781421,12.925,9.178513854204468,1987.8686790532067,6610.9837764678705,10230.431808396717,10230.431808396717,0.0,10230.431808396717,74.1706306108762,0.029,0.244680029677462
8627,8627,2024-03-31 20:45:00,0.4481727409845884,9.611239290552144,-0.0053763898734632675,1.0,0.0,1.0,236.01441575265466,0.0,9.667062955294561,25.51847905870285,12.8,9.121644224789938,1990.2752728217772,6618.987299300247,10232.883678915634,10232.883678915634,0.0,10232.883678915634,74.18840667213836,0.029,-0.0053763898734632675
8628,8628,2024-03-31 21:00:00,0.44113916448807117,9.64872825327858,1.0,1.0,0.0,1.0,228.47259848288562,0.0,9.702799510567344,25.52267607854118,12.600000000000001,9.124388614565177,1992.6173410937567,6626.776231996148,10235.272519781203,10235.272519781205,0.0,10235.272519781203,383.8227194917951,0.15,1.0
8629,8629,2024-03-31 21:15:00,0.4343264098956481,9.685040235256196,-0.4893713246210322,1.0,1.0,1.0,403.73647200303225,-1265.3472442596897,9.571299471310784,25.52024743178663,12.4,9.123515006914978,2336.283264543889,7769.6937035545725,10616.492653486781,10616.492653486781,0.0,10616.492653486781,76.96957173777916,0.029,-0.4893713246210322
8630,8630,2024-03-31 21:30:00,0.44356017223036387,9.63582428201216,-0.16751412109268454,0.0,1.0,1.0,0.0,-1346.6468023850819,9.365403064624466,25.28508074704358,12.2,9.119097857440172,2530.2478206196506,8414.754691203612,10810.481901786861,10810.481901786863,0.0,10810.481901786861,78.37599378795476,0.029,-0.16751412109268454
8631,8631,2024-03-31 21:45:00,0.4752232806326439,9.467059914228008,0.9326893610084118,1.0,1.0,1.0,435.496507967026,-1142.4042249641607,9.257654788251013,25.398670931908487,12.0,9.111204359178188,2240.035275604046,7449.605208724008,10517.702651883337,10517.702651883335,0.0,10517.702651883337,76.2533442261542,0.029,0.9326893610084118
8632,8632,2024-03-31 22:00:00,0.5045919267464536,9.310525030441402,1.0,1.0,0.0,1.0,303.8460791409961,0.0,9.304959937842199,25.45436044081773,11.75,9.055045357780527,1948.805864118928,6481.073969791566,10190.27812615145,10190.27812615145,0.0,10190.27812615145,211.4482711176426,0.083,1.0
8633,8633,2024-03-31 22:15:00,0.5100465949182799,9.281451649085568,1.0,1.0,0.0,1.0,301.3063418463025,0.0,9.351876710124433,25.47209291709728,11.5,8.994842490568521,1967.0750736301634,6541.831226526048,10209.06790337366,10209.06790337366,0.0,10209.06790337366,74.01574229945903,0.029,1.0
