step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,tes_set_before_safety,safety_override,safety_reason,q_tes_net_kw_th
164,164,2024-01-02 17:00:00,mpc,0.158,0.0,0.9400119282061327,0.8462080929357882,0.0,0.0,optimal_relaxed_modes,0.0014736000448465347,False,,0.8462080929357882,False,,-3807.936418211047
165,165,2024-01-02 17:15:00,mpc,0.029,0.0,0.9302683894405035,0.761222869823339,0.0,0.0,optimal_relaxed_modes,0.0013176000211387873,False,,0.761222869823339,False,,-3425.5029142050253
166,166,2024-01-02 17:30:00,mpc,0.029,0.0,0.9218425642043049,0.6642714133779791,0.0,0.0,optimal_relaxed_modes,0.0013632000191137195,False,,0.6642714133779791,False,,-2989.221360200906
167,167,2024-01-02 17:45:00,mpc,0.029,0.0,0.9149728134957593,0.5633339046508625,0.0,0.0,optimal_relaxed_modes,0.0012504999758675694,False,,0.5633339046508625,False,,-2535.002570928881
168,168,2024-01-02 18:00:00,mpc,0.158,0.0,0.9096886991696874,0.44467630208033865,0.0,0.0,optimal_relaxed_modes,0.0013110999716445804,False,,0.44467630208033865,False,,-2001.043359361524
169,169,2024-01-02 18:15:00,mpc,0.029,0.0,0.9060764428449657,0.3147898522285048,0.0,0.0,optimal_relaxed_modes,0.0012718000216409564,False,,0.3147898522285048,False,,-1416.5543350282717
170,170,2024-01-02 18:30:00,mpc,0.029,0.0,0.9042725855849554,0.17682232034088116,0.0,0.0,optimal_relaxed_modes,0.0012475999537855387,False,,0.17682232034088116,False,,-795.7004415339652
171,171,2024-01-02 18:45:00,mpc,0.029,0.0,0.9043360699194151,0.032057964399902855,0.0,0.0,optimal_relaxed_modes,0.0013239000691100955,False,,0.032057964399902855,False,,-144.26083979956286
172,172,2024-01-02 19:00:00,mpc,0.19,0.0,0.906293644714783,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012250000145286322,False,,-0.0,False,,0.0
173,173,2024-01-02 19:15:00,mpc,0.029,0.0,0.9109914941011565,-0.0,0.0,0.0,optimal_relaxed_modes,0.001339399954304099,False,,-0.0,False,,0.0
174,174,2024-01-02 19:30:00,mpc,0.029,0.0,0.9141345530596419,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013196999207139015,False,,-0.0,False,,0.0
175,175,2024-01-02 19:45:00,mpc,0.029,0.0,0.9139905790399626,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012937999563291669,False,,-0.0,False,,0.0
176,176,2024-01-02 20:00:00,mpc,0.19,0.0,0.9138481498862299,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012051999801769853,False,,-0.0,False,,0.0
177,177,2024-01-02 20:15:00,mpc,0.029,0.0,0.9137063037140705,-0.0,0.0,0.0,optimal_relaxed_modes,0.001231800066307187,False,,-0.0,False,,0.0
178,178,2024-01-02 20:30:00,mpc,0.029,0.0,0.913564647368407,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012852000072598457,False,,-0.0,False,,0.0
179,179,2024-01-02 20:45:00,mpc,0.029,0.0,0.9134230578066211,-0.0,0.0,0.0,optimal_relaxed_modes,0.001240900019183755,False,,-0.0,False,,0.0
180,180,2024-01-02 21:00:00,mpc,0.158,0.0,0.913281496554968,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011969999177381396,False,,-0.0,False,,0.0
181,181,2024-01-02 21:15:00,mpc,0.029,0.0,0.9131399512354601,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012140999315306544,False,,-0.0,False,,0.0
182,182,2024-01-02 21:30:00,mpc,0.029,0.0,0.912998417655392,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011663999175652862,False,,-0.0,False,,0.0
183,183,2024-01-02 21:45:00,mpc,0.029,0.0,0.9128568941081134,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012914000544697046,False,,-0.0,False,,0.0
184,184,2024-01-02 22:00:00,mpc,0.083,0.0,0.9127153797627181,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012255000183358788,False,,-0.0,False,,0.0
185,185,2024-01-02 22:15:00,mpc,0.029,0.0,0.9125738740667629,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012284000404179096,False,,-0.0,False,,0.0
186,186,2024-01-02 22:30:00,mpc,0.029,0.0,0.9124323766652861,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012127000372856855,False,,-0.0,False,,0.0
187,187,2024-01-02 22:45:00,mpc,0.029,0.0,0.9122908872746215,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013512999285012484,False,,-0.0,False,,0.0
188,188,2024-01-02 23:00:00,mpc,0.083,0.0,0.912149405628424,-0.0,0.0,0.0,optimal_relaxed_modes,0.001117300009354949,False,,-0.0,False,,0.0
189,189,2024-01-02 23:15:00,mpc,0.029,0.0,0.9120079315272389,-0.0,0.0,0.0,optimal_relaxed_modes,0.0010998999932780862,False,,-0.0,False,,0.0
190,190,2024-01-02 23:30:00,mpc,0.029,0.0,0.9118664647649314,-0.0,0.0,0.0,optimal_relaxed_modes,0.001304800040088594,False,,-0.0,False,,0.0
191,191,2024-01-02 23:45:00,mpc,0.029,0.0,0.9117250051745757,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011594000970944762,False,,-0.0,False,,0.0
192,192,2024-01-03 00:00:00,mpc,0.029,0.0,0.9115835526316196,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011195000261068344,False,,-0.0,False,,0.0
193,193,2024-01-03 00:15:00,mpc,0.029,0.0,0.9114421070531267,-0.0,0.0,0.0,optimal_relaxed_modes,0.001109299948439002,False,,-0.0,False,,0.0
194,194,2024-01-03 00:30:00,mpc,0.029,0.0,0.9113006684471316,-0.0,0.0,0.0,optimal_relaxed_modes,0.0010708000045269728,False,,-0.0,False,,0.0
195,195,2024-01-03 00:45:00,mpc,0.029,0.0,0.9111592369019653,-0.0,0.0,0.0,optimal_relaxed_modes,0.0010945000685751438,False,,-0.0,False,,0.0
196,196,2024-01-03 01:00:00,mpc,0.029,0.0,0.9110178124625264,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012692000018432736,False,,-0.0,False,,0.0
197,197,2024-01-03 01:15:00,mpc,0.029,0.0,0.9108763951902379,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012424999149516225,False,,-0.0,False,,0.0
198,198,2024-01-03 01:30:00,mpc,0.029,0.0,0.9107349850040505,-0.0,0.0,0.0,optimal_relaxed_modes,0.00113950006198138,False,,-0.0,False,,0.0
199,199,2024-01-03 01:45:00,mpc,0.029,0.0,0.9105935817118623,-0.0,0.0,0.0,optimal_relaxed_modes,0.00115099991671741,False,,-0.0,False,,0.0
200,200,2024-01-03 02:00:00,mpc,0.029,0.0,0.9104521851749909,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012200999772176147,False,,-0.0,False,,0.0
201,201,2024-01-03 02:15:00,mpc,0.029,0.0,0.9103107952373714,-0.0,0.0,0.0,optimal_relaxed_modes,0.001215500058606267,False,,-0.0,False,,0.0
202,202,2024-01-03 02:30:00,mpc,0.029,0.0,0.9101694117379342,-0.0,0.0,0.0,optimal_relaxed_modes,0.0010990999871864915,False,,-0.0,False,,0.0
203,203,2024-01-03 02:45:00,mpc,0.029,0.0,0.910028034552819,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011751999845728278,False,,-0.0,False,,0.0
204,204,2024-01-03 03:00:00,mpc,0.029,0.0,0.9098866635360493,-0.0,0.0,0.0,optimal_relaxed_modes,0.001123799942433834,False,,-0.0,False,,0.0
205,205,2024-01-03 03:15:00,mpc,0.029,0.0,0.9097452985740195,-0.0,0.0,0.0,optimal_relaxed_modes,0.001151299919001758,False,,-0.0,False,,0.0
206,206,2024-01-03 03:30:00,mpc,0.029,0.0,0.9096039395901389,-0.0,0.0,0.0,optimal_relaxed_modes,0.0010903000365942717,False,,-0.0,False,,0.0
207,207,2024-01-03 03:45:00,mpc,0.029,0.0,0.9094625866051147,-0.0,0.0,0.0,optimal_relaxed_modes,0.001087700016796589,False,,-0.0,False,,0.0
208,208,2024-01-03 04:00:00,mpc,0.029,0.0,0.9093212395981223,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011066999286413193,False,,-0.0,False,,0.0
209,209,2024-01-03 04:15:00,mpc,0.029,0.0,0.9091798985976745,-0.0,0.0,0.0,optimal_relaxed_modes,0.0010676000965759158,False,,-0.0,False,,0.0
210,210,2024-01-03 04:30:00,mpc,0.029,0.0,0.9090385635784157,-0.0,0.0,0.0,optimal_relaxed_modes,0.0014062999980524182,False,,-0.0,False,,0.0
211,211,2024-01-03 04:45:00,mpc,0.029,0.0,0.9088972344422086,-0.0,0.0,0.0,optimal_relaxed_modes,0.001281099976040423,False,,-0.0,False,,0.0
212,212,2024-01-03 05:00:00,mpc,0.029,0.0,0.9087559110675225,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011668999213725328,False,,-0.0,False,,0.0
213,213,2024-01-03 05:15:00,mpc,0.029,0.0,0.9086145933372196,-0.0,0.0,0.0,optimal_relaxed_modes,0.001106899930164218,False,,-0.0,False,,0.0
214,214,2024-01-03 05:30:00,mpc,0.029,0.0,0.9084732810729529,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011264999629929662,False,,-0.0,False,,0.0
215,215,2024-01-03 05:45:00,mpc,0.029,0.0,0.9083319740737035,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012020999565720558,False,,-0.0,False,,0.0
216,216,2024-01-03 06:00:00,mpc,0.029,0.0,0.9081906721789796,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011628000065684319,False,,-0.0,False,,0.0
217,217,2024-01-03 06:15:00,mpc,0.029,0.0,0.9080493752684817,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012061999877914786,False,,-0.0,False,,0.0
218,218,2024-01-03 06:30:00,mpc,0.029,0.0,0.9079080832042068,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011866999557241797,False,,-0.0,False,,0.0
219,219,2024-01-03 06:45:00,mpc,0.029,0.0,0.907766795950498,-0.0,0.0,0.0,optimal_relaxed_modes,0.001213700044900179,False,,-0.0,False,,0.0
220,220,2024-01-03 07:00:00,mpc,0.029,0.0,0.9076255135504779,-0.0,0.0,0.0,optimal_relaxed_modes,0.0016174999764189124,False,,-0.0,False,,0.0
221,221,2024-01-03 07:15:00,mpc,0.029,0.0,0.9074842360737211,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012660999782383442,False,,-0.0,False,,0.0
222,222,2024-01-03 07:30:00,mpc,0.029,0.0,0.9073429637334162,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012370999902486801,False,,-0.0,False,,0.0
223,223,2024-01-03 07:45:00,mpc,0.029,0.0,0.9072016968480913,-0.0,0.0,0.0,optimal_relaxed_modes,0.0017229999648407102,False,,-0.0,False,,0.0
224,224,2024-01-03 08:00:00,mpc,0.158,28.5,0.9070604355947921,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012481999583542347,False,,-0.0,False,,0.0
225,225,2024-01-03 08:15:00,mpc,0.029,0.0,0.9069191799133256,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012953000841662288,False,,-0.0,False,,0.0
226,226,2024-01-03 08:30:00,mpc,0.029,0.0,0.9067779294095235,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011624000035226345,False,,-0.0,False,,0.0
227,227,2024-01-03 08:45:00,mpc,0.029,0.0,0.9066366834078685,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011915999930351973,False,,-0.0,False,,0.0
228,228,2024-01-03 09:00:00,mpc,0.158,222.9,0.9064954410287596,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012580000329762697,False,,-0.0,False,,0.0
229,229,2024-01-03 09:15:00,mpc,0.029,0.0,0.9063542014029798,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012105000205338001,False,,-0.0,False,,0.0
230,230,2024-01-03 09:30:00,mpc,0.029,0.0,0.9062129636996344,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011791998986154795,False,,-0.0,False,,0.0
231,231,2024-01-03 09:45:00,mpc,0.029,0.0,0.906071727193109,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013192999176681042,False,,-0.0,False,,0.0
232,232,2024-01-03 10:00:00,mpc,0.158,165.18,0.9059304913795514,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012333999620750546,False,,-0.0,False,,0.0
233,233,2024-01-03 10:15:00,mpc,0.029,0.0,0.9057892558450762,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012740999227389693,False,,-0.0,False,,0.0
234,234,2024-01-03 10:30:00,mpc,0.029,0.0,0.9056480199516623,-0.0,0.0,0.0,optimal_relaxed_modes,0.001183499931357801,False,,-0.0,False,,0.0
235,235,2024-01-03 10:45:00,mpc,0.029,0.0,0.9055065718411569,0.6662659366907121,0.0,0.0,optimal_relaxed_modes,0.001205099979415536,False,,0.6662659366907121,False,,-2998.1967151082044
236,236,2024-01-03 11:00:00,mpc,0.083,304.38,0.9021836365698606,0.8461383418017573,0.0,0.0,optimal_relaxed_modes,0.0013146999990567565,False,,0.8461383418017573,False,,-3807.622538107908
237,237,2024-01-03 11:15:00,mpc,0.029,0.0,0.8947406728275278,0.9731893811362705,0.0,0.0,optimal_relaxed_modes,0.0013063999358564615,False,,0.9731893811362705,False,,-4379.352215113217
238,238,2024-01-03 11:30:00,mpc,0.029,0.0,0.8856637632107663,1.0,0.0,381.64770376757224,optimal_relaxed_modes,0.0011767001124098897,False,,1.0,False,,-4500.0
239,239,2024-01-03 11:45:00,mpc,0.029,0.0,0.8753511395847599,1.0,0.0,849.749262307907,optimal_relaxed_modes,0.001213699928484857,False,,1.0,False,,-4500.0
240,240,2024-01-03 12:00:00,mpc,0.029,272.04,0.863947779330538,1.0,0.0,1108.8127989250224,optimal_relaxed_modes,0.001209300011396408,False,,1.0,False,,-4500.0
241,241,2024-01-03 12:15:00,mpc,0.029,0.0,0.8518577313433222,1.0,0.0,1279.7332289769029,optimal_relaxed_modes,0.001304200035519898,False,,1.0,False,,-4500.0
242,242,2024-01-03 12:30:00,mpc,0.029,0.0,0.8395576643396762,1.0,0.0,1415.9369450222093,optimal_relaxed_modes,0.001415700069628656,False,,1.0,False,,-4500.0
243,243,2024-01-03 12:45:00,mpc,0.029,0.0,0.8272225317797677,1.0,0.0,1536.6205207294324,optimal_relaxed_modes,0.001335600041784346,False,,1.0,False,,-4500.0
244,244,2024-01-03 13:00:00,mpc,0.083,151.56,0.8149161562700753,1.0,0.0,2336.22600699335,optimal_relaxed_modes,0.0012525999918580055,False,,1.0,False,,-4500.0
245,245,2024-01-03 13:15:00,mpc,0.029,0.0,0.8014393048868241,1.0,0.0,2338.755945637865,optimal_relaxed_modes,0.001282599987462163,False,,1.0,False,,-4500.0
246,246,2024-01-03 13:30:00,mpc,0.029,0.0,0.7861513196630089,1.0,0.0,2339.1680220248736,optimal_relaxed_modes,0.001192099996842444,False,,1.0,False,,-4500.0
247,247,2024-01-03 13:45:00,mpc,0.029,0.0,0.7694916002680755,1.0,0.0,2339.5711827617997,optimal_relaxed_modes,0.0012867000186815858,False,,1.0,False,,-4500.0
248,248,2024-01-03 14:00:00,mpc,0.083,155.88,0.7523787961695279,1.0,0.0,2339.728101390783,optimal_relaxed_modes,0.0013105999678373337,False,,1.0,False,,-4500.0
249,249,2024-01-03 14:15:00,mpc,0.029,0.0,0.7357899663191605,1.0,0.0,2339.7977432377884,optimal_relaxed_modes,0.0012596999295055866,False,,1.0,False,,-4500.0
250,250,2024-01-03 14:30:00,mpc,0.029,0.0,0.7197176729986186,1.0,0.0,2339.8265368338116,optimal_relaxed_modes,0.00119420001283288,False,,1.0,False,,-4500.0
251,251,2024-01-03 14:45:00,mpc,0.029,0.0,0.704148509454018,1.0,0.0,2339.824994235919,optimal_relaxed_modes,0.0012089000083506107,False,,1.0,False,,-4500.0
252,252,2024-01-03 15:00:00,mpc,0.083,59.58,0.6890675445629899,1.0,0.0,2339.874095462328,optimal_relaxed_modes,0.0012375999940559268,False,,1.0,False,,-4500.0
253,253,2024-01-03 15:15:00,mpc,0.029,0.0,0.674458968316274,1.0,0.0,2339.919005244432,optimal_relaxed_modes,0.0014918999513611197,False,,1.0,False,,-4500.0
254,254,2024-01-03 15:30:00,mpc,0.029,0.0,0.660306981186366,1.0,0.0,2339.945270569735,optimal_relaxed_modes,0.0012147000525146723,False,,1.0,False,,-4500.0
255,255,2024-01-03 15:45:00,mpc,0.029,0.0,0.6465969358696121,1.0,0.0,2339.9496864537114,optimal_relaxed_modes,0.0012588000390678644,False,,1.0,False,,-4500.0
256,256,2024-01-03 16:00:00,mpc,0.083,2.28,0.6333149745097729,1.0,0.0,2339.8523510083114,optimal_relaxed_modes,0.0012665000976994634,False,,1.0,False,,-4500.0
257,257,2024-01-03 16:15:00,mpc,0.029,0.0,0.6204483823155352,1.0,0.0,2339.7071768656333,optimal_relaxed_modes,0.0012933999532833695,False,,1.0,False,,-4500.0
258,258,2024-01-03 16:30:00,mpc,0.029,0.0,0.6079851171102608,1.0,0.0,2339.5315474191457,optimal_relaxed_modes,0.0012530999956652522,False,,1.0,False,,-4500.0
259,259,2024-01-03 16:45:00,mpc,0.029,0.0,0.5959129663544023,1.0,0.0,2339.3283684530234,optimal_relaxed_modes,0.0012363999849185348,False,,1.0,False,,-4500.0
260,260,2024-01-03 17:00:00,mpc,0.158,0.0,0.5842198747024426,1.0,0.0,2339.0913318693,optimal_relaxed_modes,0.0013250000774860382,False,,1.0,False,,-4500.0
261,261,2024-01-03 17:15:00,mpc,0.029,0.0,0.5728929743132505,1.0,0.0,2338.8191728129514,optimal_relaxed_modes,0.001180300023406744,False,,1.0,False,,-4500.0
262,262,2024-01-03 17:30:00,mpc,0.029,0.0,0.5619192051334123,1.0,0.0,2338.5152932793426,optimal_relaxed_modes,0.001206299988552928,False,,1.0,False,,-4500.0
263,263,2024-01-03 17:45:00,mpc,0.029,0.0,0.5512870599154581,1.0,0.0,2338.1977921029293,optimal_relaxed_modes,0.0011628000065684319,False,,1.0,False,,-4500.0
264,264,2024-01-03 18:00:00,mpc,0.158,0.0,0.5409861451416963,1.0,0.0,2337.689060554275,optimal_relaxed_modes,0.0011639000149443746,False,,1.0,False,,-4500.0
265,265,2024-01-03 18:15:00,mpc,0.029,0.0,0.5310092292965786,1.0,0.0,2337.1258826655057,optimal_relaxed_modes,0.0011698000598698854,False,,1.0,False,,-4500.0
266,266,2024-01-03 18:30:00,mpc,0.029,0.0,0.5213503760412601,1.0,0.0,2336.5532694220783,optimal_relaxed_modes,0.0012404000153765082,False,,1.0,False,,-4500.0
267,267,2024-01-03 18:45:00,mpc,0.029,0.0,0.513043614020416,1.0,0.0,1244.6286675579768,optimal_relaxed_modes,0.001281699980609119,False,,1.0,False,,-4500.0
268,268,2024-01-03 19:00:00,mpc,0.19,0.0,0.5089491804410572,1.0,0.0,569.4245703271326,optimal_relaxed_modes,0.0017149000195786357,False,,1.0,False,,-4500.0
269,269,2024-01-03 19:15:00,mpc,0.029,0.0,0.5089781886337978,1.0,0.0,261.64971530059665,optimal_relaxed_modes,0.001380200032144785,False,,1.0,False,,-4500.0
270,270,2024-01-03 19:30:00,mpc,0.029,0.0,0.51055905696025,1.0,0.0,84.55282465291475,optimal_relaxed_modes,0.0012841999996453524,False,,1.0,False,,-4500.0
271,271,2024-01-03 19:45:00,mpc,0.029,0.0,0.5127883008395523,0.9896235090482852,0.0,0.0,optimal_relaxed_modes,0.0012318999506533146,False,,0.9896235090482852,False,,-4453.305790717283
272,272,2024-01-03 20:00:00,mpc,0.19,0.0,0.5153799834359711,0.9109353830623821,0.0,0.0,optimal_relaxed_modes,0.0012833999935537577,False,,0.9109353830623821,False,,-4099.209223780719
273,273,2024-01-03 20:15:00,mpc,0.029,0.0,0.5186310088025196,0.8117356992651154,0.0,0.0,optimal_relaxed_modes,0.0012038999702781439,False,,0.8117356992651154,False,,-3652.810646693019
274,274,2024-01-03 20:30:00,mpc,0.029,0.0,0.5230194583187373,0.7051364297240126,0.0,0.0,optimal_relaxed_modes,0.0012417000252753496,False,,0.7051364297240126,False,,-3173.1139337580566
275,275,2024-01-03 20:45:00,mpc,0.029,0.0,0.5286803755086907,0.5958712955830947,0.0,0.0,optimal_relaxed_modes,0.0012012999504804611,False,,0.5958712955830947,False,,-2681.4208301239264
276,276,2024-01-03 21:00:00,mpc,0.158,0.0,0.5356226107396506,0.6024624133024252,0.0,0.0,optimal_relaxed_modes,0.0013179000234231353,False,,0.6024624133024252,False,,-2711.0808598609133
277,277,2024-01-03 21:15:00,mpc,0.029,0.0,0.5429649233928688,0.6581400567089298,0.0,0.0,optimal_relaxed_modes,0.0013146999990567565,False,,0.6581400567089298,False,,-2961.630255190184
278,278,2024-01-03 21:30:00,mpc,0.029,0.0,0.5495391069316196,0.7317715069884387,0.0,0.0,optimal_relaxed_modes,0.001373099978081882,False,,0.7317715069884387,False,,-3292.9717814479745
279,279,2024-01-03 21:45:00,mpc,0.029,0.0,0.5549585798787541,0.8116492985568321,0.0,0.0,optimal_relaxed_modes,0.0013152000028640032,False,,0.8116492985568321,False,,-3652.4218435057446
280,280,2024-01-03 22:00:00,mpc,0.083,0.0,0.559132383909629,0.8191355296569993,0.0,0.0,optimal_relaxed_modes,0.0012117000296711922,False,,0.8191355296569993,False,,-3686.109883456497
281,281,2024-01-03 22:15:00,mpc,0.029,0.0,0.5626082852784396,0.7949430470997113,0.0,0.0,optimal_relaxed_modes,0.0012289000442251563,False,,0.7949430470997113,False,,-3577.243711948701
282,282,2024-01-03 22:30:00,mpc,0.029,0.0,0.5661464908919767,0.757734107816434,0.0,0.0,optimal_relaxed_modes,0.0012279999209567904,False,,0.757734107816434,False,,-3409.803485173953
283,283,2024-01-03 22:45:00,mpc,0.029,0.0,0.5700259351830038,0.7143660644727501,0.0,0.0,optimal_relaxed_modes,0.001169599941931665,False,,0.7143660644727501,False,,-3214.6472901273755
284,284,2024-01-03 23:00:00,mpc,0.083,0.0,0.5743447693814938,0.6174220406002083,0.0,0.0,optimal_relaxed_modes,0.0011891999747604132,False,,0.6174220406002083,False,,-2778.3991827009377
285,285,2024-01-03 23:15:00,mpc,0.029,0.0,0.579507499359113,0.49842758870227255,0.0,0.0,optimal_relaxed_modes,0.0011756999883800745,False,,0.49842758870227255,False,,-2242.9241491602265
286,286,2024-01-03 23:30:00,mpc,0.029,0.0,0.5860043777057912,0.37153013297400406,0.0,0.0,optimal_relaxed_modes,0.0011886999709531665,False,,0.37153013297400406,False,,-1671.8855983830183
287,287,2024-01-03 23:45:00,mpc,0.029,0.0,0.5939673232747054,0.24194765348668965,0.0,0.0,optimal_relaxed_modes,0.001200400060042739,False,,0.24194765348668965,False,,-1088.7644406901034
288,288,2024-01-04 00:00:00,mpc,0.029,0.0,0.6033964180128237,0.3111475647180413,0.0,0.0,optimal_relaxed_modes,0.0012252000160515308,False,,0.3111475647180413,False,,-1400.1640412311858
289,289,2024-01-04 00:15:00,mpc,0.029,0.0,0.6128036960450506,0.4661014829237466,0.0,0.0,optimal_relaxed_modes,0.0012263000244274735,False,,0.4661014829237466,False,,-2097.45667315686
290,290,2024-01-04 00:30:00,mpc,0.029,0.0,0.6202123272174488,0.6523656088353422,0.0,0.0,optimal_relaxed_modes,0.001321400050073862,False,,0.6523656088353422,False,,-2935.64523975904
291,291,2024-01-04 00:45:00,mpc,0.029,0.0,0.6249733162985969,0.8488188840986618,0.0,0.0,optimal_relaxed_modes,0.001233199960552156,False,,0.8488188840986618,False,,-3819.6849784439783
292,292,2024-01-04 01:00:00,mpc,0.029,0.0,0.6269506232912022,0.89548825134796,0.0,0.0,optimal_relaxed_modes,0.0011987000470981002,False,,0.89548825134796,False,,-4029.69713106582
293,293,2024-01-04 01:15:00,mpc,0.029,0.0,0.6272905501474908,0.8796535586484455,0.0,0.0,optimal_relaxed_modes,0.0012290000449866056,False,,0.8796535586484455,False,,-3958.441013918005
294,294,2024-01-04 01:30:00,mpc,0.029,0.0,0.6275440209288703,0.840920794117095,0.0,0.0,optimal_relaxed_modes,0.0012758000520989299,False,,0.840920794117095,False,,-3784.1435735269274
295,295,2024-01-04 01:45:00,mpc,0.029,0.0,0.6282441719546742,0.7937012468637886,0.0,0.0,optimal_relaxed_modes,0.0012110000243410468,False,,0.7937012468637886,False,,-3571.6556108870486
296,296,2024-01-04 02:00:00,mpc,0.029,0.0,0.6295459294359751,0.7065014005267626,0.0,0.0,optimal_relaxed_modes,0.0011678999289870262,False,,0.7065014005267626,False,,-3179.2563023704315
297,297,2024-01-04 02:15:00,mpc,0.029,0.0,0.6317533088008611,0.602150387950932,0.0,0.0,optimal_relaxed_modes,0.0012849000049754977,False,,0.602150387950932,False,,-2709.676745779194
298,298,2024-01-04 02:30:00,mpc,0.029,0.0,0.6352219400074501,0.49080213683088086,0.0,0.0,optimal_relaxed_modes,0.0013773998944088817,False,,0.49080213683088086,False,,-2208.609615738964
299,299,2024-01-04 02:45:00,mpc,0.029,0.0,0.6400525069585331,0.37617230346159486,0.0,0.0,optimal_relaxed_modes,0.0015589999966323376,False,,0.37617230346159486,False,,-1692.775365577177
300,300,2024-01-04 03:00:00,mpc,0.029,0.0,0.6462521347017439,0.34870300261908166,0.0,0.0,optimal_relaxed_modes,0.001375499996356666,False,,0.34870300261908166,False,,-1569.1635117858675
301,301,2024-01-04 03:15:00,mpc,0.029,0.0,0.653151509941129,0.35682153094494184,0.0,0.0,optimal_relaxed_modes,0.0013536999467760324,False,,0.35682153094494184,False,,-1605.6968892522384
302,302,2024-01-04 03:30:00,mpc,0.029,0.0,0.659869782737548,0.37637678659878504,0.0,0.0,optimal_relaxed_modes,0.0013738999841734767,False,,0.37637678659878504,False,,-1693.6955396945327
303,303,2024-01-04 03:45:00,mpc,0.029,0.0,0.6661299856816272,0.3982575204000181,0.0,0.0,optimal_relaxed_modes,0.0012881000293418765,False,,0.3982575204000181,False,,-1792.1588418000815
304,304,2024-01-04 04:00:00,mpc,0.029,0.0,0.671883660436298,0.38072121640663026,0.0,0.0,optimal_relaxed_modes,0.0012468999484553933,False,,0.38072121640663026,False,,-1713.245473829836
305,305,2024-01-04 04:15:00,mpc,0.029,0.0,0.6774341022350269,0.34579223292545236,0.0,0.0,optimal_relaxed_modes,0.0012734000338241458,False,,0.34579223292545236,False,,-1556.0650481645357
306,306,2024-01-04 04:30:00,mpc,0.029,0.0,0.6831885738299767,0.3037788379091727,0.0,0.0,optimal_relaxed_modes,0.0012622999493032694,False,,0.3037788379091727,False,,-1367.0047705912773
307,307,2024-01-04 04:45:00,mpc,0.029,0.0,0.6892919668617021,0.25856483889297727,0.0,0.0,optimal_relaxed_modes,0.0016968999989330769,False,,0.25856483889297727,False,,-1163.5417750183976
308,308,2024-01-04 05:00:00,mpc,0.029,0.0,0.695789364961116,0.21904456440372738,0.0,0.0,optimal_relaxed_modes,0.0013445999938994646,False,,0.21904456440372738,False,,-985.7005398167732
309,309,2024-01-04 05:15:00,mpc,0.029,0.0,0.7026393632081864,0.1793434933405168,0.0,0.0,optimal_relaxed_modes,0.0012175999581813812,False,,0.1793434933405168,False,,-807.0457200323256
310,310,2024-01-04 05:30:00,mpc,0.029,0.0,0.7097881763691701,0.13664033677380238,0.0,0.0,optimal_relaxed_modes,0.001483400003053248,False,,0.13664033677380238,False,,-614.8815154821107
311,311,2024-01-04 05:45:00,mpc,0.029,0.0,0.717249908351359,0.08975013857491716,0.0,0.0,optimal_relaxed_modes,0.0013447999954223633,False,,0.08975013857491716,False,,-403.8756235871272
