step,simulation_step,timestamp,soc,tes_avg_temp_c,tes_set_echo,ite_set_echo,chiller_t_set_echo,tes_use_avail_echo,tes_source_avail_echo,chiller_avail_echo,tes_use_side_kw,tes_source_side_kw,tes_tank_temp_c,zone_temp_c,outdoor_drybulb_c,outdoor_wetbulb_c,chiller_electricity_kw,chiller_cooling_kw,facility_electricity_kw,purchased_electricity_kw,pv_kw,grid_import_kw,pv_adjusted_cost,price_per_kwh,tes_set_command
12,8652,2024-04-01 03:00:00,0.3492871602865399,10.138299435672742,-0.32639492511682594,0.45,0.0,0.0,1.0,1.0,0.0,-1611.39201314223,9.848677666297,25.17387555640912,6.95,6.519034682698022,2541.5243580595725,8483.218875370789,10822.054782583302,10822.054782583304,0.0,10822.054782583302,78.45989717372895,0.029,-0.32639492511682594
13,8653,2024-04-01 03:15:00,0.3807824855496729,9.970429352020243,-0.3263949251168261,0.45,0.0,0.0,1.0,1.0,0.0,-1495.0477284651615,9.619964661510213,25.167584993893033,6.9,6.4885401579375666,2514.9582295875593,8363.906645089153,10795.437036443234,10795.437036443236,0.0,10795.437036443234,78.26691851421346,0.029,-0.3263949251168261
14,8654,2024-04-01 03:30:00,0.4253495888127593,9.732886691627993,0.47368931890306404,0.45,0.0,1.0,1.0,0.0,2502.3216751088285,-13.765655262113192,10.122879475175543,28.352867023059652,6.85,6.457976908304985,0.0,0.0,7034.604626288807,7034.604626288806,0.0,7034.604626288807,51.000883540593854,0.029,0.47368931890306404
15,8655,2024-04-01 03:45:00,0.35726304975336043,10.095787944814589,-0.32639492511682594,0.45,0.0,1.0,1.0,0.0,1660.8519047829445,-6.5820112444060745,10.413823449084546,28.695163712462225,6.8,6.427340341258614,0.0,0.0,7098.419164012046,7098.419164012045,0.0,7098.419164012046,51.463538939087336,0.029,-0.32639492511682594
16,8656,2024-04-01 04:00:00,0.30539413130800575,10.37224928012833,-0.32639492511682594,0.45,0.0,0.0,1.0,1.0,0.0,-1717.154714102833,10.170192482916823,25.270060735151084,6.8,6.427340341258614,2541.5243580595725,8625.823272150952,10859.804339625882,10859.804339625885,0.0,10859.804339625882,78.73358146228765,0.029,-0.32639492511682594
17,8657,2024-04-01 04:15:00,0.34022619987754094,10.186594354652707,-0.3263949251168261,0.45,0.0,0.0,1.0,1.0,0.0,-1615.918704039303,9.918180081214087,25.19790138770764,6.8,6.427340341258614,2541.5243580595725,8560.308887682218,10822.244948207024,10822.244948207024,0.0,10822.244948207024,78.46127587450093,0.029,-0.3263949251168261
18,8658,2024-04-01 04:30:00,0.3790596326171266,9.979612158150715,-0.32639492511682583,0.45,0.0,0.0,1.0,1.0,0.0,-1527.8391873013136,9.684428039029758,25.17796159591919,6.8,6.427340341258614,2527.76422063856,8406.495071564126,10808.675539634629,10808.675539634629,0.0,10808.675539634629,78.36289766235106,0.029,-0.32639492511682583
19,8659,2024-04-01 04:45:00,0.4127883716222117,9.799837979253612,-0.32639492511682594,0.45,0.0,0.0,1.0,1.0,0.0,-1417.5487910673214,9.467625826775908,25.168259409387545,6.8,6.427340341258614,2492.1056200830376,8287.906538906938,10772.613433922768,10772.613433922768,0.0,10772.613433922768,78.10144739594007,0.029,-0.32639492511682594
20,8660,2024-04-01 05:00:00,0.4550343014487272,9.574667173278284,-0.32639492511682594,0.45,0.0,0.0,1.0,1.0,0.0,-1315.2403738909813,9.266544470623222,25.164542079108994,7.074999999999999,6.641711974110561,2460.1598554890925,8181.665652030031,10740.618151586166,10740.618151586166,0.0,10740.618151586166,77.86948159899971,0.029,-0.32639492511682594
21,8661,2024-04-01 05:15:00,0.49421688563876937,9.36582399954536,-0.32639492511682594,0.45,0.0,0.0,1.0,1.0,0.0,-1220.3373416394531,9.080043997295004,25.16281753001621,7.35,6.854820052190048,2431.141717427002,8085.161068013368,10711.581804036075,10711.581804036077,0.0,10711.581804036075,77.65896807926156,0.029,-0.32639492511682594
22,8662,2024-04-01 05:30:00,0.5305582470628354,9.172124543155087,1.0,0.45,0.0,1.0,1.0,0.0,4118.633730343429,-26.322504260245672,9.806232160536197,27.98056586992915,7.625000000000001,7.0666554470765455,0.0,0.0,6986.688748192773,6986.688748192773,0.0,6986.688748192773,50.65349342439761,0.029,1.0
23,8663,2024-04-01 05:45:00,0.42131666241123666,9.754382189348108,0.37816525872165435,0.45,0.0,1.0,0.0,0.0,3180.248109747388,0.0,10.342009222212734,28.57106357378885,7.9,7.277200824633132,0.0,0.0,7014.994014144311,7014.99401414431,0.0,7014.994014144311,50.858706602546256,0.029,0.37816525872165435
24,8664,2024-04-01 06:00:00,0.3223912421668374,10.281654679250757,-0.32639492511682594,0.45,0.0,1.0,1.0,0.0,2296.3997435858087,-12.22757422038582,10.729935656854266,28.92210572510056,7.675000000000001,7.076489077024129,0.0,0.0,7079.456692725843,7079.456692725843,129.0,6950.456692725843,50.39081102226236,0.029,-0.32639492511682594
25,8665,2024-04-01 06:15:00,0.2542602807369917,10.644792703671834,-0.32639492511682594,0.45,0.0,0.0,1.0,1.0,0.0,-1862.349939148636,10.465309389156584,25.278047036135323,7.45,6.8754517431356446,2541.5243580595725,8774.70827636681,10862.054788560117,10862.054788560117,0.0,10862.054788560117,78.74989721706085,0.029,-0.32639492511682594
26,8666,2024-04-01 06:30:00,0.284595776904922,10.483104509096766,-0.32639492511682594,0.45,0.0,0.0,1.0,1.0,0.0,-1741.5671572432345,10.191886178717807,25.18598882220569,7.225,6.674087812998755,2541.5243580595725,8628.30834460281,10822.288318032664,10822.288318032664,0.0,10822.288318032664,78.46159030573682,0.029,-0.32639492511682594
27,8667,2024-04-01 06:45:00,0.3309317076867657,10.236133998029539,-0.3263949251168261,0.45,0.0,0.0,1.0,1.0,0.0,-1656.9728194987986,9.938281542980203,25.174813473621516,7.0,6.472408726099015,2541.5243580595725,8529.391927649522,10822.060915369062,10822.060915369062,0.0,10822.060915369062,78.45994163642571,0.029,-0.3263949251168261
28,8668,2024-04-01 07:00:00,0.3633220968825713,10.063493223615895,-0.32639492511682594,0.45,0.0,0.0,1.0,1.0,0.0,-1537.3225321949487,9.703070855296303,25.168421304704506,7.25,6.71741309287577,2527.834655548394,8406.729314424892,10808.328409998889,10808.328409998889,713.16,10095.168409998889,73.18997097249195,0.029,-0.32639492511682594
