step,simulation_step,timestamp,soc,tes_avg_temp_c,tes_set_echo,ite_set_echo,chiller_t_set_echo,tes_use_avail_echo,tes_source_avail_echo,chiller_avail_echo,tes_use_side_kw,tes_source_side_kw,tes_tank_temp_c,zone_temp_c,outdoor_drybulb_c,outdoor_wetbulb_c,chiller_electricity_kw,chiller_cooling_kw,facility_electricity_kw,purchased_electricity_kw,pv_kw,grid_import_kw,pv_adjusted_cost,price_per_kwh,tes_set_command,controller,price_per_kwh_action,pv_kw_action,soc_action,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th,tes_set_written
10,26218,2024-10-01 02:30:00,0.0,12.847065204071914,-0.7673833688192163,0.45,0.0,0.0,1.0,1.0,0.0,-2800.9151041949076,12.188677028175675,25.42047076983226,21.200000000000003,20.766790466572086,2747.8069916492523,9684.365859244153,10622.525800544894,10622.525800544894,0.0,10622.525800544894,77.01331205395049,0.029,-0.7673833688192163,default_mpc,0.029,0.0,0.0,-0.7673833688192163,0.0,10297.768525580605,optimal_relaxed_modes,0.0012473999813664705,False,,3453.2251596864735,-0.7673833688192163
11,26219,2024-10-01 02:45:00,0.0,12.40080869009512,-0.7674263539742375,0.45,0.0,0.0,1.0,1.0,0.0,-2598.473626174018,11.7902046820954,25.41644209037859,21.1,20.638744610887652,2744.2644871422694,9480.975478572464,10622.941091519577,10622.941091519579,0.0,10622.941091519577,77.01632291351693,0.029,-0.7674263539742375,default_mpc,0.029,0.0,0.0,-0.7674263539742375,0.0,10297.768525580605,optimal_relaxed_modes,0.0014977999962866306,False,,3453.418592884069,-0.7674263539742375
12,26220,2024-10-01 03:00:00,0.002450095464423624,11.986940991174622,-0.7670133134396797,0.45,0.0,0.0,1.0,1.0,0.0,-2410.6790555590355,11.420648742807307,25.408515410743007,20.950000000000003,20.519401266031146,2740.940320994846,9294.394952050407,10622.960321395127,10622.960321395127,0.0,10622.960321395127,77.01646233011468,0.029,-0.7670133134396797,default_mpc,0.029,0.0,0.002450095464423624,-0.7670133134396797,0.0,10297.768525580605,optimal_relaxed_modes,0.0010905000090133399,False,,3451.559910478559,-0.7670133134396797
13,26221,2024-10-01 03:15:00,0.07446372043548047,11.603108370078889,-0.7668384721756425,0.45,0.0,0.0,1.0,1.0,0.0,-2236.473366310748,11.077908240883364,25.398961926974458,20.8,20.399803681084947,2737.6200549289324,9120.370758278372,10623.391697412913,10623.391697412913,0.0,10623.391697412913,77.01958980624363,0.029,-0.7668384721756425,default_mpc,0.029,0.0,0.07446372043548047,-0.7668384721756425,0.0,10297.768525580605,optimal_relaxed_modes,0.0015103000041563064,False,,3450.773124790391,-0.7668384721756425
14,26222,2024-10-01 03:30:00,0.14125169478805225,11.247128466779682,-0.7667887646234107,0.45,0.0,0.0,1.0,1.0,0.0,-2074.8746917023864,10.760035272758534,25.566364497535528,20.65,20.279965688789098,2734.287871184928,8958.466449947444,10623.870560642838,10623.870560642836,0.0,10623.870560642838,77.02306156466058,0.029,-0.7667887646234107,default_mpc,0.029,0.0,0.14125169478805225,-0.7667887646234107,0.0,10297.768525580605,optimal_relaxed_modes,0.0011879000230692327,False,,3450.5494408053482,-0.7667887646234107
15,26223,2024-10-01 03:45:00,0.20319365685786622,10.916977808947573,-0.7652356093882818,0.45,0.0,0.0,1.0,1.0,0.0,-1924.9738023412299,10.465231160363636,25.54576968008996,20.5,20.159889600914497,2730.944306338308,8815.211033033542,10626.304116023051,10626.304116023051,0.0,10626.304116023051,77.04070484116713,0.029,-0.7652356093882818,default_mpc,0.029,0.0,0.20319365685786622,-0.7652356093882818,0.0,10297.768525580605,optimal_relaxed_modes,0.0014427000132855028,False,,3443.5602422472684,-0.7652356093882818
16,26224,2024-10-01 04:00:00,0.2606408920743742,10.610784045243586,-0.7661543156370214,0.45,0.0,0.0,1.0,1.0,0.0,-1785.924974995694,10.191812888644922,25.53211008435259,20.45,20.110301219743842,2717.934421039076,8671.462794027515,10609.180447343273,10609.180447343273,0.0,10609.180447343273,76.91655824323874,0.029,-0.7661543156370214,default_mpc,0.029,0.0,0.2606408920743742,-0.7661543156370214,0.0,10297.768525580605,optimal_relaxed_modes,0.0012026999902445823,False,,3447.694420366596,-0.7661543156370214
17,26225,2024-10-01 04:15:00,0.31391987663304655,10.326807057545862,-0.7666615086374139,0.45,0.0,0.0,1.0,1.0,0.0,-1656.941825127662,9.938227996844553,25.5229746552287,20.4,20.060719890296472,2674.9781687575673,8539.851789849308,10560.073234796682,10560.073234796686,0.0,10560.073234796682,76.56053095227595,0.029,-0.7666615086374139,default_mpc,0.029,0.0,0.31391987663304655,-0.7666615086374139,0.0,10297.768525580605,optimal_relaxed_modes,0.0011000999948009849,False,,3449.9767888683627,-0.7666615086374139
18,26226,2024-10-01 04:30:00,0.3633339719771357,10.063429929361867,0.5664191511071882,0.45,0.0,1.0,1.0,0.0,6628.734144188399,-43.72789081753168,10.823750813875831,28.944540579576426,20.35,20.01113461002872,0.0,0.0,6904.618561330115,6904.618561330114,0.0,6904.618561330115,50.05848456964333,0.029,0.5664191511071882,default_mpc,0.029,0.0,0.3633339719771357,0.5664191511071882,0.0,4297.93923702438,optimal_relaxed_modes,0.001065399992512539,False,,-2548.886179982347,0.5664191511071882
19,26227,2024-10-01 04:45:00,0.22743243918485778,10.787785099144708,-0.766976799798996,0.45,0.0,1.0,1.0,0.0,6654.391428654709,-44.44453266588285,11.87068201100362,29.792926810383314,20.3,19.961546788915914,0.0,0.0,6941.097136276417,6941.097136276417,0.0,6941.097136276417,50.32295423800402,0.029,-0.766976799798996,default_mpc,0.029,0.0,0.22743243918485778,-0.766976799798996,0.0,10297.768525580605,optimal_relaxed_modes,0.0010990000155288726,False,,3451.395599095482,-0.766976799798996
20,26228,2024-10-01 05:00:00,0.07043640012152483,11.624573987352273,-0.76704444808219,0.45,0.0,0.0,1.0,1.0,0.0,-2389.7604743724582,11.530261004363247,25.68274708670605,20.3,19.90472095841861,2723.59945661738,9400.39391452575,10673.302877537166,10673.302877537166,0.0,10673.302877537166,77.38144586214446,0.029,-0.76704444808219,default_mpc,0.029,0.0,0.07043640012152483,-0.76704444808219,0.0,10297.768525580605,optimal_relaxed_modes,0.001265900005819276,False,,3451.700016369855,-0.76704444808219
21,26229,2024-10-01 05:15:00,0.08241617144237962,11.560721806212117,-0.7670852053629373,0.45,0.0,0.0,1.0,1.0,0.0,-2217.335643806463,11.17958459534286,25.441049935322006,20.3,19.847773808551565,2722.0081608454097,9111.24051025218,10624.928509198895,10624.928509198895,0.0,10624.928509198895,77.030731691692,0.029,-0.7670852053629373,default_mpc,0.029,0.0,0.08241617144237962,-0.7670852053629373,0.0,10297.768525580605,optimal_relaxed_modes,0.0012654000020120293,False,,3451.883424133218,-0.7670852053629373
22,26230,2024-10-01 05:30:00,0.1486229251235684,11.20783980909138,-0.7671141005867282,0.45,0.0,0.0,1.0,1.0,0.0,-2122.817838679676,10.854336343113854,25.420971308182054,20.3,19.790703790061418,2720.519745722985,9009.406798426568,10623.56227903846,10623.56227903846,0.0,10623.56227903846,77.02082652302884,0.029,-0.7671141005867282,default_mpc,0.029,0.0,0.1486229251235684,-0.7671141005867282,0.0,10297.768525580605,optimal_relaxed_modes,0.0012599999899975955,False,,3452.013452640277,-0.7671141005867282
23,26231,2024-10-01 05:45:00,0.18481796756636737,11.014920232871262,-0.7671380421968204,0.45,0.0,0.0,1.0,1.0,0.0,-1969.4457293836338,10.55268474615616,25.413261885096126,20.3,19.733516368137415,2718.920640611709,8853.54173413455,10623.93064751812,10623.93064751812,0.0,10623.93064751812,77.02349719450638,0.029,-0.7671380421968204,default_mpc,0.029,0.0,0.18481796756636737,-0.7671380421968204,0.0,10297.768525580605,optimal_relaxed_modes,0.0011309999972581863,False,,3452.121189885692,-0.7671380421968204
