step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th,tes_set_written
1390,27598,2024-10-15 11:30:00,default_mpc,0.029,0.0,0.29854582068982666,-0.7636103853739288,0.0,10297.768525580605,optimal_relaxed_modes,0.0012273999745957553,False,,3436.2467341826796,-0.7636103853739288
1391,27599,2024-10-15 11:45:00,default_mpc,0.029,0.0,0.34907197984134036,-0.7634353929731391,0.0,10297.768525580605,optimal_relaxed_modes,0.0011627999774646014,False,,3435.459268379126,-0.7634353929731391
1392,27600,2024-10-15 12:00:00,default_mpc,0.029,351.54,0.3959331968108703,-0.06969518908024272,0.0,7160.910264297097,optimal_relaxed_modes,0.0012069000222254544,False,,313.62835086109226,-0.06969518908024272
1393,27601,2024-10-15 12:15:00,default_mpc,0.029,0.0,0.4393959204936271,-0.3346539534449237,0.0,8346.387861723048,optimal_relaxed_modes,0.0012008000048808753,False,,1505.9427905021566,-0.3346539534449237
1394,27602,2024-10-15 12:30:00,default_mpc,0.029,0.0,0.47970701143638195,1.0,0.0,2337.8854466397497,optimal_relaxed_modes,0.0011155999964103103,False,,-4500.0,1.0
1395,27603,2024-10-15 12:45:00,default_mpc,0.029,0.0,0.33125304825540297,-0.7690419897288506,0.0,10297.768525580605,optimal_relaxed_modes,0.0011711999832186848,False,,3460.688953779828,-0.7690419897288506
1396,27604,2024-10-15 13:00:00,default_mpc,0.083,514.8,0.14459974571599393,-0.7673498437237947,0.0,10297.768525580605,optimal_relaxed_modes,0.001231599977472797,False,,3453.074296757076,-0.7673498437237947
1397,27605,2024-10-15 13:15:00,default_mpc,0.029,0.0,0.1765657635321665,-0.7665369081976662,0.0,10297.768525580605,optimal_relaxed_modes,0.0016253000067081302,False,,3449.416086889498,-0.7665369081976662
1398,27606,2024-10-15 13:30:00,default_mpc,0.029,0.0,0.23593725774345356,-0.7661907415331511,0.0,10297.768525580605,optimal_relaxed_modes,0.0013774000108242035,False,,3447.8583368991804,-0.7661907415331511
1399,27607,2024-10-15 13:45:00,default_mpc,0.029,0.0,0.26930955089267855,-0.7660388741469406,0.0,10297.768525580605,optimal_relaxed_modes,0.0013895999873057008,False,,3447.174933661233,-0.7660388741469406
1400,27608,2024-10-15 14:00:00,default_mpc,0.083,196.74,0.32195660741289783,-0.7649188553478452,0.0,10297.768525580605,optimal_relaxed_modes,0.0011858000070787966,False,,3442.1348490653036,-0.7649188553478452
1401,27609,2024-10-15 14:15:00,default_mpc,0.029,0.0,0.37078461597407314,-0.7644192823058905,0.0,10297.768525580605,optimal_relaxed_modes,0.0013066999963484704,False,,3439.8867703765072,-0.7644192823058905
